date	code	name	count	unlimit	limit	totalA	zyRatio
2018-08-17	002408	____	34	74454.03	0.00	177520.93	41.94
2018-08-17	002409	____	24	3728.33	723.22	46285.35	9.62
2018-08-17	002410	___	7	1957.58	0.00	111936.19	1.75
2018-08-17	002411	____	105	10576.68	84718.66	153228.39	62.19
2018-08-17	002412	____	23	9981.19	0.00	29600.00	33.72
2018-08-17	002413	____	109	24842.75	1357.00	115540.71	22.68
2018-08-17	002414	____	17	7855.74	0.00	62425.60	12.58
2018-08-17	002415	____	116	64343.64	0.00	922727.05	6.97
2018-08-17	002416	___	84	53729.28	2502.00	123928.18	45.37
2018-08-17	002417	____	93	2054.03	3158.00	27000.00	19.30
2018-08-17	002418	____	42	45211.39	0.00	113640.00	39.78
2018-08-17	002419	____	3	1.34	0.00	120030.00	0.00
2018-08-17	002420	____	6	13.68	0.00	40100.00	0.03
2018-08-17	002421	____	136	47630.40	10150.58	190215.92	30.38
2018-08-17	002422	____	49	33805.08	0.00	144000.00	23.48
2018-08-17	002423	____	4	0.54	0.00	50298.66	0.00
2018-08-17	002424	____	138	74042.74	0.00	141120.00	52.47
2018-08-17	002425	____	102	26074.20	0.00	81374.44	32.04
2018-08-17	002426	____	135	107041.44	48720.01	344151.77	45.26
2018-08-17	002427	*ST__	15	16445.68	0.00	39815.47	41.30
2018-08-17	002428	____	66	7142.68	0.00	65312.00	10.94
2018-08-17	002429	____	16	55085.41	0.00	452694.06	12.17
2018-08-17	002430	____	5	3.11	0.00	96460.38	0.00
2018-08-17	002431	____	257	35020.33	0.00	148698.55	23.55
2018-08-17	002432	____	27	7005.02	0.00	43280.59	16.19
2018-08-17	002433	___	87	23249.30	4541.32	76890.72	36.14
2018-08-17	002434	___	60	32150.25	13421.04	135000.00	33.76
2018-08-17	002435	____	38	9526.02	32372.65	83432.06	50.22
2018-08-17	002436	____	73	43838.80	0.00	148790.75	29.46
2018-08-17	002437	____	103	139369.42	0.00	219812.30	63.40
2018-08-17	002438	____	11	7797.34	0.00	48577.22	16.05
2018-08-17	002439	____	30	8118.56	2176.00	89669.26	11.48
2018-08-17	002440	____	13	1019.24	0.00	115050.00	0.89
2018-08-17	002441	___	15	11.46	0.00	54475.59	0.02
2018-08-17	002442	____	6	3270.37	0.00	48000.00	6.81
2018-08-17	002443	____	35	449.81	0.00	52053.55	0.86
2018-08-17	002444	____	31	15.90	0.00	107524.77	0.01
2018-08-17	002445	____	53	50044.19	0.00	141062.65	35.48
2018-08-17	002446	____	70	27077.03	4094.17	76211.03	40.90
2018-08-17	002447	____	40	22512.54	0.00	142719.30	15.77
2018-08-17	002448	____	86	11440.47	0.00	60682.23	18.85
2018-08-17	002449	____	6	2599.52	0.00	61847.72	4.20
2018-08-17	002450	___	357	77663.99	49884.34	354090.03	36.02
2018-08-17	002451	____	34	12991.32	0.00	43920.00	29.58
2018-08-17	002452	____	44	65.28	0.00	52940.00	0.12
2018-08-17	002453	____	22	14806.50	0.00	57130.00	25.92
2018-08-17	002454	____	37	15.74	0.00	63219.96	0.02
2018-08-17	002455	____	27	11386.93	999.00	51697.71	23.96
2018-08-17	002456	____	100	51096.92	0.00	271444.60	18.82
2018-08-17	002457	____	37	6400.60	0.00	33499.20	19.11
2018-08-17	002458	____	56	10252.12	2914.00	33737.87	39.02
2018-08-17	002459	____	25	13886.83	0.00	38868.94	35.73
2018-08-17	002460	____	277	9865.81	0.00	111489.47	8.85
2018-08-17	002461	____	7	3.94	0.00	221332.85	0.00
2018-08-17	002462	___	17	1069.01	0.00	25052.63	4.27
2018-08-17	002463	____	20	30.21	0.00	171887.07	0.02
2018-08-17	002464	____	67	16410.78	0.00	32612.15	50.32
2018-08-17	002465	____	63	7890.57	388.95	230694.34	3.59
2018-08-17	002466	____	489	7981.42	0.00	114205.29	6.99
2018-08-17	002467	___	25	2779.25	0.00	78738.02	3.53
2018-08-17	002468	____	58	12364.69	50907.66	153080.22	41.33
2018-08-17	002469	____	5	2.33	0.00	50326.28	0.00
2018-08-17	002470	___	12	96504.22	0.00	315783.81	30.56
2018-08-17	002471	____	23	45955.44	0.00	126800.00	36.24
2018-08-17	002472	____	32	11082.68	0.00	68653.92	16.14
2018-08-17	002473	*ST__	5	3649.77	0.00	16000.00	22.81
2018-08-17	002474	____	26	6439.98	0.00	62220.00	10.35
2018-08-17	002475	____	13	72931.39	0.00	411461.67	17.72
2018-08-17	002476	____	27	18.50	0.00	61200.00	0.03
2018-08-17	002477	____	123	155494.09	0.00	313515.96	49.60
2018-08-17	002478	____	10	9805.14	14226.55	98739.36	24.34
2018-08-17	002479	____	30	2026.36	0.00	89410.00	2.27
2018-08-17	002480	____	40	7276.50	0.00	65561.40	11.10
2018-08-17	002481	____	82	44048.47	0.00	126339.00	34.87
2018-08-17	002482	____	23	29127.23	3909.69	153727.97	21.49
2018-08-17	002483	____	43	10472.24	4800.00	67244.78	22.71
2018-08-17	002484	____	32	6687.61	0.00	81515.54	8.20
2018-08-17	002485	___	3	34059.98	0.00	54400.00	62.61
2018-08-17	002486	___	64	15796.99	0.00	83200.00	18.99
2018-08-17	002487	____	20	1859.05	0.00	55220.00	3.37
2018-08-17	002488	____	25	15066.80	0.00	67413.58	22.35
2018-08-17	002489	____	71	76510.74	0.00	217573.65	35.17
2018-08-17	002490	*ST__	1	8500.00	0.00	54172.20	15.69
2018-08-17	002491	____	79	47667.41	1877.96	126155.31	39.27
2018-08-17	002492	____	21	1984.63	0.00	40500.00	4.90
2018-08-17	002493	____	8	4525.12	5671.08	629110.78	1.62
2018-08-17	002494	____	26	6132.36	0.00	38556.08	15.91
2018-08-17	002495	____	13	3158.39	0.00	93562.56	3.38
2018-08-17	002496	ST__	27	49250.75	0.00	150747.91	32.67
2018-08-17	002497	____	285	138.72	0.00	96000.00	0.14
2018-08-17	002498	____	24	26.18	0.00	332679.60	0.01
2018-08-17	002499	____	16	5315.05	0.00	18900.00	28.12
2018-08-17	002500	____	134	2722.28	0.00	282872.52	0.96
2018-08-17	002501	____	56	25818.69	888.00	121483.56	21.98
2018-08-17	002502	____	105	31014.39	6210.62	85982.89	43.29
2018-08-17	002503	___	56	125855.58	0.00	309250.54	40.70
2018-08-17	002504	____	15	0.00	42412.58	102580.05	41.35
2018-08-17	002505	____	40	311733.28	0.00	548537.22	56.83
2018-08-17	002506	____	62	48070.64	188663.23	506240.00	46.76
2018-08-17	002507	____	40	5179.63	307.19	78935.72	6.95
2018-08-17	002508	____	127	5.29	0.00	94903.28	0.01
2018-08-17	002509	____	134	38607.90	41336.37	249249.27	32.07
2018-08-17	002510	___	55	1950.69	0.00	89624.11	2.18
2018-08-17	002511	____	28	2616.94	0.00	128768.97	2.03
2018-08-17	002512	____	53	19545.11	5929.20	109538.61	23.26
2018-08-17	002513	____	31	8115.62	3680.33	34008.63	34.69
2018-08-17	002514	____	25	21365.74	0.00	55403.43	38.56
2018-08-17	002515	____	73	55855.53	0.00	97831.33	57.09
2018-08-17	002516	____	22	64175.39	2691.72	150239.29	44.51
2018-08-17	002517	____	167	834.45	91706.28	215251.76	42.99
2018-08-17	002518	___	31	1977.67	0.00	58855.18	3.36
2018-08-17	002519	____	36	21864.60	6210.82	112643.09	24.92
2018-08-17	002520	____	23	25950.93	0.00	55408.90	46.84
2018-08-17	002521	____	23	682.58	0.00	49468.58	1.38
2018-08-17	002522	____	37	17542.14	0.00	90577.94	19.37
2018-08-17	002523	____	30	5004.45	0.00	141664.08	3.53
2018-08-17	002524	____	16	14961.67	0.00	50333.28	29.73
2018-08-17	002526	____	14	10231.31	6900.15	104870.23	16.34
2018-08-17	002527	___	46	4031.94	0.00	62017.90	6.50
2018-08-17	002528	___	17	21220.70	0.00	119867.51	17.70
2018-08-17	002529	____	22	5574.43	0.00	26000.00	21.44
2018-08-17	002530	____	44	2154.27	24155.31	78518.70	33.51
2018-08-17	002531	____	85	50053.16	0.00	177901.90	28.14
2018-08-17	002532	____	34	15848.12	0.00	50308.00	31.50
2018-08-17	002533	____	11	670.64	0.00	55312.13	1.21
2018-08-17	002534	____	8	3.74	0.00	73939.19	0.01
2018-08-17	002535	____	66	30692.43	0.00	80168.31	38.28
2018-08-17	002536	____	23	6203.44	0.00	33380.79	18.58
2018-08-17	002537	____	25	22764.59	0.00	125135.01	18.19
2018-08-17	002538	___	66	19086.08	0.00	71812.03	26.58
2018-08-17	002539	____	56	35305.27	9160.00	101010.00	44.02
2018-08-17	002540	____	25	20583.77	0.00	127052.95	16.20
2018-08-17	002541	____	32	14086.89	0.00	52371.89	26.90
2018-08-17	002542	____	151	66191.47	28470.99	181100.00	52.27
2018-08-17	002543	____	5	0.90	0.00	57200.00	0.00
2018-08-17	002544	____	8	2.31	0.00	57138.87	0.00
2018-08-17	002545	____	37	29758.35	25058.80	129115.42	42.46
2018-08-17	002546	____	25	26.74	0.00	83404.91	0.03
2018-08-17	002547	____	43	48231.16	0.00	112805.72	42.76
2018-08-17	002548	___	33	11535.00	3700.05	38053.82	40.04
2018-08-17	002549	____	40	26957.14	0.00	62370.00	43.22
2018-08-17	002550	____	15	513.92	0.00	128000.00	0.40
2018-08-17	002551	____	50	13181.61	0.00	70595.43	18.67
2018-08-17	002552	*ST__	6	4351.04	0.00	30623.23	14.21
2018-08-17	002553	____	20	3799.17	0.00	34800.00	10.92
2018-08-17	002554	___	84	34300.13	0.00	107081.00	32.03
2018-08-17	002555	____	104	20432.26	8627.36	212487.03	13.68
2018-08-17	002556	____	23	19836.58	0.00	71760.00	27.64
2018-08-17	002557	____	27	17006.50	0.00	50700.00	33.54
2018-08-17	002558	____	82	4261.78	119753.90	202437.99	61.26
2018-08-17	002559	____	47	4748.62	0.00	37300.35	12.73
2018-08-17	002560	____	28	9864.10	0.00	42914.14	22.99
2018-08-17	002561	___	9	2.23	0.00	41576.30	0.01
2018-08-17	002562	____	27	27238.04	0.00	86555.23	31.47
2018-08-17	002563	____	9	13161.00	0.00	269984.77	4.87
2018-08-17	002564	____	46	20166.30	0.00	88291.44	22.84
2018-08-17	002565	____	18	15393.07	550.00	70910.46	22.48
2018-08-17	002566	____	13	123.40	0.00	33095.16	0.37
2018-08-17	002567	___	43	15980.02	10117.65	83657.08	31.20
2018-08-17	002568	____	108	20985.78	0.00	53174.27	39.47
2018-08-17	002569	____	8	4609.09	0.00	14001.00	32.92
2018-08-17	002570	*ST__	21	24010.11	0.00	102252.00	23.48
2018-08-17	002571	____	1	4900.00	0.00	39195.07	12.50
2018-08-17	002572	___	51	4005.08	0.00	92342.63	4.34
2018-08-17	002573	____	118	42460.31	0.00	108127.21	39.27
2018-08-17	002574	____	28	5411.30	0.00	52800.00	10.25
2018-08-17	002575	____	18	16411.32	0.00	58872.00	27.88
2018-08-17	002576	____	7	14.63	0.00	16510.00	0.09
2018-08-17	002577	____	24	146.95	0.00	28288.00	0.52
2018-08-17	002578	____	13	24116.87	4324.00	98809.33	28.78
2018-08-17	002579	____	17	9655.69	1949.00	37829.84	30.68
2018-08-17	002580	____	15	442.81	0.00	35405.72	1.25
2018-08-17	002581	____	83	3791.34	22962.20	65973.56	40.55
2018-08-17	002582	___	43	8967.96	9381.64	51568.42	35.58
2018-08-17	002583	___	111	49483.08	0.00	181607.97	27.25
2018-08-17	002584	____	92	22573.36	300.00	58521.64	39.09
2018-08-17	002585	____	16	29824.27	0.00	115627.81	25.79
2018-08-17	002586	____	53	34068.00	30622.40	114422.37	56.54
2018-08-17	002587	____	18	3122.42	375.00	61121.48	5.72
2018-08-17	002588	___	46	42191.75	0.00	115688.40	36.47
2018-08-17	002589	____	48	34010.25	2292.60	150471.05	24.13
2018-08-17	002590	____	68	3215.57	0.00	47964.69	6.70
2018-08-17	002591	____	20	8273.77	519.08	30800.69	28.55
2018-08-17	002592	____	51	11807.66	2512.13	28333.12	50.54
2018-08-17	002593	____	21	2475.50	0.00	70114.50	3.53
2018-08-17	002594	___	404	38303.84	0.00	181314.29	21.13
2018-08-17	002595	____	58	4037.75	0.00	80000.00	5.05
2018-08-17	002596	____	40	36757.91	11114.79	107426.72	44.56
2018-08-17	002597	____	63	8922.90	0.00	56423.62	15.81
2018-08-17	002598	____	20	1164.40	0.00	31200.00	3.73
2018-08-17	002599	____	26	8849.06	2631.29	32468.34	35.36
2018-08-17	002600	____	148	45203.06	66771.03	678391.10	16.51
2018-08-17	002601	____	77	3181.94	66613.52	203202.09	34.35
2018-08-17	002602	____	128	57584.94	31096.07	145922.27	60.77
2018-08-17	002603	____	28	12467.95	0.00	120630.66	10.34
2018-08-17	002604	*ST__	7	8534.08	1904.76	59956.14	17.41
2018-08-17	002605	____	31	6130.87	770.00	39716.92	17.38
2018-08-17	002606	____	44	9399.14	0.00	40749.60	23.07
2018-08-17	002607	____	16	25403.55	0.00	82033.60	30.97
2018-08-17	002608	____	11	5.29	0.00	377807.97	0.00
2018-08-17	002609	____	30	24167.19	0.00	66654.84	36.26
2018-08-17	002610	____	121	75229.78	15908.60	449038.62	20.30
2018-08-17	002611	____	80	25648.92	22762.09	183864.71	26.33
2018-08-17	002612	____	50	14999.48	0.00	40000.00	37.50
2018-08-17	002613	____	6	253.18	0.00	93717.00	0.27
2018-08-17	002614	___	24	14631.62	0.00	56160.20	26.05
2018-08-17	002615	___	12	7116.87	0.00	41040.00	17.34
2018-08-17	002616	____	47	15681.44	0.00	74188.31	21.14
2018-08-17	002617	____	52	53449.18	1843.11	110223.72	50.16
2018-08-17	002618	____	3	273.72	0.00	54792.00	0.50
2018-08-17	002619	____	117	87417.17	33786.57	184489.62	65.70
2018-08-17	002620	____	43	5810.75	0.00	36250.00	16.03
2018-08-17	002621	____	3	2505.50	0.00	33750.00	7.42
2018-08-17	002622	____	7	994.13	0.00	84000.00	1.18
2018-08-17	002623	___	7	773.19	0.00	16000.00	4.83
2018-08-17	002624	____	31	2153.72	63247.42	131479.97	49.74
2018-08-17	002625	____	119	24.70	156422.80	215458.79	72.61
2018-08-17	002626	___	31	11636.59	1626.51	61648.19	21.51
2018-08-17	002627	____	8	5.25	596.70	31471.46	1.91
2018-08-17	002628	____	8	5647.72	0.00	73741.62	7.66
2018-08-17	002629	____	48	1662.31	6734.76	41194.80	20.38
2018-08-17	002630	____	6	12999.11	0.00	118080.00	11.01
2018-08-17	002631	____	35	17193.18	0.00	66786.60	25.74
2018-08-17	002632	____	29	24200.94	1354.00	62642.07	40.80
2018-08-17	002633	____	6	8258.76	0.00	15000.00	55.06
2018-08-17	002634	____	37	17081.52	0.00	46100.26	37.05
2018-08-17	002635	____	46	15.23	2695.57	73795.18	3.67
2018-08-17	002636	____	50	24.60	0.00	72800.00	0.03
2018-08-17	002637	____	23	5954.94	7000.00	42220.00	30.68
2018-08-17	002638	____	14	27100.70	24123.17	151868.56	33.73
2018-08-17	002639	____	88	26568.46	253.59	67407.28	39.79
2018-08-17	002640	___	108	53010.01	8525.29	155804.13	39.50
2018-08-17	002641	____	18	18443.52	0.00	112320.00	16.42
2018-08-17	002642	___	118	25252.72	0.00	66158.03	38.17
2018-08-17	002643	____	74	13371.22	0.00	90913.32	14.71
2018-08-17	002644	____	11	16.83	0.00	51065.70	0.03
2018-08-17	002645	____	27	13489.63	1073.91	35605.65	40.90
2018-08-17	002646	____	21	22132.68	0.00	45000.00	49.18
2018-08-17	002647	____	26	23607.96	0.00	55993.67	42.16
2018-08-17	002648	____	13	15314.39	0.00	106561.08	14.37
2018-08-17	002649	____	76	4290.49	0.00	52568.88	8.16
2018-08-17	002650	____	44	52338.20	0.00	115200.00	45.43
2018-08-17	002651	____	19	12691.89	0.00	100250.00	12.66
2018-08-17	002652	____	11	19084.62	0.00	51206.40	37.27
2018-08-17	002653	___	22	31356.06	0.00	108027.00	29.03
2018-08-17	002654	____	118	37098.78	0.00	90260.54	41.10
2018-08-17	002655	____	10	5222.74	0.00	36000.00	14.51
2018-08-17	002656	____	22	23628.21	11990.68	71251.98	49.99
2018-08-17	002657	____	83	7027.70	0.00	33757.67	20.82
2018-08-17	002658	___	96	12448.48	0.00	60488.37	20.58
2018-08-17	002659	____	11	4279.71	7979.52	49856.70	24.59
2018-08-17	002660	____	23	8523.76	1258.99	27432.77	35.66
2018-08-17	002661	____	52	13525.80	0.00	33355.65	40.55
2018-08-17	002662	____	70	63497.63	0.00	150000.00	42.33
2018-08-17	002663	____	24	13762.67	3823.15	179589.05	9.79
2018-08-17	002664	____	68	11703.40	0.00	40002.00	29.26
2018-08-17	002665	____	120	91134.76	3189.00	253872.07	37.15
2018-08-17	002666	____	7	3408.45	0.00	75432.93	4.52
2018-08-17	002667	____	2	1190.07	0.00	23113.20	5.15
2018-08-17	002668	____	25	17863.35	22710.57	108411.14	37.43
2018-08-17	002669	____	32	6076.61	350.00	24112.93	26.65
2018-08-17	002670	____	46	9266.83	80170.54	194538.45	45.97
2018-08-17	002671	____	77	16901.59	2828.71	47244.20	41.76
2018-08-17	002672	____	28	7345.28	0.00	68696.26	10.69
2018-08-17	002673	____	378	165.75	0.00	350183.98	0.05
2018-08-17	002674	____	41	8887.35	5279.28	30208.22	46.90
2018-08-17	002675	____	31	7239.29	11026.78	77549.86	23.55
2018-08-17	002676	____	8	19804.72	0.00	72000.00	27.51
2018-08-17	002677	____	20	6533.71	0.00	64607.66	10.11
2018-08-17	002678	____	19	1064.21	0.00	135832.03	0.78
2018-08-17	002679	____	2	8289.37	0.00	23575.60	35.16
2018-08-17	002680	ST__	21	3612.83	20654.92	97369.04	24.92
2018-08-17	002681	____	80	86775.01	0.00	207966.25	41.73
2018-08-17	002682	____	22	510.26	3634.38	56236.86	7.37
2018-08-17	002683	____	8	4171.08	2220.02	70148.80	9.11
2018-08-17	002684	____	115	24288.52	13171.37	56737.44	66.02
2018-08-17	002685	____	13	13516.05	14761.67	100769.06	28.06
2018-08-17	002686	___	30	6233.40	0.00	44308.20	14.07
2018-08-17	002687	___	14	2814.89	0.00	35485.20	7.93
2018-08-17	002688	____	30	13945.33	0.00	63528.97	21.95
2018-08-17	002689	____	32	12838.42	0.00	104331.07	12.31
2018-08-17	002690	____	6	30.19	0.00	67600.00	0.04
2018-08-17	002691	____	8	15283.49	0.00	34000.00	44.95
2018-08-17	002692	____	35	42720.84	0.00	71814.60	59.49
2018-08-17	002693	____	10	15763.74	0.00	40500.00	38.92
2018-08-17	002694	____	23	20425.68	0.00	59719.68	34.20
2018-08-17	002695	___	18	7401.62	0.00	51388.31	14.40
2018-08-17	002696	____	23	11308.17	1976.76	39531.07	33.61
2018-08-17	002697	____	29	10896.35	0.00	136000.00	8.01
2018-08-17	002698	____	38	8850.30	0.00	68170.00	12.98
2018-08-17	002699	____	34	45286.34	5433.64	90957.27	55.76
2018-08-17	002700	____	15	25661.41	0.00	42242.69	60.75
2018-08-17	002701	___	68	4211.70	52362.99	235522.56	24.02
2018-08-17	002702	____	61	7269.11	0.00	48076.00	15.12
2018-08-17	002703	____	19	1901.66	0.00	57285.96	3.32
2018-08-17	002705	____	11	3.33	9731.00	81343.78	11.97
2018-08-17	002706	____	58	20519.53	1533.00	78602.34	28.06
2018-08-17	002707	____	42	15048.16	0.00	84910.53	17.72
2018-08-17	002708	____	26	4088.88	7819.64	46886.11	25.40
2018-08-17	002709	____	91	515.69	4554.29	33966.75	14.93
2018-08-17	002711	____	36	60319.06	0.00	105607.04	57.12
2018-08-17	002712	____	34	7946.96	1227.34	34188.38	26.83
2018-08-17	002713	____	3	11.80	2800.00	26275.85	10.70
2018-08-17	002714	____	49	78977.53	0.00	208523.42	37.87
2018-08-17	002715	____	15	4107.17	0.00	9200.00	44.64
2018-08-17	002716	____	69	5230.05	28424.37	96047.82	35.04
2018-08-17	002717	____	63	16786.32	14936.29	100874.04	31.45
2018-08-17	002718	____	13	1.23	656.64	8763.19	7.51
2018-08-17	002719	___	22	6753.71	1844.80	17413.95	49.38
2018-08-17	002721	____	82	37562.65	10144.94	83471.82	57.15
2018-08-17	002722	____	39	4.94	3592.00	17546.65	20.50
2018-08-17	002723	___	3	6275.41	0.00	18670.00	33.61
2018-08-17	002724	___	32	3586.85	0.00	72000.00	4.98
2018-08-17	002725	____	9	118.28	2755.00	25600.00	11.22
2018-08-17	002726	____	9	23674.76	0.00	75609.20	31.31
2018-08-17	002727	___	33	14635.92	0.00	56776.98	25.78
2018-08-17	002728	____	14	11041.89	0.00	20000.10	55.21
2018-08-17	002729	___	6	1636.30	0.00	6668.00	24.54
2018-08-17	002730	____	10	1236.16	0.00	32267.40	3.83
2018-08-17	002731	____	10	3118.03	0.00	15068.00	20.69
2018-08-17	002732	____	39	296.13	0.00	15735.00	1.88
2018-08-17	002733	____	13	3672.82	1500.00	35011.32	14.77
2018-08-17	002734	____	20	5715.35	5264.79	27958.52	39.27
2018-08-17	002735	____	13	2807.73	0.00	8422.39	33.34
2018-08-17	002736	____	25	47.71	0.00	820000.00	0.01
2018-08-17	002737	____	9	7025.75	0.00	58400.00	12.03
2018-08-17	002738	____	12	495.61	3330.00	19232.50	19.89
2018-08-17	002739	____	159	11378.85	647.13	176144.25	6.83
2018-08-17	002740	___	32	13508.54	2245.31	33058.69	47.65
2018-08-17	002741	____	13	10737.69	0.00	37422.88	28.69
2018-08-17	002742	____	58	17975.75	0.00	43200.00	41.61
2018-08-17	002743	____	48	5418.95	0.00	33721.09	16.07
2018-08-17	002745	___	14	37428.61	0.00	125196.17	29.90
2018-08-17	002746	____	29	8541.92	0.00	30912.83	27.63
2018-08-17	002747	___	19	3.52	0.00	83798.00	0.00
2018-08-17	002748	____	3	1.42	0.00	24000.00	0.01
2018-08-17	002749	____	8	145.39	0.00	12901.09	1.13
2018-08-17	002750	____	13	7372.97	0.00	40050.00	18.41
2018-08-17	002751	____	33	5801.17	153.00	15460.06	38.51
2018-08-17	002752	____	33	243.13	30231.70	83318.05	36.58
2018-08-17	002753	____	33	14363.91	0.00	33332.93	43.09
2018-08-17	002755	____	13	287.86	0.00	17227.80	1.67
2018-08-17	002756	____	18	13847.93	0.00	36000.00	38.47
2018-08-17	002757	____	11	3350.39	0.00	13122.61	25.53
2018-08-17	002758	____	11	5939.67	0.00	21000.00	28.28
2018-08-17	002759	____	83	173.45	29125.31	45218.00	64.79
2018-08-17	002760	____	8	22.81	0.00	8800.00	0.26
2018-08-17	002761	___	10	12908.03	0.00	20400.00	63.27
2018-08-17	002762	____	28	10140.87	0.00	35661.50	28.44
2018-08-17	002763	____	29	8640.96	0.00	38880.00	22.22
2018-08-17	002765	____	12	10364.58	0.00	42875.96	24.17
2018-08-17	002766	____	40	18910.06	1362.00	42175.40	48.07
2018-08-17	002767	____	5	690.18	0.00	15000.00	4.60
2018-08-17	002768	____	9	5.64	7056.40	27125.00	26.04
2018-08-17	002769	___	24	3514.33	0.00	37644.49	9.34
2018-08-17	002770	____	23	6427.21	48912.84	109486.78	50.54
2018-08-17	002771	___	13	3207.67	0.00	16154.42	19.86
2018-08-17	002772	____	49	11818.56	0.00	37332.77	31.66
2018-08-17	002773	____	28	991.25	0.00	67421.00	1.47
2018-08-17	002774	____	23	428.78	15668.48	34113.70	47.19
2018-08-17	002775	____	54	18389.54	3596.64	51294.72	42.86
2018-08-17	002776	___	64	20243.19	0.00	36068.73	56.12
2018-08-17	002777	____	37	747.27	935.36	17254.06	9.75
2018-08-17	002778	____	16	338.88	1880.00	8910.95	24.90
2018-08-17	002779	____	22	702.31	3756.00	13200.00	33.78
2018-08-17	002780	____	36	973.84	2377.88	11216.00	29.88
2018-08-17	002781	____	30	405.62	11410.73	22500.00	52.52
2018-08-17	002782	___	13	0.50	9677.00	42600.00	22.72
2018-08-17	002783	____	53	214.27	4878.64	33388.00	15.25
2018-08-17	002785	___	46	4.91	9521.08	20000.00	47.63
2018-08-17	002786	____	8	1.34	1935.00	38124.00	5.08
2018-08-17	002787	____	20	98.62	10664.00	30645.97	35.12
2018-08-17	002788	____	44	402.89	1619.90	19225.32	10.52
2018-08-17	002789	____	50	164.52	2703.14	8120.00	35.32
2018-08-17	002790	___	5	1.23	1331.20	25600.00	5.20
2018-08-17	002791	____	34	5.06	387.81	32154.00	1.22
2018-08-17	002792	____	49	16.63	2686.32	22522.68	12.00
2018-08-17	002793	____	24	153.09	8434.99	20000.00	42.94
2018-08-17	002795	____	14	0.52	7350.00	20000.00	36.75
2018-08-17	002796	____	17	5.10	1507.00	10267.65	14.73
2018-08-17	002797	____	355	6087.27	75122.39	350240.00	23.19
2018-08-17	002798	____	25	22.49	7323.07	22672.08	32.40
2018-08-17	002799	____	4	0.99	0.00	15000.00	0.01
2018-08-17	002800	____	11	320.00	1521.00	7468.00	24.65
2018-08-17	002801	____	9	0.73	0.00	11815.55	0.01
2018-08-17	002802	____	18	2.58	4102.00	10835.00	37.88
2018-08-17	002803	____	19	659.41	3358.27	11600.00	34.64
2018-08-17	002805	____	15	401.10	1650.00	9691.38	21.16
2018-08-17	002806	____	11	0.12	927.06	13710.51	6.76
2018-08-17	002807	____	145	5935.22	56486.07	176738.49	35.32
2018-08-17	002808	____	10	3.10	0.00	19200.00	0.02
2018-08-17	002809	____	53	39.55	868.00	12503.95	7.26
2018-08-17	002810	____	5	0.40	1819.20	11906.40	15.28
2018-08-17	002811	____	25	2.59	2761.38	18000.00	15.36
2018-08-17	002812	____	20	6.36	4262.00	47392.37	9.01
2018-08-17	002813	____	12	0.02	4917.00	12000.00	40.98
2018-08-17	002815	____	21	2593.99	13572.00	82975.81	19.48
2018-08-17	002816	___	21	457.92	209.00	10000.00	6.67
2018-08-17	002817	____	17	122.44	2000.00	8667.00	24.49
2018-08-17	002818	___	60	441.44	0.00	44506.30	0.99
2018-08-17	002819	____	8	975.34	0.00	11334.00	8.61
2018-08-17	002820	___	11	38.41	0.00	20480.00	0.19
2018-08-17	002821	___	43	107.64	0.00	23010.27	0.47
2018-08-17	002822	____	58	2727.12	25658.12	60000.00	47.31
2018-08-17	002823	____	45	10.67	13287.80	29143.25	45.63
2018-08-17	002824	____	24	538.14	2092.00	18000.00	14.61
2018-08-17	002825	____	11	3.30	931.14	14028.27	6.66
2018-08-17	002826	____	19	928.85	2733.00	18972.00	19.30
2018-08-17	002827	____	12	4.27	0.00	18400.00	0.02
2018-08-17	002828	____	21	591.87	3116.46	20468.00	18.12
2018-08-17	002829	____	20	6.08	3419.59	16022.38	21.38
2018-08-17	002830	____	5	500.13	45.00	13334.00	4.09
2018-08-17	002831	____	23	1054.27	14765.00	40001.00	39.55
2018-08-17	002832	____	2	127.50	1057.40	18133.90	6.53
2018-08-17	002833	____	39	396.46	1317.00	13530.20	12.66
2018-08-17	002835	____	2	0.98	0.00	21600.00	0.00
2018-08-17	002836	___	6	0.82	0.00	16000.00	0.01
2018-08-17	002837	___	42	4.17	4097.13	21501.23	19.07
2018-08-17	002838	____	8	5.35	12340.00	25200.00	48.99
2018-08-17	002839	____	57	1267.99	8959.03	180752.67	5.66
2018-08-17	002840	____	4	1125.00	7000.00	26800.01	30.32
2018-08-17	002841	____	1	0.08	0.00	65086.00	0.00
2018-08-17	002842	____	51	232.91	3677.10	17000.00	23.00
2018-08-17	002843	____	15	501.36	743.00	14169.50	8.78
2018-08-17	002845	___	43	165.22	5914.40	20278.80	29.98
2018-08-17	002846	____	18	601.15	7081.64	19464.32	39.47
2018-08-17	002847	____	6	0.67	0.00	12400.00	0.01
2018-08-17	002848	____	11	0.16	3285.00	16715.00	19.65
2018-08-17	002849	____	14	1355.40	1844.00	13000.01	24.61
2018-08-17	002850	___	24	0.73	1369.36	21000.00	6.52
2018-08-17	002851	____	40	196.94	4221.98	27099.92	16.31
2018-08-17	002852	___	50	1192.61	0.00	28900.00	4.13
2018-08-17	002853	___	13	0.99	2080.00	15534.15	13.40
2018-08-17	002855	____	19	3.67	0.00	24000.00	0.02
2018-08-17	002856	____	14	0.29	7156.88	12160.80	58.85
