,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
713,000506,中润资源,-0.15,-2247.14,,-9.96,,-13966.49,-2237.37,,10-30
714,603556,海兴电力,1.09,-15.5,,9.43,,41133.73,13.61,,10-30
715,300022,吉峰农机,-0.03,-148.46,,-4.12,,-1017.01,-148.57,,10-30
716,002349,精华制药,0.15,-42.22,,5.99,,13014.5,15.59,,10-30
717,600405,动力源,-0.05,-196.23,,-2.49,,-2508.06,-208.35,,10-30
718,300431,暴风集团,0.06,-14.29,,2.23,,2024.22,4.61,,10-30
719,603017,中衡设计,0.4,19.9,,6.79,,10833.02,33.75,,10-30
720,300595,欧普康视,0.95,-44.34,,16.61,,11278.03,29.56,,10-30
721,002244,滨江集团,0.35,2.94,,8.3,,110193.01,8.43,,10-30
722,002261,拓维信息,0.14,-6.67,,3.94,,15153.11,-7.35,,10-30
723,300635,达安股份,0.33,-25.16,,8.11,,4052.51,-8.52,,10-30
724,601228,广州港,0.09,,,5.12,,56274.73,8.81,,10-30
725,300653,正海生物,0.56,12.0,,11.59,,3865.23,30.05,,10-30
726,300030,阳普医疗,0.05,-28.57,,1.58,,1504.52,-30.07,,10-30
727,002004,华邦健康,0.23,-23.33,,4.72,,45968.49,-24.85,,10-30
728,300705,九典制药,0.53,,,13.37,,4635.24,,,10-30
729,300063,天龙集团,0.16,-61.72,,5.2,,11801.21,-4.32,,10-30
730,300111,向日葵,0.01,-75.0,,1.04,,1351.7,-72.88,,10-30
731,300450,先导智能,0.68,80.97,,24.64,,27858.5,82.06,,10-30
732,300467,迅游科技,0.3,36.36,,8.95,,5043.09,41.7,,10-30
733,600487,亨通光电,1.32,56.16,,23.37,,167087.87,59.48,,10-30
734,002798,帝欧家居,0.37,6.37,,5.4,,3171.97,23.55,,10-30
735,600896,*ST海投,-0.16,-27.27,,-6.04,,-13908.29,-18.38,,10-30
736,600167,联美控股,0.61,38.7,,10.54,,46738.84,56.83,,10-30
737,300224,正海磁材,,,,0.12,,350.09,-96.88,,10-30
738,002501,利源精制,0.38,-13.64,,6.1,,45242.47,8.73,,10-30
739,000022,深赤湾A,0.68,3.02,,9.07,,44042.34,3.09,,10-30
740,600580,卧龙电气,0.53,347.26,,12.57,,68432.54,354.47,,10-30
741,002196,方正电机,0.19,-30.68,,3.62,,8637.45,20.36,,10-30
742,603269,海鸥股份,0.23,-8.0,,3.58,,1811.18,4.15,,10-30
743,002517,恺英网络,0.74,23.33,,27.31,,105729.57,144.83,,10-30
744,002212,南洋股份,0.03,-76.92,,0.51,,3368.58,-50.26,,10-30
745,002249,大洋电机,0.09,-30.77,,2.45,,21316.18,-28.78,,10-30
746,300640,德艺文创,0.37,-16.66,,18.41,,2936.76,11.11,,10-30
747,600301,ST南化,-0.01,-94.35,,-0.7,,-185.93,-94.35,,10-30
748,300341,麦迪电气,0.17,24.69,,8.12,,8711.78,23.83,,10-30
749,300710,万隆光电,0.83,,,13.43,,4249.02,,,10-30
750,000586,汇源通信,0.01,-64.29,,0.39,,92.18,-65.71,,10-30
751,300068,南都电源,0.46,24.32,,6.11,,36652.36,48.79,,10-30
752,603776,永安行,1.02,4.08,,11.82,,7927.22,9.38,,10-30
753,300439,美康生物,0.46,9.52,,10.47,,15942.51,11.62,,10-30
754,002410,广联达,0.26,25.49,,9.72,,28671.16,25.33,,10-30
755,603855,华荣股份,0.22,10.09,,6.16,,6378.68,26.4,,10-30
756,002169,智光电气,0.11,-60.22,,3.04,,8292.1,-8.43,,10-30
757,300588,熙菱信息,0.35,39.06,,10.26,,3546.28,85.39,,10-30
758,002539,云图控股,0.08,-48.45,,2.69,,8373.68,-48.36,,10-30
759,002254,泰和新材,0.11,37.5,,3.44,,6928.67,40.96,,10-30
760,000422,*ST宜化,-1.44,-7299.5,,-25.02,,-123079.95,-6799.33,,10-30
761,603599,广信股份,0.76,94.87,,11.27,,28593.67,96.72,,10-30
762,002319,乐通股份,0.06,140.0,,2.46,,1193.44,143.41,,10-30
763,002672,东江环保,0.38,-13.64,,9.45,,32622.92,-14.25,,10-30
764,300412,迦南科技,0.17,-54.05,,5.87,,4389.23,1.3,,10-30
765,601992,金隅集团,0.24,14.29,,5.75,,260437.48,14.71,,10-30
766,600053,九鼎投资,0.31,-50.72,,7.94,,13520.67,-50.72,,10-30
767,603788,宁波高发,1.2,50.0,,17.59,,16932.48,51.37,,10-30
768,002078,太阳纸业,0.54,107.69,,16.0,,137426.67,109.1,,10-30
769,002723,金莱特,0.08,176.12,,2.3,,1489.46,176.21,,10-30
770,002739,万达电影,1.08,10.3,,11.5,,126420.52,10.29,,10-30
771,300493,润欣科技,0.15,-48.28,,9.04,,4360.92,24.69,,10-30
772,002447,晨鑫科技,0.05,-64.29,,2.55,,6886.66,-47.62,,10-30
773,300509,新美星,0.44,-18.52,,6.06,,3489.77,-8.5,,10-30
774,002809,红墙股份,0.47,-40.51,,6.23,,5632.12,13.89,,10-30
775,300234,开尔新材,0.01,-88.89,,0.2,,199.22,-92.16,,10-30
776,600590,泰豪科技,0.18,80.0,,3.11,,12051.25,78.98,,10-30
777,600215,长春经开,0.02,-44.31,,0.35,,843.68,-44.11,,10-30
778,002883,中设股份,0.75,22.95,,13.74,,3434.74,39.72,,10-30
779,300319,麦捷科技,0.11,-79.63,,3.28,,7343.61,-37.05,,10-30
780,000723,美锦能源,0.21,30.0,,11.77,,85516.13,134.59,,10-30
781,300511,雪榕生物,0.37,57.98,,6.25,,8238.71,166.55,,10-30
782,600537,亿晶光电,0.05,-84.85,,1.77,,5977.73,-84.52,,10-30
783,002811,亚泰国际,0.34,-26.09,,4.85,,6042.45,-2.79,,10-30
784,000820,神雾节能,0.48,11.63,,34.48,,30497.86,102.81,,10-30
785,600217,中再资环,0.11,120.0,,11.02,,14926.02,135.26,,10-30
786,002224,三力士,0.19,-20.83,,7.74,,12504.97,-18.98,,10-30
787,603331,百达精工,0.48,11.63,,10.91,,5102.08,24.91,,10-30
788,000150,宜华健康,0.34,-84.26,,6.13,,15216.78,-84.26,,10-30
789,601218,吉鑫科技,0.02,-78.02,,0.81,,2068.21,-78.08,,10-30
790,002594,比亚迪,0.96,-30.61,,5.34,,279143.5,-23.82,,10-30
791,300026,红日药业,0.15,-68.75,,7.37,,45091.38,-5.31,,10-30
792,300058,蓝色光标,0.13,-48.0,,4.1,,27903.99,-41.97,,10-30
793,601886,江河集团,0.3,7.14,,5.25,,34417.32,7.13,,10-30
794,300112,万讯自控,0.17,142.86,,5.98,,4402.28,122.66,,10-30
795,603039,泛微网络,0.73,-2.67,,10.58,,4879.7,30.3,,10-30
796,600525,长园集团,0.48,24.31,,8.43,,62783.89,38.55,,10-30
797,002470,金正大,0.29,-19.44,,9.73,,90770.8,-19.48,,10-30
798,300209,天泽信息,0.25,22.6,,3.57,,7272.69,37.39,,10-30
799,600981,汇鸿集团,0.16,-36.0,,4.23,,35027.8,-37.64,,10-30
800,002851,麦格米特,0.5,-14.88,,7.54,,8428.25,7.23,,10-30
801,603315,福鞍股份,0.12,-30.16,,3.65,,2407.54,-30.18,,10-30
802,002535,林州重机,0.04,100.0,,1.06,,3136.75,148.79,,10-30
803,000950,*ST建峰,0.53,-157.61,,14.73,,91509.79,-266.92,,10-30
804,603527,众源新材,0.62,,,13.82,,6029.14,,,10-30
805,002021,中捷资源,-0.08,-27.27,,-5.82,,-5826.5,-20.28,,10-30
806,002663,普邦股份,0.07,17.46,,2.9,,13058.85,21.52,,10-30
807,300408,三环集团,0.41,-8.89,,13.18,,69942.86,-9.07,,10-30
808,300440,运达科技,0.21,-37.22,,7.08,,9593.76,27.31,,10-30
809,002718,友邦吊顶,1.04,2.97,,8.59,,9110.55,7.94,,10-30
810,300133,华策影视,0.18,12.5,,4.74,,30798.13,9.93,,10-30
811,600082,海泰发展,-0.07,-10.64,,-2.63,,-4339.44,-10.66,,10-30
812,300149,量子生物,0.12,-7.82,,6.33,,4972.33,-7.79,,10-30
813,000736,中交地产,-0.36,-212.5,,-7.53,,-10565.15,-212.21,,10-30
814,002138,顺络电子,0.34,-5.56,,8.76,,25662.47,-4.97,,10-30
815,603959,百利科技,0.26,-3.7,,6.57,,5827.69,11.52,,10-30
816,600156,华升股份,-0.12,25.95,,-7.09,,-4821.69,25.97,,10-30
817,300521,爱司凯,0.2,-58.54,,6.04,,2901.24,-10.4,,10-30
818,002170,芭田股份,0.02,-86.25,,0.9,,1844.3,-86.02,,10-30
819,002491,通鼎互联,0.34,4.57,,11.0,,42490.24,8.23,,10-30
820,002822,中装建设,0.19,-62.75,,5.82,,11468.69,-0.8,,10-30
821,300230,永利股份,0.48,10.4,,8.42,,21810.51,132.6,,10-30
822,603289,泰瑞机器,0.41,46.43,3.35,12.99,0.43,6317.68,45.09,,10-30
823,002857,三晖电气,0.2,-47.53,,6.52,,1595.0,-29.52,,10-30
824,603321,梅轮电梯,0.27,8.0,,12.26,,6350.85,10.17,,10-30
825,002234,民和股份,-0.96,-216.0,,-32.68,,-28947.49,-215.81,,10-30
826,300606,金太阳,0.48,18.72,,10.62,,4300.07,58.99,,10-30
827,300294,博雅生物,0.56,-16.42,,10.19,,22355.62,24.42,,10-30
828,300326,凯利泰,0.21,-35.53,,7.88,,15147.95,24.08,,10-30
829,300659,中孚信息,0.12,-40.0,,3.59,,877.71,-28.99,,10-30
830,600694,大商股份,2.2,-0.45,,8.99,,64652.36,-0.24,,10-30
831,002299,圣农发展,0.09,-81.12,,1.66,,9495.99,-81.12,,10-30
832,000563,陕国投A,0.13,17.28,,5.28,,41112.59,17.32,,10-30
833,300052,中青宝,0.07,133.33,,1.68,,1887.43,124.25,,10-30
834,300069,金利华电,0.17,-10.53,,3.94,,2036.06,-7.54,,10-30
835,002673,西部证券,0.22,-33.33,,4.65,,71000.72,-24.08,,10-30
836,603728,鸣志电器,0.37,-13.74,,10.24,,11792.96,15.02,,10-30
837,600803,新奥股份,0.39,95.0,,8.84,,38422.76,99.24,,10-30
838,603822,嘉澳环保,0.41,-3.43,,4.51,,2994.36,8.65,,10-30
839,000682,东方电子,0.04,19.4,,2.1,,3487.8,19.18,,10-30
840,300493,润欣科技,0.15,-48.28,,9.04,,4360.92,24.69,,10-30
841,002447,晨鑫科技,0.05,-64.29,,2.55,,6886.66,-47.62,,10-30
842,300509,新美星,0.44,-18.52,,6.06,,3489.77,-8.5,,10-30
843,002809,红墙股份,0.47,-40.51,,6.23,,5632.12,13.89,,10-30
844,300234,开尔新材,0.01,-88.89,,0.2,,199.22,-92.16,,10-30
845,600590,泰豪科技,0.18,80.0,,3.11,,12051.25,78.98,,10-30
846,600215,长春经开,0.02,-44.31,,0.35,,843.68,-44.11,,10-30
847,002254,泰和新材,0.11,37.5,,3.44,,6928.67,40.96,,10-30
848,000422,*ST宜化,-1.44,-7299.5,,-25.02,,-123079.95,-6799.33,,10-30
849,603599,广信股份,0.76,94.87,,11.27,,28593.67,96.72,,10-30
850,002319,乐通股份,0.06,140.0,,2.46,,1193.44,143.41,,10-30
851,002019,亿帆医药,0.79,61.22,,21.41,,87650.62,63.35,,10-30
852,300401,花园生物,0.57,280.0,,12.92,,10315.18,287.42,,10-30
853,300449,汉邦高科,0.01,-88.22,,0.18,,158.88,-86.84,,10-30
854,300142,沃森生物,-0.03,-84.94,,-1.24,,-3931.43,-83.17,,10-30
855,603037,凯众股份,0.86,-21.82,,14.25,,8900.26,35.19,,10-30
856,300482,万孚生物,0.87,29.85,,16.17,,15308.71,30.36,,10-30
857,002131,利欧股份,0.08,-72.02,,5.9,,44535.73,2.23,,10-30
858,300498,温氏股份,0.77,-68.93,,13.5,,403886.78,-62.73,,10-30
859,600522,中天科技,0.48,8.76,,11.72,,143880.89,25.66,,10-30
860,002516,旷达科技,0.19,-1.22,,7.51,,28775.85,14.59,,10-30
861,601018,宁波港,0.18,23.08,2.74,6.57,0.14,231624.7,22.77,,10-30
862,002883,中设股份,0.75,22.95,,13.74,,3434.74,39.72,,10-30
863,300319,麦捷科技,0.11,-79.63,,3.28,,7343.61,-37.05,,10-30
864,300652,雷迪克,0.72,4.35,,12.43,,5435.71,19.5,,10-30
865,300669,沪宁股份,0.45,-15.15,,10.89,,3182.26,-5.72,,10-30
866,300029,天龙光电,-0.07,-48.22,,-7.53,,-1369.36,-48.23,,10-30
867,300686,智动力,0.25,-35.31,,6.45,,2407.72,-32.93,,10-30
868,300709,精研科技,1.78,-15.24,,26.89,,11760.89,-15.3,,10-30
869,300067,安诺其,0.13,7.57,,6.88,,7262.92,10.59,,10-30
870,603683,晶华新材,0.33,-17.5,,6.45,,3157.87,-16.71,,10-30
871,002666,德联集团,0.12,-20.0,,3.17,,8897.84,-21.02,,10-30
872,002750,龙津药业,0.08,-58.2,,4.71,,3070.94,-58.22,,10-30
873,600850,华东电脑,0.53,6.57,,11.46,,22452.59,7.26,,10-30
874,300163,先锋新材,0.01,-94.85,,0.32,,234.51,-94.9,,10-30
875,002441,众业达,0.35,59.09,,5.41,,18946.06,65.31,,10-30
876,002457,青龙管业,-0.21,-1152.5,,-4.02,,-7051.38,-985.35,,10-30
877,600884,杉杉股份,0.42,70.9,,5.39,,46797.39,74.61,,10-30
878,002168,深圳惠程,-0.11,-1818.75,,-7.39,,-9224.6,-1939.27,,10-30
879,000810,创维数字,0.05,-86.39,,1.86,,4891.44,-85.9,,10-30
880,600584,长电科技,0.12,100.0,,2.41,,16518.48,176.63,,10-30
881,603319,湘油泵,0.83,33.87,,10.73,,6716.25,79.18,,10-30
882,002888,惠威科技,0.33,0.0,,7.82,,2211.64,7.2,,10-30
883,300292,吴通控股,0.13,-7.14,,6.21,,16261.34,-8.56,,10-30
884,002906,华阳集团,0.49,11.6,,8.11,,19668.04,11.6,,10-30
885,300308,中际旭创,0.47,2250.0,,9.75,,12630.39,2943.69,,10-30
886,600281,太化股份,-0.08,61.72,,-7.27,,-3866.87,61.5,,10-30
887,600676,交运股份,0.21,-11.8,,4.06,,21912.54,5.16,,10-30
888,002602,世纪华通,0.7,84.21,,15.08,,71468.1,82.0,10派1,10-30
889,300050,世纪鼎利,0.18,5.63,,4.11,,9007.75,5.93,,10-30
890,300379,东方通,0.14,-62.56,,2.13,,3803.35,-15.56,,10-30
891,002655,共达电声,0.02,-50.0,,0.97,,628.92,-56.13,,10-30
892,601858,中国科传,0.2,42.86,,7.27,,15557.58,68.94,,10-30
893,600765,中航重机,0.21,50.0,,4.54,,16283.34,49.79,,10-30
894,300411,金盾股份,0.22,4.76,,5.86,,3504.71,2.49,,10-30
895,603118,共进股份,0.18,-78.57,,3.18,,13692.5,-48.2,,10-30
896,002157,正邦科技,0.17,-62.22,,6.33,,40816.75,-54.95,,10-30
897,002478,常宝股份,0.12,-42.86,,3.37,,9533.36,11.94,,10-30
898,603993,洛阳钼业,0.09,160.12,,3.77,,160454.06,174.98,,10-30
899,002808,苏州恒久,0.1,-58.11,,3.73,,1974.06,-16.78,,10-30
900,000796,凯撒旅游,0.42,44.09,,16.62,,33960.32,44.12,,10-30
901,300217,东方电热,0.05,49.7,,3.42,,6296.34,49.78,,10-30
902,600195,中牧股份,0.61,22.49,,7.54,,26289.86,22.48,,10-30
903,300249,依米康,0.08,66.46,,5.24,,3627.02,66.58,,10-30
904,300576,容大感光,0.26,-43.48,,7.95,,3112.09,12.83,,10-30
905,600606,绿地控股,0.54,10.2,,11.2,,656263.24,10.86,,10-30
906,603326,我乐家居,0.3,35.43,,9.18,,4046.16,50.45,,10-30
907,300281,金明精机,0.13,8.33,,4.06,,3283.38,12.24,,10-30
908,603396,金辰股份,0.96,10.34,,12.19,,5446.33,11.05,,10-30
909,300645,正元智慧,0.03,-139.29,,0.54,,190.49,-146.62,,10-30
910,300007,汉威科技,0.25,25.0,,5.55,,7374.07,23.61,,10-30
911,601326,秦港股份,0.17,466.67,,7.13,,85732.58,450.93,10派0.5,10-30
912,000999,华润三九,0.98,10.11,,10.61,,95911.5,10.33,,10-30
913,000597,东北制药,0.17,1600.0,,3.39,,7986.09,1213.92,,10-30
914,000616,海航投资,0.0,-117.92,,0.11,,447.62,-118.05,,10-30
915,002371,北方华创,0.18,14.44,,2.49,,8026.36,27.86,,10-30
916,600074,*ST保千,0.17,-37.04,,8.82,,40355.56,-34.48,,10-30
917,603826,坤彩科技,0.28,-5.55,,10.44,,8820.18,11.95,,10-30
918,002727,一心堂,0.61,11.31,,12.17,,31597.13,11.3,,10-30
919,300141,和顺电气,0.05,-50.0,,1.31,,1343.8,-11.64,,10-30
920,600109,国金证券,0.29,-13.13,,4.89,,87874.43,-13.32,,10-30
921,600521,华海药业,0.47,23.68,,10.48,,48528.99,25.94,,10-30
922,002162,悦心健康,0.02,892.0,,2.49,,2124.69,909.35,,10-30
923,300547,川环科技,1.22,0.83,,11.87,,7379.19,35.55,,10-30
924,002194,*ST凡谷,-0.65,4729.85,,-20.14,,-36546.53,4807.16,,10-30
925,300598,诚迈科技,0.31,-44.51,,8.34,,2373.94,-27.72,,10-30
926,002564,天沃科技,0.28,-470.82,,7.95,,20581.62,-468.82,,10-30
927,002259,升达林业,0.02,15.49,,0.74,,1231.6,28.73,,10-30
928,300028,金亚科技,-0.09,-446.83,,-8.98,,-3007.06,-444.77,,10-30
929,300044,赛为智能,0.25,149.29,,10.03,,8865.93,168.86,,10-30
930,002323,*ST百特,0.24,3.82,,20.18,,18030.4,3.83,,10-30
931,300373,扬杰科技,0.43,22.86,,9.63,,20440.47,39.37,,10-30
932,601890,亚星锚链,0.04,-29.6,,1.14,,3373.54,-30.27,,10-30
933,600776,东方通信,0.05,2.49,,2.31,,6901.44,2.49,,10-30
934,300098,高新兴,0.27,44.85,,7.41,,29059.19,44.91,,10-30
935,000713,丰乐种业,-0.14,-48.22,,-2.97,,-4041.58,-48.21,,10-30
936,300162,雷曼股份,0.07,-41.74,,2.09,,2390.81,-41.8,,10-30
937,300486,东杰智能,0.23,-164.81,,5.19,,3295.41,-164.97,,10-30
938,300178,腾邦国际,0.38,72.73,,11.41,,21404.29,73.09,,10-30
939,603181,皇马科技,0.63,,,13.15,,9823.08,15.73,,10-30
940,002819,东方中科,0.12,-57.37,,3.06,,1304.29,-43.17,,10-30
941,002504,弘高创意,0.1,-54.34,,9.03,,10266.41,-54.31,,10-30
942,603318,派思股份,0.14,1900.0,,10.57,,5179.97,2010.45,,10-30
943,300586,美联新材,0.44,-16.98,,7.29,,4181.84,8.59,,10-30
944,600617,国新能源,0.01,-98.29,,0.17,,629.23,-98.3,,10-30
945,000159,国际实业,-0.11,-557.02,,-2.47,,-5322.07,-557.97,,10-30
946,002247,帝龙文化,0.4,0.0,,7.17,,33843.83,31.29,,10-30
947,603385,惠达卫浴,0.63,-3.08,,7.27,,17775.68,27.74,,10-30
948,600654,ST中安,-0.09,-142.86,,-3.84,,-11307.82,-141.07,,10-30
949,002296,辉煌科技,0.1,-32.65,,2.46,,3830.04,-32.66,,10-30
950,300033,同花顺,0.88,-34.33,,16.56,,47106.46,-34.78,,10-30
951,300049,福瑞股份,0.2,0.0,,3.32,,4906.48,-8.07,,10-30
952,002349,精华制药,0.15,-42.22,,5.99,,13014.5,15.59,,10-30
953,600764,中国海防,0.11,71.43,,6.7,,3550.21,71.39,,10-30
954,002044,美年健康,0.09,125.0,,6.36,,21606.15,126.54,,10-30
955,300103,达刚路机,0.14,43.15,,3.41,,2943.52,43.12,,10-30
956,300459,金科文化,0.19,27.79,,5.78,,29374.06,114.83,,10-30
957,603859,能科股份,0.09,-16.03,,1.54,,993.52,11.92,,10-30
958,600835,上海机电,1.02,-8.93,,10.95,,104506.08,-8.56,,10-30
959,603055,台华新材,0.57,96.55,,17.98,,27187.6,98.2,,10-30
960,002124,天邦股份,0.3,-43.64,,8.92,,21998.73,-35.58,,10-30
961,603918,金桥信息,0.04,71.22,,1.26,,620.94,47.63,,10-30
962,603963,大理药业,0.52,8.33,,20.06,,3902.19,9.37,,10-30
963,002807,江阴银行,0.29,-10.16,,5.84,,51229.9,0.4,,10-30
964,000815,美利云,0.01,-103.85,,0.18,,361.58,-105.42,,10-30
965,300232,洲明科技,0.35,55.33,,12.34,,21483.05,67.17,,10-30
966,002188,*ST巴士,0.23,155.56,,3.27,,6950.02,155.72,,10-30
967,002841,视源股份,1.49,-9.15,,27.67,,59630.33,0.28,,10-30
968,603299,井神股份,0.21,2317.44,,5.96,,12022.8,2317.56,,10-30
969,300264,佳创视讯,-0.06,81.65,,-4.06,,-2455.23,81.8,,10-30
970,002876,三利谱,0.81,10.96,,8.84,,5580.41,27.78,,10-30
971,002236,大华股份,0.5,35.14,,16.24,,144449.38,35.06,,10-30
972,002558,巨人网络,0.52,0.0,,13.09,,104330.63,30.97,,10-30
973,000913,钱江摩托,0.11,-8.33,,2.14,,5107.63,-7.36,,10-30
974,000420,吉林化纤,0.04,63.18,,3.02,,8288.21,271.06,,10-30
975,002910,庄园牧场,0.39,5.41,5.7,6.81,0.7,5425.03,1.17,,10-30
976,300312,邦讯技术,-0.12,-15.31,,-4.74,,-3748.4,-17.32,,10-30
977,000506,中润资源,-0.15,-2247.14,,-9.96,,-13966.49,-2237.37,,10-30
978,603556,海兴电力,1.09,-15.5,,9.43,,41133.73,13.61,,10-30
979,300022,吉峰农机,-0.03,-148.46,,-4.12,,-1017.01,-148.57,,10-30
980,300059,东方财富,0.11,-36.08,,3.51,,45758.62,-20.42,,10-30
981,002659,凯文教育,-0.12,-7.69,,-2.81,,-6193.26,37.45,,10-30
982,600405,动力源,-0.05,-196.23,,-2.49,,-2508.06,-208.35,,10-30
983,300431,暴风集团,0.06,-14.29,,2.23,,2024.22,4.61,,10-30
984,603017,中衡设计,0.4,19.9,,6.79,,10833.02,33.75,,10-30
985,300447,全信股份,0.43,-19.49,,14.44,,12318.54,41.54,,10-30
986,300464,星徽精密,0.1,-28.57,,4.04,,2055.08,-28.1,,10-30
987,002777,久远银海,0.56,25.17,,9.89,,4616.42,29.91,,10-30
988,300512,中亚股份,0.52,0.62,,10.33,,13985.3,16.85,,10-30
989,600977,中国电影,0.38,-20.38,,7.04,,70801.84,2.52,,10-30
990,300237,美晨生态,0.45,51.25,,11.71,,36692.82,51.24,,10-30
991,002531,天顺风能,0.2,-13.04,,7.6,,35717.68,4.1,,10-30
992,603333,明星电缆,0.04,-173.25,,1.59,,2253.55,-173.77,,10-30
993,603517,绝味食品,0.96,26.32,,18.07,,37757.81,38.42,,10-30
994,300011,鼎汉技术,0.04,-67.49,,0.91,,2058.71,-66.92,,10-30
995,000965,天保基建,0.16,33.33,,3.45,,16530.32,41.94,,10-30
996,002306,*ST云网,-0.02,-34.32,,,,-1239.19,-34.33,,10-30
997,002022,科华生物,0.36,-9.01,,9.57,,18583.08,-8.99,,10-28
998,601801,皖新传媒,0.52,34.02,,11.65,,103680.67,45.33,,10-28
999,600757,长江传媒,0.43,26.47,,9.05,,52239.94,28.07,,10-28
1000,300404,博济医药,-0.02,-184.4,,-0.56,,-247.11,-184.82,,10-28
1001,600391,航发科技,0.07,-41.67,,1.3,,2264.49,-42.96,,10-28
1002,300097,智云股份,0.6,92.77,,11.6,,16531.6,256.04,,10-28
1003,002054,德美化工,0.08,-72.99,,1.96,,3535.65,-72.99,,10-28
1004,600036,招商银行,2.33,12.56,17.37,14.0,-7.64,5880500.0,12.78,,10-28
1005,300420,五洋停车,0.13,-38.77,,5.5,,6324.84,24.27,,10-28
1006,002375,亚厦股份,0.23,15.0,,4.13,,30175.79,12.86,,10-28
1007,300113,顺网科技,0.54,-6.9,,13.69,,37090.01,-6.33,,10-28
1008,600061,国投资本,0.52,-8.77,,7.18,,192724.98,-8.81,,10-28
1009,603022,新通联,0.1,-33.33,,3.54,,2082.88,-28.69,,10-28
1010,300452,山河药辅,0.37,-5.21,,8.18,,3409.45,-5.22,,10-28
1011,600828,茂业商业,0.32,21.51,,14.06,,55668.01,21.53,,10-28
1012,600113,浙江东日,0.24,-4.0,,12.43,,7543.78,-4.75,,10-28
1013,600508,上海能源,0.86,109.76,,7.08,,62184.08,108.54,,10-28
1014,600865,百大集团,0.16,-37.25,4.64,3.37,0.05,5813.59,-37.43,,10-28
1015,002134,天津普林,-0.01,-94.44,,-0.48,,-204.77,-95.33,,10-28
1016,603106,恒银金融,0.59,3.27,,15.54,,12342.0,3.27,,10-28
1017,002782,可立克,0.1,-35.56,,4.96,,4059.28,-35.57,,10-28
1018,300194,福安药业,0.2,-60.78,,5.86,,23728.55,51.96,,10-28
1019,002471,中超控股,0.06,-14.8,,4.07,,7525.33,-14.77,,10-28
1020,600495,晋西车轴,0.02,220.0,,0.64,,1991.99,257.5,,10-28
1021,000717,韶钢松山,0.72,-1652.36,,131.21,,175026.24,-1652.84,,10-28
1022,600853,龙建股份,0.07,149.65,,4.46,,3781.12,149.78,,10-28
1023,600512,腾达建设,0.09,80.0,,2.95,,13820.41,129.85,,10-28
1024,600135,乐凯胶片,0.19,67.93,,4.16,,6952.79,67.86,,10-28
1025,600530,交大昂立,0.12,-30.46,,5.63,,9422.86,-30.56,,10-28
1026,002154,报喜鸟,-0.03,-66.67,,-1.58,,-3214.93,-68.1,,10-28
1027,300538,同益股份,0.19,-69.84,,2.75,,1084.94,-60.7,,10-28
1028,000010,美丽生态,0.02,-42.16,,0.57,,1268.64,-42.2,,10-28
1029,600586,金晶科技,0.12,300.0,,4.17,,17047.17,300.5,,10-28
1030,000833,粤桂股份,0.09,-1255.13,,2.26,,6022.46,-1252.28,,10-28
1031,600986,科达股份,0.35,0.0,,6.15,,32039.59,5.9,,10-28
1032,600603,广汇物流,0.19,-210.53,,2.84,,15189.42,-553.98,,10-28
1033,600228,ST昌九,-0.08,-20.0,,-132.28,,-2035.88,-14.24,,10-28
1034,000088,盐田港,0.15,5.19,,4.72,,28364.99,5.19,,10-28
1035,600620,天宸股份,0.09,22.53,,2.45,,6387.89,22.56,,10-28
1036,000403,ST生化,0.22,4.76,,10.18,,5867.56,0.24,,10-28
1037,000918,嘉凯城,-0.55,-20.29,,-38.45,,-99267.73,-20.53,,10-28
1038,601155,新城控股,0.9,104.78,,12.81,,199184.32,125.59,,10-28
1039,300299,富春股份,0.14,-27.11,,5.46,,7892.94,7.39,,10-28
1040,601216,君正集团,0.19,62.38,,11.14,,160956.17,62.4,,10-28
1041,300315,掌趣科技,0.14,-30.0,,4.61,,39427.3,-29.55,,10-28
1042,300648,星云股份,0.73,32.73,,11.73,,4368.9,56.54,,10-28
1043,002288,超华科技,0.04,680.0,,2.15,,3635.94,713.92,,10-28
1044,000531,穗恒运A,0.22,-65.59,,3.78,,14864.26,-65.6,,10-28
1045,600699,均胜电子,0.93,57.63,,6.78,,88669.12,119.78,,10-28
1046,601519,大智慧,0.22,-159.57,,24.12,,44578.11,-159.65,,10-28
1047,002304,洋河股份,3.7,15.26,,20.34,,558166.21,15.34,,10-28
1048,600326,西藏天路,0.45,74.96,3.08,12.99,0.19,32851.65,92.45,,10-28
1049,603626,科森科技,0.42,-47.21,,8.69,,11838.2,-5.37,,10-28
1050,601766,中国中车,0.24,-14.29,,5.83,,680920.8,-9.45,,10-28
1051,002047,宝鹰股份,0.22,10.0,,6.87,,28281.2,10.52,,10-28
1052,600027,华电国际,-0.02,-106.37,,-0.57,,-23739.6,-106.38,,10-28
1053,300106,西部牧业,-0.38,39.17,,-8.5,,-8035.26,39.2,,10-28
1054,600054,黄山旅游,0.46,4.97,,8.18,,34230.32,4.97,,10-28
1055,300429,强力新材,0.41,8.9,,10.55,,10640.18,12.48,,10-28
1056,603789,星光农机,0.19,-26.41,,4.59,,5023.56,-4.31,,10-28
1057,600426,华鲁恒升,0.52,1.16,,9.92,,84782.72,31.51,,10-28
1058,603015,弘讯科技,0.13,44.44,,4.75,,5376.2,47.16,,10-28
