,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
1711,300206,理邦仪器,-0.0271,-0.0028,-1.0426,-0.0177,-3.0558
1712,601006,大秦铁路,-0.0272,-0.0027,-0.148,-0.0147,-2.4719
1713,603538,美诺华,-0.0273,,-0.253,,
1714,600153,建发股份,-0.0275,-0.0056,-1.6528,-0.0073,-0.9723
1715,300390,天华超净,-0.0276,-0.0034,-0.552,-0.0285,-3.0471
1716,002607,亚夏汽车,-0.028,-0.0112,-3.2758,-0.0148,-1.5856
1717,300057,万顺股份,-0.0282,-0.0031,-0.5302,-0.0075,-0.7861
1718,603528,多伦科技,-0.0289,-0.0049,-0.0733,-0.0103,-1.0594
1719,002331,皖通科技,-0.029,-0.0033,-0.4908,-0.0108,-1.0895
1720,600793,宜宾纸业,-0.0293,-0.0011,,-0.0011,-0.2473
1721,600152,维科技术,-0.0297,-0.0029,,-0.0056,-0.7058
1722,000626,远大控股,-0.0299,-0.0286,-0.9574,-0.0354,-3.8255
1723,603928,兴业股份,-0.0302,,-0.1981,,
1724,002054,德美化工,-0.0304,-0.0044,,-0.0131,-2.0302
1725,600706,曲江文旅,-0.0304,-0.0039,-0.5123,-0.0077,-1.0967
1726,002628,成都路桥,-0.0307,-0.0021,-1.2665,-0.0043,-0.4917
1727,000553,沙隆达A,-0.0308,-0.0048,-1.8384,-0.0156,-3.0016
1728,300474,景嘉微,-0.0309,-0.0017,-0.0671,-0.0141,-2.1918
1729,600626,申达股份,-0.0312,-0.0135,-1.0694,-0.0304,-3.9856
1730,600725,ST云维,-0.0313,-0.0015,,-0.0011,-0.1255
1731,002511,中顺洁柔,-0.0313,-0.0059,-0.586,-0.0129,-2.1975
1732,601669,中国电建,-0.0314,-0.0036,-0.8973,-0.0044,-0.7607
1733,002301,齐心集团,-0.0314,-0.005,-1.7632,-0.0086,-0.9884
1734,603208,江山欧派,-0.0316,,-0.2984,,
1735,603337,杰克股份,-0.0318,,-0.3135,,
1736,600526,菲达环保,-0.0318,-0.003,-1.0848,-0.0046,-0.4652
1737,601007,金陵饭店,-0.0319,-0.0019,-0.656,-0.0051,-1.3007
1738,603938,三孚股份,-0.0321,-0.0086,-0.2244,-0.0761,-8.2096
1739,002216,三全食品,-0.0321,-0.0135,-2.5096,-0.029,-3.3399
1740,600640,号百控股,-0.0321,-0.0057,-3.141,-0.0338,-3.3936
1741,603089,正裕工业,-0.0325,,-0.207,,
1742,000789,万年青,-0.033,-0.0039,-8.0643,-0.0074,-1.1629
1743,002723,金莱特,-0.033,-0.0063,-1.0025,-0.0179,-1.8937
1744,600985,雷鸣科化,-0.0337,-0.0029,-0.438,-0.0083,-1.2481
1745,002186,全聚德,-0.0337,-0.0081,-0.4207,-0.0434,-4.5692
1746,603222,济民制药,-0.0338,-0.004,-0.5232,-0.0422,-4.9824
1747,300041,回天新材,-0.034,-0.0053,-0.2529,-0.034,-3.686
1748,600997,开滦股份,-0.0342,-0.0043,-5.7932,-0.0071,-1.2598
1749,600272,开开实业,-0.0347,-0.0085,-2.0557,-0.0175,-3.4129
1750,002615,哈尔斯,-0.0348,-0.0064,-0.7036,-0.016,-2.6607
1751,000901,航天科技,-0.0348,-0.0055,-1.7287,-0.0185,-2.1105
1752,600391,航发科技,-0.035,-0.0032,-1.3766,-0.0053,-0.9072
1753,300014,亿纬锂能,-0.035,-0.005,-0.2917,-0.0161,-1.9496
1754,002264,新华都,-0.0353,-0.0161,-1.5068,-0.0269,-2.6966
1755,000735,罗牛山,-0.0355,-0.001,-0.7704,-0.0022,-0.5756
1756,600778,*ST友好,-0.0357,-0.0089,-21.2916,-0.0127,-2.1452
1757,600071,凤凰光学,-0.0358,-0.0054,,-0.0133,-1.3501
1758,600119,长江投资,-0.0362,-0.0054,-0.4894,-0.0113,-1.2104
1759,002295,精艺股份,-0.0362,-0.0232,,-0.1655,-16.9171
1760,600704,物产中大,-0.0374,-0.0177,-3.4247,-0.0251,-2.8152
1761,000829,天音控股,-0.0379,-0.0328,-37.4932,-0.0411,-4.3944
1762,300162,雷曼股份,-0.0379,-0.0033,-0.3901,-0.0269,-2.9089
1763,300221,银禧科技,-0.0384,-0.0076,-0.2414,-0.0188,-2.0659
1764,600285,羚锐制药,-0.0384,-0.005,-0.2529,-0.013,-1.5704
1765,600009,上海机场,-0.0385,-0.0024,-0.0935,-0.0139,-3.0864
1766,002430,杭氧股份,-0.0386,-0.0044,,-0.0076,-1.2847
1767,600054,黄山旅游,-0.0391,-0.003,-0.1919,-0.0134,-1.3848
1768,000597,东北制药,-0.0391,-0.0053,,-0.0072,-0.9916
1769,002606,大连电瓷,-0.0392,-0.0049,-0.2924,-0.0121,-1.6532
1770,601919,中远海控,-0.0395,-0.005,,-0.0078,-2.2189
1771,600237,铜峰电子,-0.0395,-0.0025,-7.913,-0.0065,-0.9099
1772,600590,泰豪科技,-0.0397,-0.0027,-0.9744,-0.0053,-0.629
1773,002395,双象股份,-0.0398,-0.0071,-0.8064,-0.0295,-3.0217
1774,600653,申华控股,-0.04,-0.0096,,-0.0133,-1.5135
1775,002155,湖南黄金,-0.0402,-0.0094,,-0.0231,-3.6896
1776,603011,合锻智能,-0.0402,-0.0034,-0.6078,-0.0079,-0.8276
1777,002817,黄山胶囊,-0.0403,,-0.1873,,
1778,600671,天目药业,-0.0405,-0.0034,,-0.0042,-0.4836
1779,300252,金信诺,-0.0412,-0.0082,-0.3028,-0.0132,-1.3882
1780,002519,银河电子,-0.0423,-0.0054,-0.2882,-0.0124,-1.6743
1781,300621,维业股份,-0.0423,,-1.5768,,
1782,002162,悦心健康,-0.0424,-0.0022,,-0.0036,-0.4307
1783,000677,恒天海龙,-0.0425,-0.0055,-0.9767,-0.0227,-2.6775
1784,300126,锐奇股份,-0.043,-0.0041,-1.619,-0.0244,-2.5613
1785,002384,东山精密,-0.0434,-0.0062,-2.7823,-0.0102,-1.0236
1786,603015,弘讯科技,-0.0434,-0.0037,-0.3091,-0.0353,-3.6221
1787,002274,华昌化工,-0.0435,-0.0058,-9.3844,-0.0106,-1.2812
1788,300288,朗玛信息,-0.0436,-0.0029,-0.2989,-0.0138,-1.8608
1789,000708,大冶特钢,-0.0444,-0.0125,-1.1237,-0.0414,-5.2937
1790,300171,东富龙,-0.0447,-0.0047,-0.2212,-0.0188,-1.997
1791,002742,三圣股份,-0.0452,-0.0065,-0.5289,-0.0158,-1.6558
1792,600857,宁波中百,-0.0456,-0.0155,-0.9385,-0.0757,-7.6328
1793,300255,常山药业,-0.0461,-0.0044,-0.3581,-0.0143,-1.5101
1794,002171,楚江新材,-0.0462,-0.0274,-3.1493,-0.0795,-8.4549
1795,600328,兰太实业,-0.0463,-0.0035,-3.7251,-0.0049,-0.6639
1796,600961,株冶集团,-0.0467,-0.0206,-22.1627,-0.021,-2.5643
1797,002398,建研集团,-0.0481,-0.0047,-0.2829,-0.0365,-3.9486
1798,000721,西安饮食,-0.0484,-0.0054,,-0.0138,-1.4731
1799,002733,雄韬股份,-0.0484,-0.0118,-1.1705,-0.0266,-2.8372
1800,600086,东方金钰,-0.0485,-0.0103,-0.8693,-0.0146,-1.8619
1801,002703,浙江世宝,-0.0485,-0.0064,-0.6895,-0.0284,-3.1741
1802,300687,赛意信息,-0.0486,,-0.474,,
1803,603001,奥康国际,-0.0487,-0.0078,-0.3848,-0.0321,-4.2982
1804,300143,星普医科,-0.0489,-0.0022,-0.4289,-0.0119,-1.5729
1805,000990,诚志股份,-0.0489,-0.0069,,-0.0149,-1.7056
1806,603909,合诚股份,-0.0494,-0.0076,-0.2375,-0.0352,-5.3659
1807,600619,海立股份,-0.0497,-0.0076,-3.2859,-0.0133,-1.7452
1808,002130,沃尔核材,-0.0507,-0.0044,-0.8509,-0.0078,-1.2062
1809,002749,国光股份,-0.0507,-0.0067,-0.1906,-0.0992,-10.5907
1810,600859,王府井,-0.0507,-0.0174,-1.2852,-0.039,-6.4609
1811,002571,德力股份,-0.0509,-0.004,,-0.013,-1.5185
1812,600469,风神股份,-0.051,-0.0095,-1.0196,-0.0171,-2.4284
1813,600165,新日恒力,-0.0511,-0.0079,,-0.0105,-1.7016
1814,002746,仙坛股份,-0.0512,-0.0152,-1.1028,-0.0499,-5.0195
1815,300071,华谊嘉信,-0.0513,-0.0143,-1.7744,-0.0252,-3.2104
1816,000921,海信科龙,-0.0515,-0.019,-1.7462,-0.0271,-2.804
1817,002565,顺灏股份,-0.0521,-0.0056,-0.9466,-0.0132,-1.4956
1818,601515,东风股份,-0.0523,-0.0071,-0.1674,-0.0382,-3.8822
1819,002426,胜利精密,-0.0525,-0.0147,-0.8902,-0.0272,-3.0814
1820,600616,金枫酒业,-0.0526,-0.0077,-0.2917,-0.067,-8.1336
1821,002067,景兴纸业,-0.0538,-0.0071,-0.2518,-0.0156,-2.4548
1822,603833,欧派家居,-0.054,,-1.568,,
1823,600052,浙江广厦,-0.054,-0.0018,,-0.0024,-0.3136
1824,300058,蓝色光标,-0.0544,-0.0077,-1.0863,-0.0118,-1.9039
1825,600031,三一重工,-0.0549,-0.0046,-2.8906,-0.0075,-1.0715
1826,002529,海源机械,-0.055,-0.0017,,-0.0087,-0.8782
1827,002329,皇氏集团,-0.0551,-0.0055,-0.9868,-0.0135,-1.7243
1828,002069,獐子岛,-0.0554,-0.0079,,-0.0099,-1.5164
1829,603266,天龙股份,-0.0561,,-0.5258,,
1830,603728,鸣志电器,-0.0569,,-0.9451,,
1831,002022,科华生物,-0.057,-0.0091,-0.3456,-0.054,-7.3906
1832,300316,晶盛机电,-0.0573,-0.0042,-0.4341,-0.0228,-2.6327
1833,603879,永悦科技,-0.0582,,-0.5665,,
1834,002419,天虹股份,-0.0584,-0.0201,-1.4834,-0.0347,-3.5702
1835,000969,安泰科技,-0.0596,-0.0059,-2.3029,-0.0145,-1.7844
1836,603081,大丰实业,-0.0599,,-0.4451,,
1837,002705,新宝股份,-0.0602,-0.0167,-1.9284,-0.0325,-3.2515
1838,300680,隆盛科技,-0.0604,,-0.4686,,
1839,600870,*ST厦华,-0.0608,-0.0781,-2.4819,-0.17,-17.0018
1840,002572,索菲亚,-0.0609,-0.0134,-0.9388,-0.0579,-6.2254
1841,002649,博彦科技,-0.0609,-0.0109,-1.1333,-0.0371,-4.4917
1842,600403,大有能源,-0.0609,-0.0027,,-0.0059,-0.8164
1843,300260,新莱应材,-0.0611,-0.0058,-5.0289,-0.0157,-1.5972
1844,600513,联环药业,-0.0613,-0.0097,-0.7727,-0.0469,-5.1984
1845,603039,泛微网络,-0.0617,,-0.5426,,
1846,002376,新北洋,-0.0617,-0.0058,-0.3867,-0.0186,-2.2495
1847,002594,比亚迪,-0.0618,-0.0112,-1.3963,-0.0166,-1.9822
1848,601339,百隆东方,-0.0624,-0.0067,-0.7093,-0.0187,-2.1925
1849,600123,兰花科创,-0.0627,-0.0021,,-0.0037,-0.8261
1850,000705,浙江震元,-0.0629,-0.0185,-4.3594,-0.0499,-5.1278
1851,600782,新钢股份,-0.0632,-0.0124,,-0.0177,-2.0522
1852,600482,中国动力,-0.0636,-0.022,-2.0344,-0.047,-12.2484
1853,603569,长久物流,-0.0637,-0.0278,-0.7791,-0.0525,-5.2767
1854,600815,厦工股份,-0.064,-0.0081,,-0.0117,-1.8404
1855,601958,金钼股份,-0.0641,-0.0087,,-0.0488,-7.9328
1856,603131,上海沪工,-0.0641,,-0.5678,,
1857,000733,振华科技,-0.0642,-0.0111,-1.0981,-0.0246,-2.7393
1858,601700,风范股份,-0.0645,-0.009,-0.9021,-0.0267,-2.6676
1859,600300,维维股份,-0.0645,-0.0082,-1.6791,-0.014,-1.5804
1860,002371,北方华创,-0.0646,-0.0027,-1.9696,-0.0051,-1.0607
1861,002436,兴森科技,-0.0648,-0.0102,-1.5316,-0.0255,-3.2202
1862,300666,江丰电子,-0.0651,,-0.987,,
1863,300006,莱美药业,-0.0652,-0.0062,-0.7601,-0.0182,-2.5669
1864,002136,安纳达,-0.0657,-0.0116,,-0.0217,-2.2039
1865,000923,河北宣工,-0.0664,-0.003,-3.5259,-0.0041,-0.4188
1866,002434,万里扬,-0.0664,-0.0079,-0.6868,-0.0128,-1.6389
1867,300640,德艺文创,-0.0667,,-0.8013,,
1868,002196,方正电机,-0.067,-0.0056,-0.9039,-0.0291,-3.3722
1869,002620,瑞和股份,-0.0677,-0.0149,-1.4239,-0.0283,-2.8301
1870,603877,太平鸟,-0.068,,-1.5295,,
1871,300477,合纵科技,-0.0681,-0.0068,,-0.0126,-1.3375
1872,002284,亚太股份,-0.0685,-0.0129,-1.3164,-0.0317,-3.2972
1873,002192,融捷股份,-0.0686,-0.0027,-0.596,-0.0131,-2.1214
1874,300342,天银机电,-0.0687,-0.0098,-0.3115,-0.0729,-7.9002
1875,002725,跃岭股份,-0.0692,-0.0094,-0.7501,-0.0928,-10.0093
1876,600129,太极集团,-0.0692,-0.0118,-0.1281,-0.0141,-1.5498
1877,002824,和胜股份,-0.0696,,-0.6946,,
1878,300330,华虹计通,-0.0698,-0.0038,,-0.0149,-1.5095
1879,002281,光迅科技,-0.0698,-0.0147,-0.9327,-0.0352,-3.772
1880,000910,大亚圣象,-0.0702,-0.0139,-2.5632,-0.0247,-2.4746
1881,002463,沪电股份,-0.0706,-0.0119,-3.7056,-0.0297,-4.234
1882,002298,中电兴发,-0.0717,-0.0046,-0.6881,-0.0121,-1.4797
1883,000078,海王生物,-0.0718,-0.0166,-4.6729,-0.0199,-2.0246
1884,600057,厦门象屿,-0.0721,-0.0464,-12.5841,-0.0658,-7.0
1885,000988,华工科技,-0.0721,-0.0104,-1.1949,-0.0248,-2.8238
1886,002025,航天电器,-0.0724,-0.0114,-0.5837,-0.0394,-4.7022
1887,000680,山推股份,-0.0729,-0.0094,-9.9579,-0.0148,-1.8493
1888,002693,双成药业,-0.0737,-0.0011,,-0.0029,-0.4768
1889,603656,泰禾光电,-0.074,,-0.4677,,
1890,002190,成飞集成,-0.0742,-0.0031,-0.8131,-0.0064,-0.906
1891,300601,康泰生物,-0.0745,,-0.1755,,
1892,002668,奥马电器,-0.0747,-0.0194,-1.3575,-0.035,-4.1584
1893,600383,金地集团,-0.0747,-0.0034,-0.7723,-0.0051,-0.7253
1894,300500,启迪设计,-0.0748,-0.0087,-0.6907,-0.0876,-8.7615
1895,600363,联创光电,-0.0752,-0.0122,-1.2316,-0.0303,-3.3213
1896,000795,英洛华,-0.0755,-0.0103,-2.9542,-0.0292,-3.1015
1897,000584,哈工智能,-0.0756,-0.0041,,-0.0142,-1.5068
1898,002064,华峰氨纶,-0.0757,-0.0078,-1.8598,-0.0198,-2.6395
1899,600220,江苏阳光,-0.0762,-0.0074,-0.7594,-0.014,-2.0328
1900,600939,重庆建工,-0.0765,-0.0133,-18.153,-0.0144,-1.721
1901,002586,围海股份,-0.0769,-0.0073,-10.6839,-0.0121,-1.7401
1902,002282,博深工具,-0.0776,-0.0087,-2.3272,-0.0362,-3.7078
1903,002145,中核钛白,-0.0779,-0.0073,,-0.0142,-1.763
1904,600724,宁波富达,-0.0779,-0.0073,-0.414,-0.0092,-1.2889
1905,600096,云天化,-0.0782,-0.0063,,-0.0072,-0.8478
1906,002332,仙琚制药,-0.0782,-0.0121,-3.1601,-0.0337,-3.5504
1907,000800,一汽轿车,-0.0788,-0.0195,,-0.0378,-3.9775
1908,002024,苏宁易购,-0.0789,-0.0274,,-0.0416,-5.0289
1909,603038,华立股份,-0.0792,,-0.7821,,
1910,002510,天汽模,-0.0792,-0.0079,-1.5985,-0.0148,-1.8307
1911,300019,硅宝科技,-0.0797,-0.0099,-0.5804,-0.0446,-7.8367
1912,002324,普利特,-0.0799,-0.0196,-0.6481,-0.0551,-7.7135
1913,603020,爱普股份,-0.0804,-0.0222,-0.7806,-0.1753,-17.6125
1914,002226,江南化工,-0.0805,-0.0044,-5.0323,-0.0199,-2.4512
1915,300437,清水源,-0.0805,-0.0192,-0.9617,-0.1557,-17.3192
1916,002286,保龄宝,-0.0807,-0.0116,-1.6668,-0.0498,-5.3621
1917,601898,中煤能源,-0.081,-0.004,,-0.0065,-1.5348
1918,300089,文化长城,-0.0814,-0.007,-1.7304,-0.0217,-2.171
1919,002503,搜于特,-0.0814,-0.0177,-0.8351,-0.045,-8.0833
1920,600965,福成股份,-0.0825,-0.014,-0.6895,-0.0844,-8.5095
1921,600222,太龙药业,-0.0829,-0.0069,-26.3055,-0.0157,-1.7253
1922,300493,润欣科技,-0.083,-0.0371,-2.5456,-0.1388,-14.1798
1923,601965,中国汽研,-0.0832,-0.0042,-0.3096,-0.0381,-6.2966
1924,601992,金隅集团,-0.0832,-0.0047,-7.5873,-0.0068,-1.0412
1925,002163,中航三鑫,-0.0837,-0.0124,,-0.0153,-2.0634
1926,002656,摩登大道,-0.0839,-0.0066,,-0.0126,-2.5484
1927,300410,正业科技,-0.0844,-0.0095,-3.3761,-0.0376,-3.7864
1928,300118,东方日升,-0.0844,-0.0161,-0.4368,-0.0258,-3.3127
1929,300276,三丰智能,-0.0848,-0.0043,-2.9019,-0.0133,-1.5642
1930,000657,中钨高新,-0.085,-0.0144,,-0.0293,-3.968
1931,300639,凯普生物,-0.085,,-0.8663,,
1932,002023,海特高新,-0.0854,-0.0021,-0.5147,-0.0117,-5.3806
1933,002225,濮耐股份,-0.0854,-0.0089,-1.5618,-0.0182,-2.4144
1934,600843,上工申贝,-0.0855,-0.0163,-1.1613,-0.0437,-6.5729
1935,002154,报喜鸟,-0.0857,-0.0094,-4.2889,-0.0266,-3.5424
1936,600458,时代新材,-0.0857,-0.0199,-3.8215,-0.0317,-5.5678
1937,600395,盘江股份,-0.0859,-0.0063,,-0.0149,-2.2858
1938,002592,八菱科技,-0.0861,-0.0076,-0.6444,-0.0386,-4.139
1939,603768,常青股份,-0.0864,,-0.697,,
1940,002576,通达动力,-0.0865,-0.0127,,-0.065,-7.2139
1941,002381,双箭股份,-0.0869,-0.0071,-1.3116,-0.0254,-2.5696
1942,600617,国新能源,-0.087,-0.0108,-1.0756,-0.0141,-3.9621
1943,002034,旺能环境,-0.0872,-0.0189,-280.6417,-0.0524,-5.4581
1944,300391,康跃科技,-0.0881,-0.0078,-5.6006,-0.0164,-2.2205
1945,002258,利尔化学,-0.0882,-0.0143,-0.9957,-0.0534,-8.2608
1946,300347,泰格医药,-0.0883,-0.0117,-0.5522,-0.0481,-5.6345
1947,002423,中原特钢,-0.0889,-0.0053,,-0.011,-1.3278
1948,000049,德赛电池,-0.089,-0.0484,-2.7402,-0.0896,-8.9592
1949,000409,*ST地矿,-0.089,-0.0091,-4.0191,-0.0127,-1.6823
1950,601117,中国化学,-0.0892,-0.0119,-2.5726,-0.0181,-2.099
1951,000045,深纺织A,-0.0901,-0.0081,,-0.0319,-4.6127
1952,300011,鼎汉技术,-0.0904,-0.0047,,-0.0148,-2.4045
1953,002727,一心堂,-0.0906,-0.0297,-1.2671,-0.063,-7.7863
1954,600713,南京医药,-0.0914,-0.0438,-9.8133,-0.0548,-5.583
1955,601186,中国铁建,-0.0915,-0.0156,-4.0421,-0.0193,-2.3205
1956,601177,杭齿前进,-0.0916,-0.0079,-4.1087,-0.0142,-1.9737
1957,601258,庞大集团,-0.092,-0.021,-36.1958,-0.0263,-2.9932
1958,600385,山东金泰,-0.0921,-0.075,,-0.0951,-9.5133
1959,600156,华升股份,-0.0924,-0.0127,,-0.0358,-3.903
1960,603101,汇嘉时代,-0.0924,-0.0353,-3.1546,-0.054,-8.3369
1961,000937,冀中能源,-0.0924,-0.0059,,-0.0112,-1.5477
1962,603579,荣泰健康,-0.0926,,-0.5189,,
1963,600865,百大集团,-0.0927,-0.0144,-0.8712,-0.0992,-12.7288
1964,002808,苏州恒久,-0.0927,-0.0124,-0.8266,-0.0946,-9.4591
1965,002829,星网宇达,-0.0928,,-0.8047,,
1966,600803,新奥股份,-0.0929,-0.0073,-1.5709,-0.0119,-2.4017
1967,600967,内蒙一机,-0.0936,-0.007,,-0.0265,-2.6491
1968,603799,华友钴业,-0.0941,-0.0102,,-0.0135,-1.5691
1969,300331,苏大维格,-0.0945,-0.0133,-2.7355,-0.0462,-5.7967
1970,603166,福达股份,-0.0948,-0.0067,-2.1258,-0.0158,-1.9174
1971,300458,全志科技,-0.0949,-0.0128,-0.5817,-0.1155,-13.1234
1972,002221,东华能源,-0.0958,-0.0213,-5.1027,-0.0265,-4.0309
1973,300502,新易盛,-0.096,-0.0131,-0.6538,-0.0864,-9.0518
1974,300052,中青宝,-0.0966,-0.0052,-2.0445,-0.0467,-7.3875
1975,300438,鹏辉能源,-0.0977,-0.0163,-1.1091,-0.0409,-4.4066
1976,000822,山东海化,-0.098,-0.0175,-33.1965,-0.0536,-6.2358
1977,000032,深桑达A,-0.098,-0.0251,-3.2707,-0.1109,-11.8394
1978,000404,长虹华意,-0.0982,-0.0253,-2.3945,-0.0437,-4.4817
1979,002255,海陆重工,-0.0986,-0.0054,-1.4896,-0.0161,-1.7954
1980,002187,广百股份,-0.0988,-0.0385,-3.7982,-0.0884,-9.0763
1981,002224,三力士,-0.0988,-0.0095,-0.6621,-0.1102,-11.0201
1982,002638,勤上股份,-0.099,-0.0081,-0.8325,-0.0274,-5.9688
1983,600270,外运发展,-0.0991,-0.0113,-0.6448,-0.0877,-9.2578
1984,603108,润达医疗,-0.0993,-0.0214,-2.2713,-0.0427,-4.615
1985,000953,ST河化,-0.0996,-0.01,-0.5743,-0.0107,-1.0759
1986,002307,北新路桥,-0.0999,-0.0045,-48.8061,-0.0057,-0.9587
1987,002783,凯龙股份,-0.1001,-0.0098,-0.9525,-0.0565,-7.9263
1988,300540,深冷股份,-0.1003,,,,
1989,000963,华东医药,-0.1005,-0.0458,-1.3692,-0.097,-11.6829
1990,002179,中航光电,-0.1006,-0.0188,-0.8492,-0.0387,-4.8715
1991,600348,阳泉煤业,-0.101,-0.0116,,-0.0192,-2.5193
1992,002116,中国海诚,-0.1011,-0.0335,-2.4403,-0.0497,-4.9998
1993,000971,高升控股,-0.1011,-0.008,-0.3999,-0.2315,-26.7401
1994,000017,深中华A,-0.1015,-0.0355,-10.4966,-0.0453,-4.5298
1995,603609,禾丰牧业,-0.1018,-0.0495,-2.9216,-0.1653,-16.5315
1996,002111,威海广泰,-0.1019,-0.0097,-0.7304,-0.0275,-2.942
1997,603986,兆易创新,-0.1023,,-0.8603,,
1998,002183,怡亚通,-0.1024,-0.0404,-7.8977,-0.0511,-5.5823
1999,600322,天房发展,-0.1028,-0.0023,-1.6259,-0.003,-1.2509
2000,002671,龙泉股份,-0.1028,-0.0034,-23.4808,-0.0082,-0.9052
2001,300278,华昌达,-0.1029,-0.0174,-1.6697,-0.0308,-3.2126
2002,603577,汇金通,-0.1038,,-1.0297,,
2003,600121,郑州煤电,-0.1039,-0.0172,,-0.0271,-2.9179
2004,002131,利欧股份,-0.104,-0.0171,-1.0442,-0.0576,-7.5039
2005,002645,华宏科技,-0.1045,-0.0111,-1.2612,-0.0949,-10.6876
2006,603716,塞力斯,-0.1047,,-1.2292,,
2007,002198,嘉应制药,-0.1048,-0.0075,-0.998,-0.0829,-13.2432
2008,300299,富春股份,-0.1052,-0.0052,-0.6279,-0.0311,-3.2103
2009,000905,厦门港务,-0.106,-0.0389,-4.7505,-0.1038,-18.9517
2010,002452,长高集团,-0.1061,-0.0107,-0.8578,-0.031,-4.1567
2011,300069,金利华电,-0.1061,-0.0099,-0.7411,-0.0347,-3.6114
2012,600166,福田汽车,-0.1062,-0.0189,-15.5661,-0.0317,-3.6884
2013,600481,双良节能,-0.1062,-0.011,-1.6143,-0.0218,-3.3269
2014,603589,口子窖,-0.1063,-0.0186,-0.3487,-0.0833,-8.4752
2015,601777,力帆股份,-0.1063,-0.0106,-2.6059,-0.0145,-1.7577
2016,300242,佳云科技,-0.1065,-0.0233,-1.049,-0.1011,-13.0844
2017,002306,*ST云网,-0.1066,-0.0167,,-0.0178,-1.7777
2018,000987,越秀金控,-0.1077,-0.0057,-1.2347,-0.088,-8.8819
2019,603316,诚邦股份,-0.1078,,-1.2793,,
2020,000906,浙商中拓,-0.1081,-0.0908,-20.6651,-0.1221,-13.0883
2021,002647,仁东控股,-0.1082,-0.0833,,-0.164,-17.5487
2022,300421,力星股份,-0.1084,-0.0186,-1.0098,-0.1327,-18.1898
2023,000031,中粮地产,-0.1092,-0.006,-0.775,-0.0075,-1.4645
2024,000048,*ST康达,-0.1094,-0.0185,-3.9861,-0.0322,-3.4041
2025,000977,浪潮信息,-0.1098,-0.0312,-2.2239,-0.0589,-5.9432
2026,000836,鑫茂科技,-0.1099,-0.0159,-1.7899,-0.0599,-6.3471
2027,600475,华光股份,-0.1099,-0.0151,-1.8558,-0.0231,-2.3493
2028,300547,川环科技,-0.11,,-0.6429,,
2029,000821,京山轻机,-0.1103,-0.009,-6.3994,-0.0241,-2.9931
2030,002300,太阳电缆,-0.1107,-0.0269,-3.3664,-0.0492,-5.3398
2031,002598,山东章鼓,-0.1108,-0.012,-1.1737,-0.0516,-5.8112
2032,600710,苏美达,-0.1108,-0.0189,,-0.0453,-4.6258
2033,002125,湘潭电化,-0.1111,-0.0058,-39.4981,-0.0123,-1.7158
2034,600249,两面针,-0.1113,-0.0094,,-0.0208,-2.4698
2035,600894,广日股份,-0.1119,-0.0105,-0.8466,-0.041,-5.0295
2036,600496,精工钢构,-0.1121,-0.016,-4.6368,-0.0253,-2.8978
2037,601008,连云港,-0.1121,-0.005,-6.7041,-0.0098,-2.4336
2038,002081,金螳螂,-0.1123,-0.0206,-1.0011,-0.0344,-3.5865
2039,600745,闻泰科技,-0.1124,-0.0188,-6.3824,-0.0417,-5.2543
2040,000023,深天地A,-0.1126,-0.0136,-326.3037,-0.0194,-1.9576
2041,300360,炬华科技,-0.1133,-0.0152,-0.4801,-0.0499,-5.1243
2042,002153,石基信息,-0.114,-0.0088,-0.808,-0.064,-7.9874
2043,601766,中国中车,-0.1148,-0.0145,-1.8905,-0.0228,-2.7297
2044,002732,燕塘乳业,-0.1151,-0.0224,-2.3468,-0.1503,-15.9743
2045,300647,超频三,-0.1154,,-0.9431,,
2046,603958,哈森股份,-0.116,-0.0441,-1.6385,-0.1016,-10.2796
2047,300494,盛天网络,-0.1161,-0.0067,-0.6397,-0.1359,-13.6735
2048,000818,航锦科技,-0.1164,-0.0237,-7.8185,-0.1586,-17.5859
2049,002143,印纪传媒,-0.1165,-0.0195,-0.5484,-0.0635,-6.352
2050,300042,朗科科技,-0.1167,-0.0126,-0.934,-0.2904,-29.8013
2051,002263,*ST东南,-0.1169,-0.0051,,-0.0179,-1.9263
2052,600525,长园集团,-0.1171,-0.0135,-1.2029,-0.0332,-5.2654
2053,002194,*ST凡谷,-0.1171,-0.0198,-4.4949,-0.0962,-9.7438
2054,002090,金智科技,-0.1172,-0.0152,-1.6673,-0.0275,-3.7846
2055,002462,嘉事堂,-0.1175,-0.0459,-2.9932,-0.081,-8.1023
2056,603186,华正新材,-0.1176,,-1.1961,,
2057,002773,康弘药业,-0.1179,-0.0194,-0.6018,-0.1126,-13.5412
2058,002655,共达电声,-0.1181,-0.0161,-7.6852,-0.0353,-3.5667
2059,600860,京城股份,-0.1187,-0.0137,,-0.0308,-3.6394
2060,000561,烽火电子,-0.1193,-0.008,,-0.0162,-1.8778
2061,600645,中源协和,-0.1197,-0.0075,,-0.0191,-2.0158
2062,300415,伊之密,-0.1198,-0.0216,-2.6412,-0.0463,-4.8608
2063,600259,广晟有色,-0.12,-0.0181,,-0.0223,-2.9188
2064,300114,中航电测,-0.1202,-0.0131,-1.4089,-0.0589,-6.2651
2065,600130,波导股份,-0.1202,-0.0688,-9.9997,-0.1895,-19.2384
2066,000852,石化机械,-0.1203,-0.0111,,-0.0171,-1.7164
