,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
789,600420,现代制药,0.0459,0.0164,0.4672,0.0323,4.3889
790,600201,生物股份,0.0458,0.0058,0.0968,0.0304,3.515
791,603988,中电电机,0.0458,0.0102,0.3483,0.0378,3.7819
792,002825,纳尔股份,0.0455,0.0212,0.5947,0.0798,7.9835
793,002922,伊戈尔,0.0453,0.0179,1.2854,0.0601,6.1897
794,300257,开山股份,0.0448,0.0086,1.182,0.0163,2.5346
795,600380,健康元,0.0446,0.0121,0.3031,0.0337,4.2958
796,002776,柏堡龙,0.0445,0.0072,0.2671,0.0338,3.5898
797,603588,高能环境,0.0444,0.0084,0.3229,0.0136,1.6059
798,002579,中京电子,0.0444,0.0119,0.6811,0.0211,2.5884
799,603606,东方电缆,0.0441,0.0189,1.0879,0.0375,3.8312
800,002014,永新股份,0.0439,0.0206,0.4912,0.0938,10.6728
801,002254,泰和新材,0.0433,0.0116,0.431,0.0314,3.2638
802,603899,晨光文具,0.0433,0.0356,0.4371,0.1056,11.106
803,002282,博深工具,0.0431,0.0087,0.4543,0.0428,4.4236
804,603010,万盛股份,0.0427,0.0142,0.5784,0.0334,4.4024
805,002173,创新医疗,0.0426,0.0044,0.2386,0.0192,2.2601
806,300120,经纬辉开,0.0423,0.0147,0.7134,0.0464,5.2019
807,002817,黄山胶囊,0.0421,0.0081,0.31,0.0781,10.6672
808,300424,航新科技,0.042,0.0064,0.3976,0.0127,1.9937
809,600279,重庆港九,0.0414,0.0176,1.8112,0.04,7.2368
810,300616,尚品宅配,0.0412,0.0257,0.9563,0.0606,6.0657
811,002444,巨星科技,0.0408,0.0112,0.2789,0.0559,7.5857
812,601966,玲珑轮胎,0.0407,0.014,0.5624,0.0251,3.4231
813,601311,骆驼股份,0.0406,0.0152,0.5674,0.0326,4.7077
814,600741,华域汽车,0.0405,0.0245,0.5335,0.0394,4.3766
815,002423,中原特钢,0.0405,0.0052,,0.009,1.0101
816,600807,*ST天业,0.0403,0.0031,,0.0035,0.3798
817,603818,曲美家居,0.0401,0.0181,0.5557,0.078,8.6575
818,300233,金城医药,0.0399,0.0121,0.3813,0.0617,7.0526
819,603816,顾家家居,0.0397,0.0221,0.3189,0.052,6.4831
820,600976,健民集团,0.0396,0.0227,0.7353,0.057,5.8502
821,600785,新华百货,0.0392,0.0329,1.2296,0.058,6.5166
822,002561,徐家汇,0.0388,0.016,0.3122,0.1047,12.2394
823,603708,家家悦,0.0386,0.0358,1.2808,0.0574,6.0901
824,000931,中关村,0.0385,0.0081,0.4839,0.0168,2.0191
825,601933,永辉超市,0.038,0.041,1.752,0.1049,10.6297
826,002060,粤水电,0.0377,0.0069,1.9869,0.0082,1.4117
827,600321,*ST正源,0.0376,0.0095,3.3826,0.042,6.895
828,603238,诺邦股份,0.0364,0.011,0.4752,0.0309,4.3691
829,603032,德新交运,0.0363,0.0049,1.1493,0.0416,6.3933
830,300032,金龙机电,0.0363,0.0103,,0.028,2.8828
831,002234,民和股份,0.0361,0.0105,1.3121,0.0157,1.7788
832,002386,天原集团,0.0357,0.0222,3.4356,0.0328,3.826
833,603586,金麒麟,0.0354,0.0092,0.6695,0.0436,5.5017
834,002696,百洋股份,0.0353,0.0125,0.8079,0.04,4.1061
835,300240,飞力达,0.0352,0.0232,1.2091,0.0512,5.4004
836,601233,桐昆股份,0.0346,0.0217,0.4737,0.0426,4.8915
837,002274,华昌化工,0.0342,0.0156,1.2639,0.0261,2.9269
838,603505,金石资源,0.0336,0.0052,0.1747,0.0111,1.2746
839,300470,日机密封,0.0327,0.0081,0.1367,0.0475,5.1193
840,002574,明牌珠宝,0.0323,0.0195,1.266,0.1002,10.0161
841,000719,中原传媒,0.0321,0.0115,0.3834,0.032,3.7582
842,002505,大康农业,0.0321,0.0144,4.0735,0.0236,2.9614
843,002398,建研集团,0.032,0.0113,0.307,0.0419,4.3032
844,002050,三花智控,0.0314,0.0135,0.2558,0.0373,4.3106
845,600774,汉商集团,0.0311,0.0101,1.751,0.0171,2.1836
846,300576,容大感光,0.0309,0.0118,0.3152,0.0602,6.3381
847,002520,日发精机,0.0304,0.0065,0.3214,0.0204,2.2313
848,002564,天沃科技,0.0299,0.0045,0.7469,0.0054,0.5946
849,600729,重庆百货,0.0297,0.0417,0.7384,0.0741,7.6938
850,002878,元隆雅图,0.0291,0.0174,0.2615,0.0661,6.6806
851,600462,九有股份,0.0288,0.0113,,0.0125,1.268
852,002650,加加食品,0.0287,0.0099,0.3307,0.0474,5.2966
853,300321,同大股份,0.0285,0.0088,0.5614,0.0448,5.0434
854,002641,永高股份,0.0284,0.0134,0.7938,0.0305,3.2589
855,603667,五洲新春,0.0283,0.01,0.3177,0.0339,3.7528
856,300439,美康生物,0.0283,0.0091,0.3022,0.0175,1.8546
857,000155,川化股份,0.0281,0.0102,0.6529,0.0221,5.7909
858,600761,安徽合力,0.028,0.0188,0.3658,0.0512,5.7523
859,000735,罗牛山,0.0278,0.0017,0.0336,0.0045,0.8551
860,603357,设计总院,0.0277,0.0079,0.0935,0.0243,2.4797
861,600511,国药股份,0.0274,0.0252,0.7098,0.0483,4.9415
862,002493,荣盛石化,0.027,0.0113,0.8036,0.0187,2.2001
863,000721,西安饮食,0.0268,0.0062,,0.0155,3.1997
864,002435,长江润发,0.0263,0.0085,0.3046,0.04,4.0664
865,000989,九芝堂,0.0262,0.0083,0.1449,0.0385,4.1125
866,600740,山西焦化,0.0261,0.0048,0.1113,0.0097,1.1348
867,000676,智度股份,0.026,0.0137,0.2242,0.0583,5.8762
868,002651,利君股份,0.0258,0.003,0.0899,0.0173,1.7629
869,600367,红星发展,0.0256,0.0105,0.2556,0.0394,4.0559
870,002873,新天药业,0.0256,0.0087,0.249,0.0284,3.1458
871,603002,宏昌电子,0.0255,0.0123,0.6143,0.0334,3.6587
872,002750,龙津药业,0.0253,0.0055,0.3885,0.0335,4.1762
873,600422,昆药集团,0.0249,0.0124,0.4606,0.0284,3.789
874,600270,外运发展,0.0248,0.0077,0.128,0.0339,3.4394
875,601222,林洋能源,0.0248,0.0023,0.0995,0.0051,1.3237
876,600792,云煤能源,0.0244,0.0113,13.7979,0.0258,3.2555
877,002092,中泰化学,0.0241,0.0108,0.5179,0.0161,2.208
878,600348,阳泉煤业,0.0238,0.0094,0.4155,0.0163,1.8666
879,603787,新日股份,0.0236,0.017,0.7079,0.0307,3.1484
880,002866,传艺科技,0.0234,0.0082,0.1931,0.0421,4.2283
881,002351,漫步者,0.0231,0.005,0.248,0.0498,5.3067
882,600710,苏美达,0.023,0.0214,1.6676,0.0256,2.8329
883,300461,田中精机,0.0227,0.0058,0.165,0.0086,1.0315
884,600716,凤凰股份,0.0225,0.0018,,0.0036,1.2052
885,002165,红宝丽,0.0224,0.0087,2.6868,0.016,1.8942
886,002395,双象股份,0.0223,0.0105,0.5278,0.0345,3.5495
887,000417,合肥百货,0.0219,0.0123,0.6256,0.022,2.4307
888,002859,洁美科技,0.0219,0.0073,0.1243,0.0347,4.2704
889,002482,广田集团,0.0219,0.0076,0.4809,0.0127,1.3965
890,601177,杭齿前进,0.0218,0.0051,1.235,0.0093,1.1685
891,300197,铁汉生态,0.0218,0.0046,0.2815,0.0065,0.8565
892,600228,ST昌九,0.0217,0.02,0.6915,0.036,4.5743
893,002342,巨力索具,0.0217,0.0042,1.2741,0.0105,1.3414
894,603822,嘉澳环保,0.0215,0.0073,0.3492,0.0163,2.7166
895,603319,湘油泵,0.0214,0.0076,0.1745,0.0173,2.508
896,603601,再升科技,0.0209,0.0049,0.1538,0.0102,1.2497
897,300164,通源石油,0.0206,0.0054,0.1754,0.0199,2.7104
898,002012,凯恩股份,0.0205,0.0064,0.7,0.0255,3.018
899,600618,氯碱化工,0.0205,0.014,0.1859,0.0411,4.6119
900,002899,英派斯,0.0198,0.006,0.4039,0.027,2.7132
901,300389,艾比森,0.0193,0.0084,0.1585,0.0201,2.0108
902,600156,华升股份,0.019,0.0092,,0.0232,2.5009
903,300596,利安隆,0.0188,0.0079,0.1529,0.0191,2.138
904,603055,台华新材,0.0188,0.0076,0.1185,0.022,2.2375
905,600577,精达股份,0.0188,0.02,0.3682,0.0507,5.1183
906,002840,华统股份,0.0185,0.0243,0.5786,0.088,15.9719
907,002155,湖南黄金,0.0182,0.0178,0.8693,0.0619,9.0076
908,603186,华正新材,0.018,0.0068,0.4439,0.01,1.0923
909,002855,捷荣技术,0.0179,0.0077,0.9394,0.0161,1.7246
910,600742,一汽富维,0.0174,0.0125,0.3539,0.0297,3.2201
911,000062,深圳华强,0.0174,0.0085,0.2131,0.016,1.9624
912,300058,蓝色光标,0.0174,0.0111,0.5683,0.0178,2.3608
913,603059,倍加洁,0.0173,0.0057,0.1318,0.0257,2.6196
914,000521,长虹美菱,0.0173,0.0092,3.0276,0.013,1.3522
915,300498,温氏股份,0.0171,0.0091,0.4297,0.0284,3.9476
916,000021,深科技,0.017,0.0094,0.7833,0.0157,1.6109
917,000420,吉林化纤,0.017,0.0031,0.2725,0.0053,0.5794
918,002349,精华制药,0.0168,0.0031,0.0741,0.0164,2.807
919,600866,星湖科技,0.0167,0.0053,0.4472,0.0159,2.2864
920,300094,国联水产,0.0167,0.0086,0.2159,0.0173,2.214
921,601015,陕西黑猫,0.0166,0.0052,0.5721,0.0102,1.1622
922,600664,哈药股份,0.0166,0.0079,0.2351,0.0175,1.9465
923,002221,东华能源,0.0166,0.014,0.4859,0.0209,3.3268
924,601969,海南矿业,0.0165,0.0017,,0.0042,0.4906
925,002539,云图控股,0.0164,0.0061,0.6926,0.009,1.0133
926,600468,百利电气,0.0164,0.0041,0.257,0.0134,1.4029
927,002100,天康生物,0.0163,0.006,0.3661,0.012,1.8045
928,600644,乐山电力,0.0161,0.0054,0.2771,0.0103,1.5564
929,600865,百大集团,0.0157,0.003,0.0697,0.0225,3.2534
930,300457,赢合科技,0.0156,0.003,0.0891,0.0066,0.6909
931,300410,正业科技,0.0155,0.0033,0.0943,0.0097,1.0517
932,603129,春风动力,0.0151,0.0096,0.2509,0.0186,1.9173
933,300690,双一科技,0.0151,0.0034,0.0805,0.0285,2.8525
934,300220,金运激光,0.015,0.0044,0.1882,0.0176,1.7809
935,600327,大东方,0.0149,0.0141,0.2838,0.0361,4.2424
936,002931,锋龙股份,0.0147,0.0041,0.1129,0.0268,2.6795
937,603696,安记食品,0.0147,0.0029,0.1067,0.0515,5.1462
938,000418,小天鹅A,0.0144,0.0089,0.1726,0.0159,1.5875
939,002369,卓翼科技,0.0143,0.0057,0.6929,0.0124,1.3561
940,002891,中宠股份,0.0135,0.0072,0.2595,0.0212,2.1578
941,002168,深圳惠程,0.0133,0.0043,0.0521,0.0094,1.3243
942,000905,厦门港务,0.013,0.0109,1.6219,0.0192,2.968
943,600559,老白干酒,0.013,0.0035,0.1292,0.0068,0.7256
944,603345,安井食品,0.0128,0.0073,0.1747,0.0151,1.5691
945,002783,凯龙股份,0.0126,0.0033,0.113,0.0074,1.2814
946,000505,京粮控股,0.0126,0.0072,0.6129,0.0125,1.3178
947,603713,密尔克卫,0.0126,0.008,0.1423,0.025,2.7949
948,300012,华测检测,0.0125,0.0036,0.238,0.011,1.1726
949,002245,澳洋顺昌,0.0123,0.0033,0.0992,0.0072,0.9276
950,300014,亿纬锂能,0.0117,0.0025,0.1348,0.0039,0.5605
951,603979,金诚信,0.0115,0.0028,0.1044,0.0079,1.0246
952,603001,奥康国际,0.0114,0.0036,0.106,0.021,2.104
953,300255,常山药业,0.0112,0.0021,0.0753,0.0058,0.7362
954,002824,和胜股份,0.0112,0.0052,0.2789,0.0225,2.2772
955,600106,重庆路桥,0.0112,0.0002,0.008,0.0004,0.1231
956,300541,先进数通,0.0109,0.0042,0.3284,0.0088,0.8774
957,000028,国药一致,0.0108,0.0094,0.327,0.0167,1.7
958,600293,三峡新材,0.0108,0.0107,0.371,0.0225,2.4096
959,603515,欧普照明,0.0107,0.0057,0.1052,0.0134,1.3403
960,002055,得润电子,0.0086,0.0032,0.5829,0.0046,0.5365
961,603180,金牌厨柜,0.008,0.0033,0.0839,0.0072,0.742
962,002552,*ST宝鼎,0.008,0.0013,0.0495,0.0043,0.5781
963,601608,中信重工,0.008,0.0009,0.2021,0.0014,0.2063
964,600410,华胜天成,0.0079,0.0015,1.0459,0.003,0.324
965,300241,瑞丰光电,0.0074,0.0023,0.0812,0.0052,0.6246
966,603738,泰晶科技,0.0073,0.0019,0.0726,0.0044,0.6382
967,002456,欧菲科技,0.0071,0.0033,0.1739,0.0044,0.5836
968,002321,华英农业,0.0071,0.0023,0.2127,0.0035,0.432
969,300604,长川科技,0.0067,0.0013,0.0311,0.0046,0.4633
970,002631,德尔未来,0.0066,0.0022,0.0672,0.0087,0.8795
971,601003,柳钢股份,0.0065,0.006,0.0716,0.0089,0.949
972,002632,道明光学,0.0063,0.0016,0.0328,0.011,1.2258
973,603138,海量数据,0.0063,0.0026,0.0691,0.0074,1.0966
974,002438,江苏神通,0.0058,0.001,0.0734,0.0023,0.248
975,000407,胜利股份,0.0058,0.0021,0.11,0.0039,0.4683
976,002703,浙江世宝,0.0053,0.0015,,0.0046,0.5058
977,603330,上海天洋,0.0045,0.0013,0.0598,0.0043,0.6274
978,002715,登云股份,0.0044,0.0011,0.1478,0.0038,0.3878
979,002731,萃华珠宝,0.0041,0.0018,0.1378,0.0032,0.3206
980,002021,中捷资源,0.004,0.0014,0.0836,0.0034,0.3531
981,000059,华锦股份,0.0039,0.0022,0.0816,0.0042,0.4528
982,601231,环旭电子,0.0039,0.0031,0.1265,0.0065,0.6604
983,000980,众泰汽车,0.0039,0.0013,0.1311,0.0027,0.2993
984,002003,伟星股份,0.0037,0.0015,0.026,0.0054,0.5551
985,000818,航锦科技,0.0035,0.0016,0.0254,0.0051,0.5258
986,002011,盾安环境,0.0029,0.0011,0.4449,0.0016,0.1914
987,603960,克来机电,0.0023,0.0007,0.0165,0.0018,0.1878
988,603707,健友股份,0.0022,0.0007,0.0083,0.0028,0.2989
989,603589,口子窖,0.0022,0.0006,0.0066,0.0021,0.2178
990,300624,万兴科技,0.002,0.0008,0.0109,0.0117,1.1861
991,600129,太极集团,0.0018,0.0008,0.1452,0.001,0.1354
992,002042,华孚时尚,0.0016,0.0006,0.0187,0.0012,0.1206
993,000637,茂化实华,0.0016,0.0023,0.1054,0.0089,1.0252
994,002210,飞马国际,0.0012,0.0017,0.2918,0.0021,0.2484
995,603598,引力传媒,0.0011,0.0009,0.046,0.0012,0.1438
996,002667,鞍重股份,0.0007,0.0001,0.0046,0.0005,0.0592
997,002915,中欣氟材,0.0006,0.0002,0.008,0.0007,0.0688
998,002198,嘉应制药,0.0,0.0,0.0,0.0,-0.0001
999,002514,宝馨科技,-0.0001,0.0,-0.0011,-0.0001,-0.007
1000,600778,*ST友好,-0.0004,-0.0002,-0.0188,-0.0003,-0.0392
1001,002150,通润装备,-0.0005,-0.0002,-0.0055,-0.0011,-0.1126
1002,002264,新华都,-0.0006,-0.0006,-7.5006,-0.0011,-0.1066
1003,002376,新北洋,-0.0007,-0.0002,-0.0041,-0.0006,-0.0635
1004,600249,两面针,-0.001,-0.0002,,-0.0006,-0.0791
1005,300034,钢研高纳,-0.0011,-0.0002,-0.0075,-0.0009,-0.1115
1006,002563,森马服饰,-0.0015,-0.0006,-0.0126,-0.0027,-0.3087
1007,300243,瑞丰高材,-0.002,-0.0015,-0.0276,-0.0034,-0.3526
1008,002809,红墙股份,-0.0025,-0.0007,-0.0258,-0.002,-0.1991
1009,603889,新澳股份,-0.0027,-0.0014,-0.0316,-0.008,-0.8005
1010,002617,露笑科技,-0.003,-0.0009,-0.0414,-0.0015,-0.1639
1011,603031,安德利,-0.0031,-0.0019,-0.2469,-0.0032,-0.3264
1012,600794,保税科技,-0.0032,-0.0009,-0.0913,-0.0028,-0.5186
1013,603313,梦百合,-0.0034,-0.0019,-0.1029,-0.0059,-0.6037
1014,002341,新纶科技,-0.0034,-0.0005,-0.0328,-0.0012,-0.1586
1015,002644,佛慈制药,-0.0039,-0.0005,-0.0249,-0.0011,-0.3317
1016,000513,丽珠集团,-0.004,-0.0012,-0.0269,-0.004,-0.4185
1017,002324,普利特,-0.0041,-0.0018,-0.0821,-0.0044,-0.4634
1018,002756,永兴特钢,-0.0047,-0.0027,-0.051,-0.0119,-1.3262
1019,000570,苏常柴A,-0.0047,-0.0015,-0.2966,-0.0036,-0.4007
1020,002341,新纶科技,-0.0034,-0.0005,-0.0328,-0.0012,-0.1586
1021,002644,佛慈制药,-0.0039,-0.0005,-0.0249,-0.0011,-0.3317
1022,000513,丽珠集团,-0.004,-0.0012,-0.0269,-0.004,-0.4185
1023,002324,普利特,-0.0041,-0.0018,-0.0821,-0.0044,-0.4634
1024,000570,苏常柴A,-0.0047,-0.0015,-0.2966,-0.0036,-0.4007
1025,002756,永兴特钢,-0.0047,-0.0027,-0.051,-0.0119,-1.3262
1026,300505,川金诺,-0.0048,-0.002,-0.0738,-0.0065,-0.6475
1027,600458,时代新材,-0.0049,-0.0019,-0.3523,-0.0029,-0.406
1028,002537,海联金汇,-0.0052,-0.0011,-0.0659,-0.0027,-0.2766
1029,603916,苏博特,-0.0058,-0.0019,-0.0316,-0.0061,-0.6543
1030,000049,德赛电池,-0.0063,-0.0061,-0.2367,-0.0087,-0.8659
1031,600310,桂东电力,-0.0066,-0.0031,-1.7349,-0.0038,-0.4841
1032,603966,法兰泰克,-0.0068,-0.0017,-0.0829,-0.0047,-0.517
1033,000906,浙商中拓,-0.007,-0.0168,-1.5657,-0.0217,-2.3144
1034,603630,拉芳家化,-0.007,-0.0016,-0.0369,-0.0172,-1.8422
1035,600460,士兰微,-0.0073,-0.0014,-0.2104,-0.0029,-0.4349
1036,300122,智飞生物,-0.0075,-0.0028,-0.0227,-0.0075,-0.7833
1037,600059,古越龙山,-0.0076,-0.0017,-0.0712,-0.0197,-1.9996
1038,300298,三诺生物,-0.008,-0.002,-0.0361,-0.0104,-1.1399
1039,600667,太极实业,-0.0082,-0.0035,-0.245,-0.0056,-0.6899
1040,600839,四川长虹,-0.0083,-0.0047,-0.8624,-0.0069,-0.7348
1041,000822,山东海化,-0.0088,-0.0054,-0.063,-0.021,-2.8775
1042,600779,水井坊,-0.0089,-0.0038,-0.0446,-0.0077,-0.7808
1043,002402,和而泰,-0.0093,-0.0035,-0.0833,-0.0069,-0.9622
1044,300181,佐力药业,-0.0096,-0.0017,-0.0991,-0.0056,-0.7133
1045,002330,得利斯,-0.0099,-0.0058,-8.0649,-0.0303,-3.0552
1046,002637,赞宇科技,-0.0101,-0.0056,-0.336,-0.01,-1.1476
1047,600973,宝胜股份,-0.0102,-0.0089,-1.9434,-0.0121,-1.2936
1048,002584,西陇科学,-0.0106,-0.006,-0.4496,-0.0145,-1.8207
1049,603486,科沃斯,-0.0107,-0.0071,-0.1304,-0.0171,-1.7192
1050,002879,长缆科技,-0.0107,-0.0019,-0.0457,-0.0114,-1.3935
1051,002121,科陆电子,-0.0114,-0.0014,-0.3201,-0.0019,-0.3027
1052,002875,安奈儿,-0.0115,-0.0059,-0.1185,-0.0228,-2.2876
1053,002851,麦格米特,-0.0115,-0.0045,-0.1168,-0.0103,-1.0774
1054,002187,广百股份,-0.0116,-0.0108,-0.411,-0.0304,-3.1541
1055,002630,华西能源,-0.0118,-0.0017,-0.3141,-0.0022,-0.317
1056,603303,得邦照明,-0.012,-0.0063,-0.2011,-0.0203,-2.0279
1057,603528,多伦科技,-0.012,-0.0017,-0.0444,-0.0057,-0.5798
1058,600588,用友网络,-0.0121,-0.0026,-0.1615,-0.0051,-0.5332
1059,300523,辰安科技,-0.0122,-0.0025,-0.0556,-0.0082,-0.958
1060,300088,长信科技,-0.0132,-0.0064,-0.1562,-0.0127,-1.38
1061,300226,上海钢联,-0.0132,-0.0626,-6.2468,-0.0829,-8.3255
1062,603128,华贸物流,-0.0132,-0.0104,-0.3012,-0.0361,-3.8156
1063,002810,山东赫达,-0.0133,-0.0042,-0.1673,-0.0091,-1.3404
1064,600392,盛和资源,-0.0133,-0.005,-0.2399,-0.0126,-1.6405
1065,002079,苏州固锝,-0.0135,-0.0064,-0.2161,-0.0417,-4.4279
1066,000042,中洲控股,-0.0139,-0.0019,-0.1167,-0.0023,-0.2972
1067,002239,奥特佳,-0.0141,-0.0036,-0.1351,-0.0091,-1.0482
1068,002460,赣锋锂业,-0.0142,-0.0038,-0.0395,-0.0079,-1.2123
1069,300423,鲁亿通,-0.0144,-0.0037,-0.0882,-0.008,-0.8023
1070,300092,科新机电,-0.0145,-0.0045,-0.5082,-0.0179,-1.8361
1071,002108,沧州明珠,-0.0152,-0.005,-0.1846,-0.0162,-1.7419
1072,300650,太龙照明,-0.0153,-0.0041,-0.1285,-0.0144,-2.1609
1073,002293,罗莱生活,-0.0155,-0.0068,-0.151,-0.0235,-2.5881
1074,603289,泰瑞机器,-0.0156,-0.0049,-0.1445,-0.0167,-1.6879
1075,002918,蒙娜丽莎,-0.016,-0.0058,-0.1693,-0.0145,-1.5285
1076,601700,风范股份,-0.0162,-0.0044,-0.6172,-0.0132,-1.3474
1077,002722,金轮股份,-0.0165,-0.0069,-0.3327,-0.0189,-1.9204
1078,000566,海南海药,-0.0166,-0.0019,-0.1337,-0.0037,-0.6969
1079,000536,华映科技,-0.0166,-0.0016,,-0.0034,-0.4608
1080,000566,海南海药,-0.0166,-0.0019,-0.1337,-0.0037,-0.6969
1081,300727,润禾材料,-0.0167,-0.0074,-0.1769,-0.0229,-2.2923
1082,002216,三全食品,-0.0183,-0.0156,-0.6859,-0.0365,-4.1989
1083,300385,雪浪环境,-0.0185,-0.0032,-0.1938,-0.007,-0.7242
1084,603648,畅联股份,-0.0185,-0.0059,-0.1274,-0.0376,-3.924
1085,300428,四通新材,-0.0186,-0.0114,-0.2849,-0.0405,-4.3512
1086,002377,国创高新,-0.0187,-0.0059,-0.276,-0.0262,-2.6485
1087,600678,四川金顶,-0.0189,-0.0063,-0.1913,-0.007,-7.0084
1088,600148,长春一东,-0.0193,-0.0088,-0.2788,-0.0166,-2.0563
1089,603416,信捷电气,-0.02,-0.0046,-0.0838,-0.0218,-2.3065
1090,000006,深振业A,-0.0201,-0.0018,-0.0473,-0.0034,-0.4739
1091,002171,楚江新材,-0.0205,-0.0267,-0.6192,-0.0918,-9.5911
1092,002711,欧浦智网,-0.0206,-0.0149,-0.2842,-0.0304,-3.1635
1093,300430,诚益通,-0.0206,-0.0034,-0.137,-0.0177,-1.8339
1094,300184,力源信息,-0.0211,-0.0172,-0.5029,-0.0571,-5.7418
1095,002598,山东章鼓,-0.0212,-0.0079,-0.2404,-0.0258,-2.7494
1096,000702,正虹科技,-0.0212,-0.0162,-0.4258,-0.0499,-5.3317
1097,300436,广生堂,-0.0217,-0.0041,-0.8123,-0.0111,-1.3707
1098,600222,太龙药业,-0.0217,-0.0046,-4.9243,-0.0101,-1.871
1099,000055,方大集团,-0.0218,-0.004,-0.1366,-0.0068,-1.0653
1100,600135,乐凯胶片,-0.0221,-0.0091,-0.7333,-0.0358,-3.7355
1101,600186,莲花健康,-0.0221,-0.0098,,-0.009,-0.919
1102,601588,北辰实业,-0.0227,-0.0014,-0.1459,-0.0017,-0.264
1103,002519,银河电子,-0.0227,-0.0033,-0.228,-0.0124,-1.301
1104,600466,蓝光发展,-0.0227,-0.0015,-0.2892,-0.0019,-0.2779
1105,300019,硅宝科技,-0.023,-0.0088,-0.8308,-0.0348,-4.0376
1106,000922,*ST佳电,-0.0231,-0.007,-0.135,-0.0167,-1.8475
1107,600885,宏发股份,-0.0231,-0.0092,-0.1549,-0.0272,-2.8775
1108,300473,德尔股份,-0.0233,-0.0097,-0.4235,-0.016,-1.8275
1109,600766,园城黄金,-0.0233,-0.0008,-0.1525,-0.0012,-0.1224
1110,002790,瑞尔特,-0.0237,-0.0064,-0.1796,-0.0557,-5.7394
1111,000848,承德露露,-0.0241,-0.0132,-0.1128,-0.0797,-9.2626
1112,600446,金证股份,-0.0255,-0.0139,-1.0422,-0.0251,-2.9401
1113,300383,光环新网,-0.026,-0.0066,-0.2283,-0.0187,-4.4426
1114,002748,世龙实业,-0.0265,-0.012,-0.634,-0.0713,-8.2854
1115,603663,三祥新材,-0.0265,-0.0116,-0.1842,-0.0426,-4.6797
1116,300563,神宇股份,-0.0266,-0.008,-0.2039,-0.0359,-3.948
1117,000753,漳州发展,-0.0271,-0.0067,-0.7376,-0.0126,-1.6116
1118,002470,金正大,-0.0271,-0.0181,-0.3777,-0.048,-5.7138
1119,300454,深信服,-0.0273,-0.0082,-0.2581,-0.0318,-3.7179
1120,603757,大元泵业,-0.0274,-0.013,-0.1702,-0.0675,-7.2841
1121,000949,新乡化纤,-0.0277,-0.0084,-2.5474,-0.0169,-3.2244
1122,002170,芭田股份,-0.0277,-0.0077,-7.8659,-0.0162,-1.9314
1123,603133,碳元科技,-0.0282,-0.0066,-0.2362,-0.0438,-4.511
1124,000096,广聚能源,-0.0284,-0.0088,-0.2813,-0.1354,-15.6088
1125,000801,四川九洲,-0.0285,-0.0092,-3.6702,-0.0173,-1.8705
1126,603538,美诺华,-0.0286,-0.0049,-0.2069,-0.0141,-1.4854
1127,002378,章源钨业,-0.0287,-0.0075,-1.432,-0.0168,-1.7921
1128,300305,裕兴股份,-0.0288,-0.006,-0.2613,-0.0776,-9.0013
1129,600470,六国化工,-0.0289,-0.0083,,-0.012,-1.3649
1130,603321,梅轮电梯,-0.0292,-0.0067,-0.2854,-0.0203,-2.077
1131,002861,瀛通通讯,-0.0294,-0.0096,-0.4324,-0.0624,-6.5086
1132,002008,大族激光,-0.0294,-0.0086,-0.1472,-0.0168,-2.2199
1133,000751,锌业股份,-0.0301,-0.0259,-2.7073,-0.0551,-5.7643
1134,002353,杰瑞股份,-0.0302,-0.0048,-0.2705,-0.0204,-2.1287
1135,603067,振华股份,-0.031,-0.0167,-0.2416,-0.1773,-19.3721
1136,300580,贝斯特,-0.0311,-0.0068,-0.1557,-0.0396,-4.5756
1137,002876,三利谱,-0.0313,-0.0076,-0.4637,-0.0158,-1.9746
1138,002613,北玻股份,-0.0314,-0.0087,-0.2281,-0.0351,-3.9006
1139,600435,北方导航,-0.0314,-0.0036,-0.3626,-0.0091,-0.9334
1140,600478,科力远,-0.0314,-0.0034,,-0.0071,-1.3493
1141,300371,汇中股份,-0.0319,-0.0041,-0.1242,-0.0589,-6.4043
1142,300657,弘信电子,-0.032,-0.0146,-0.8601,-0.0189,-2.0817
1143,300064,豫金刚石,-0.0325,-0.0028,-0.1577,-0.0112,-1.45
1144,002714,牧原股份,-0.033,-0.0071,,-0.0132,-1.6987
1145,002786,银宝山新,-0.0333,-0.0125,-11.764,-0.018,-2.048
1146,002348,高乐股份,-0.0334,-0.0073,-0.5949,-0.0329,-6.1815
1147,002157,正邦科技,-0.0336,-0.0215,,-0.0326,-5.3181
1148,002845,同兴达,-0.0337,-0.0136,-0.7302,-0.0187,-1.8803
1149,600551,时代出版,-0.034,-0.0148,-0.58,-0.0511,-5.5692
1150,002921,联诚精密,-0.0347,-0.0095,-0.4121,-0.0224,-3.117
1151,600835,上海机电,-0.035,-0.0109,-0.3311,-0.0172,-1.7492
1152,600303,曙光股份,-0.0351,-0.0085,-3.5047,-0.0156,-2.0649
1153,600698,湖南天雁,-0.0353,-0.0095,,-0.021,-2.5488
1154,600836,界龙实业,-0.0359,-0.008,-3.3413,-0.0113,-1.3459
1155,002224,三力士,-0.036,-0.0059,-0.2297,-0.0242,-10.9156
1156,002333,罗普斯金,-0.0363,-0.0116,,-0.1363,-14.5412
1157,300218,安利股份,-0.0365,-0.0146,,-0.0306,-3.773
1158,002559,亚威股份,-0.0369,-0.0117,-0.4144,-0.0369,-4.0531
