,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
1723,002883,中设股份,0.0723,0.0373,0.3214,0.3044,30.4617
1724,000785,武汉中商,0.0721,0.1017,0.7296,0.1866,21.4041
1725,300666,江丰电子,0.072,0.045,0.6231,0.1267,20.8893
1726,600784,鲁银投资,0.0719,0.0267,,0.0424,4.909
1727,300491,通合科技,0.0717,0.0258,1.4515,0.0909,10.3699
1728,600060,海信电器,0.0717,0.0964,2.3626,0.2278,23.0233
1729,300421,力星股份,0.0717,0.0314,0.643,0.1374,15.0676
1730,603612,索通发展,0.0716,0.053,0.4145,0.1293,15.026
1731,603183,建研院,0.0716,0.0378,0.4826,0.1625,16.3783
1732,600750,江中药业,0.0715,0.0371,0.2991,0.2784,37.849
1733,600699,均胜电子,0.0715,0.0538,2.5603,0.0878,14.5633
1734,603066,音飞储存,0.0713,0.0362,0.5145,0.1402,14.7559
1735,002025,航天电器,0.0711,0.0423,0.5377,0.1189,13.4857
1736,300180,华峰超纤,0.0711,0.0269,0.6969,0.1018,13.9853
1737,600280,中央商场,0.0709,0.0339,2.4793,0.038,4.1626
1738,000682,东方电子,0.0709,0.0401,1.0308,0.1172,12.3918
1739,603920,世运电路,0.0708,0.0484,0.7669,0.2664,27.6184
1740,601015,陕西黑猫,0.0707,0.0483,2.1364,0.0986,10.774
1741,603232,格尔软件,0.0706,0.029,0.2743,0.2223,22.3649
1742,000848,承德露露,0.0705,0.0529,0.3558,0.1911,20.3702
1743,002614,奥佳华,0.0705,0.0625,0.8517,0.1578,17.8764
1744,002592,八菱科技,0.0701,0.0211,0.402,0.1238,13.3078
1745,002590,万安科技,0.07,0.0456,1.2005,0.0994,10.2808
1746,300693,盛弘股份,0.0699,0.0393,0.6852,0.1453,14.7722
1747,300474,景嘉微,0.0699,0.0185,0.1802,0.1318,15.5253
1748,300108,吉药控股,0.0698,0.0155,0.2366,0.0406,9.729
1749,603008,喜临门,0.0698,0.0384,0.7878,0.0731,7.7462
1750,603335,迪生力,0.0697,0.0617,3.6264,0.1919,19.3347
1751,600518,康美药业,0.0696,0.0268,0.45,0.0504,7.1963
1752,002510,天汽模,0.0695,0.0282,1.4092,0.0574,5.9337
1753,002335,科华恒盛,0.0695,0.0269,0.3805,0.0658,8.2552
1754,000639,西王食品,0.0694,0.0506,0.984,0.0789,18.6628
1755,002648,卫星石化,0.0692,0.0556,0.6055,0.1905,19.333
1756,002897,意华股份,0.0692,0.0566,0.8945,0.2177,22.0187
1757,600743,华远地产,0.0691,0.0199,0.5936,0.0257,5.0924
1758,002697,红旗连锁,0.0691,0.1113,2.908,0.2411,24.1084
1759,600509,天富能源,0.069,0.015,1.7476,0.0228,6.5377
1760,603708,家家悦,0.0689,0.1245,2.5135,0.2061,20.9604
1761,002070,*ST众和,0.0689,0.0266,,0.0214,2.4069
1762,600160,巨化股份,0.0689,0.0732,1.0044,0.4589,50.7629
1763,002362,汉王科技,0.0687,0.0389,0.8625,0.1889,19.1045
1764,601137,博威合金,0.0686,0.0784,1.2935,0.2298,28.5179
1765,002223,鱼跃医疗,0.0684,0.0365,0.3858,0.2289,29.3754
1766,002769,普路通,0.0683,0.0263,5.3825,0.0289,2.8959
1767,603389,亚振家居,0.0683,0.0364,0.6329,0.2083,22.7416
1768,002548,金新农,0.0681,0.0593,1.9635,0.1266,14.9135
1769,300736,百华悦邦,0.0681,0.1674,1.1593,0.6409,64.0877
1770,600667,太极实业,0.0681,0.0487,1.4845,0.0858,10.6532
1771,600735,新华锦,0.0678,0.0833,0.8263,0.3968,41.623
1772,002050,三花智控,0.0677,0.0525,0.5186,0.1467,17.277
1773,000761,本钢板材,0.0677,0.0436,1.7051,0.057,6.0536
1774,002349,精华制药,0.0677,0.0234,0.3989,0.1277,22.4308
1775,600719,大连热电,0.0676,0.0336,15.7598,0.0623,6.4361
1776,600744,华银电力,0.0676,0.0263,,0.031,6.6909
1777,002026,山东威达,0.0673,0.0336,0.7996,0.1654,17.7674
1778,600673,东阳光科,0.0672,0.0371,0.9956,0.0579,7.6668
1779,000551,创元科技,0.067,0.0412,1.2859,0.0829,9.1039
1780,300425,环能科技,0.0669,0.0208,0.5486,0.0537,6.2878
1781,603661,恒林股份,0.0669,0.0479,0.7479,0.2916,31.8911
1782,601233,桐昆股份,0.0668,0.0825,1.2381,0.1669,18.444
1783,002216,三全食品,0.0668,0.0805,4.8704,0.1489,16.2715
1784,002178,延华智能,0.0667,0.0356,2.5003,0.0844,8.5271
1785,603908,牧高笛,0.0667,0.0543,0.6878,0.1821,18.2763
1786,000960,锡业股份,0.0667,0.0751,2.5638,0.1253,14.7979
1787,603336,宏辉果蔬,0.0666,0.0569,0.7195,2.0277,265.0265
1788,002230,科大讯飞,0.0666,0.0272,0.757,0.0673,8.0693
1789,600391,航发科技,0.0666,0.0259,2.383,0.0407,5.8581
1790,603318,派思股份,0.0665,0.0206,0.6856,0.0468,5.7934
1791,000063,中兴通讯,0.0664,0.0502,1.3404,0.0732,8.2425
1792,002899,英派斯,0.0664,0.0466,0.6843,0.2111,21.2538
1793,603823,百合花,0.0664,0.049,0.6552,0.1552,17.6558
1794,600330,天通股份,0.0663,0.0265,0.9044,0.085,11.0377
1795,300253,卫宁健康,0.0663,0.0215,0.3473,0.0757,8.342
1796,603939,益丰药房,0.066,0.0663,0.9992,0.1979,20.3654
1797,000692,惠天热电,0.066,0.0207,,0.0272,3.4642
1798,002205,国统股份,0.0659,0.0206,2.9507,0.0372,4.1168
1799,603985,恒润股份,0.0659,0.0393,0.5382,0.2054,20.7993
1800,002427,*ST尤夫,0.0657,0.0426,0.7699,0.0553,7.1905
1801,000419,通程控股,0.0657,0.062,1.7483,0.1318,13.6817
1802,000096,广聚能源,0.0657,0.032,0.5273,0.5397,63.7921
1803,601113,华鼎股份,0.0656,0.0386,1.7662,0.0966,11.1026
1804,000520,长航凤凰,0.0656,0.1048,1.0744,0.2679,33.7735
1805,603883,老百姓,0.0656,0.0735,1.2401,0.1368,18.564
1806,600740,山西焦化,0.0656,0.0353,4.2351,0.0467,5.5702
1807,002221,东华能源,0.0655,0.0956,1.976,0.1452,24.6542
1808,603086,先达股份,0.0654,0.0532,0.6643,0.2859,31.3606
1809,002198,嘉应制药,0.0654,0.0349,,0.2416,33.4515
1810,002766,索菱股份,0.0654,0.029,0.66,0.0664,10.3045
1811,002251,步步高,0.0652,0.0702,7.4173,0.118,12.9384
1812,600655,豫园股份,0.0651,0.0462,1.6924,0.0875,15.8777
1813,300073,当升科技,0.0649,0.0514,0.5596,0.1228,13.5631
1814,002004,华邦健康,0.0649,0.0203,0.9962,0.0374,5.9241
1815,001896,豫能控股,0.0648,0.0272,21.7089,0.0419,8.4251
1816,002282,博深工具,0.0646,0.0163,0.7493,0.0642,6.8094
1817,600480,凌云股份,0.0644,0.0644,1.3292,0.1173,12.54
1818,000030,富奥股份,0.0644,0.0447,0.5653,0.1146,14.5682
1819,002035,华帝股份,0.0643,0.0875,0.6999,0.1891,19.2457
1820,002279,久其软件,0.0642,0.0272,0.3722,0.0658,9.8499
1821,002126,银轮股份,0.0642,0.0416,0.8091,0.0929,10.0473
1822,600794,保税科技,0.0641,0.0201,,0.0529,9.3153
1823,600603,广汇物流,0.0641,0.0075,0.1971,0.0197,4.4241
1824,600126,杭钢股份,0.064,0.0729,0.9844,0.2311,25.6465
1825,300503,昊志机电,0.0638,0.0243,0.3769,0.0742,10.8457
1826,300034,钢研高纳,0.0635,0.0226,0.8746,0.0898,12.3988
1827,000710,贝瑞基因,0.0635,0.0412,0.3042,0.3023,31.2219
1828,603666,亿嘉和,0.0633,0.0463,0.1703,0.1178,12.7759
1829,601900,南方传媒,0.0633,0.0365,0.5115,0.0798,9.213
1830,600939,重庆建工,0.0633,0.0423,7.2411,0.0472,5.3967
1831,002725,跃岭股份,0.0632,0.0442,3.1036,0.236,24.6626
1832,600351,亚宝药业,0.0632,0.037,0.8094,0.1112,12.1072
1833,603999,读者传媒,0.0632,0.0251,0.6984,0.2063,30.1324
1834,603871,嘉友国际,0.0631,0.229,0.9945,0.641,64.7712
1835,002182,云海金属,0.0631,0.0835,2.0284,0.1433,15.3735
1836,600282,南钢股份,0.0628,0.0626,0.6943,0.1065,11.154
1837,600226,瀚叶股份,0.0625,0.0151,0.3098,0.0658,7.4435
1838,300281,金明精机,0.0624,0.0168,0.7323,0.0759,9.4553
1839,601339,百隆东方,0.0623,0.0318,0.7603,0.0842,14.3637
1840,603311,金海环境,0.0623,0.0362,0.4035,0.1786,18.723
1841,600360,华微电子,0.0622,0.0249,1.073,0.0516,6.4224
1842,000901,航天科技,0.0622,0.0576,1.9899,0.1577,21.7885
1843,300682,朗新科技,0.0622,0.0296,0.3527,0.1028,10.8089
1844,002851,麦格米特,0.062,0.0403,0.5941,0.1059,11.2095
1845,603157,拉夏贝尔,0.0619,0.0708,1.0367,0.1465,14.9155
1846,300260,新莱应材,0.0618,0.0342,1.8354,0.0845,8.5786
1847,000796,凯撒旅游,0.0618,0.0819,2.0405,0.1279,16.0737
1848,002723,金莱特,0.0618,0.0586,7.958,0.1572,15.9758
1849,002281,光迅科技,0.0617,0.0545,0.859,0.1411,15.6795
1850,600270,外运发展,0.0617,0.038,0.2829,0.2032,20.6851
1851,300287,飞利信,0.0617,0.0189,0.3307,0.0969,10.3543
1852,300566,激智科技,0.0616,0.0283,0.7382,0.0482,5.3876
1853,600490,鹏欣资源,0.0615,0.0478,1.1233,0.1755,30.3796
1854,600808,马钢股份,0.0613,0.0622,0.8852,0.0999,12.4312
1855,000985,大庆华科,0.0612,0.1338,1.9463,0.6381,95.5267
1856,600306,商业城,0.0612,0.0346,0.6844,0.0381,3.8382
1857,000417,合肥百货,0.061,0.0628,2.1429,0.1097,12.0845
1858,300650,太龙照明,0.061,0.0319,0.3961,0.1199,22.2886
1859,600917,重庆燃气,0.0609,0.0422,0.9552,0.0851,17.1545
1860,600320,振华重工,0.0609,0.0197,4.0438,0.0263,3.2603
1861,000900,现代投资,0.0606,0.0279,0.758,0.0454,8.7713
1862,002419,天虹股份,0.0606,0.0729,1.5642,0.1198,12.0623
1863,002368,太极股份,0.0606,0.0373,1.1216,0.0553,5.9351
1864,603630,拉芳家化,0.0605,0.0316,0.4302,0.3261,34.8354
1865,300369,绿盟科技,0.0605,0.0202,0.4972,0.0847,8.7407
1866,600741,华域汽车,0.0604,0.0688,0.9294,0.1156,12.7185
1867,002012,凯恩股份,0.0603,0.0349,1.4861,0.1292,15.0416
1868,603035,常熟汽饰,0.0602,0.0255,0.3552,0.0881,9.5859
1869,002594,比亚迪,0.0601,0.0358,1.2951,0.0539,6.0648
1870,000554,泰山石油,0.0599,0.1398,57.2303,0.6669,70.8751
1871,603214,爱婴室,0.0599,0.1407,1.0354,0.3019,30.1944
1872,600527,江南高纤,0.0599,0.0333,1.2216,1.0295,127.723
1873,300604,长川科技,0.0599,0.0199,0.2142,0.0895,9.1905
1874,300011,鼎汉技术,0.0599,0.0181,0.9067,0.046,5.1931
1875,300134,大富科技,0.0597,0.015,,0.0615,6.5564
1876,000963,华东医药,0.0597,0.1039,0.8797,0.2314,27.1756
1877,000663,永安林业,0.0595,0.0177,1.0352,0.0379,4.458
1878,600983,惠而浦,0.0588,0.0441,,0.0816,8.3266
1879,002146,荣盛发展,0.0587,0.0119,0.374,0.014,1.8526
1880,000908,景峰医药,0.0587,0.0311,0.8188,0.0668,14.4784
1881,002332,仙琚制药,0.0587,0.0326,0.7278,0.0609,10.4487
1882,300629,新劲刚,0.0585,0.0302,0.5944,0.1084,11.7282
1883,600866,星湖科技,0.0583,0.0276,,0.0749,10.3062
1884,300660,江苏雷利,0.0583,0.0412,0.5415,0.1353,13.5298
1885,600802,福建水泥,0.0582,0.0262,,0.0354,3.734
1886,600506,香梨股份,0.0582,0.0129,0.7491,0.214,56.6324
1887,002130,沃尔核材,0.058,0.024,0.8948,0.0434,6.4445
1888,000933,神火股份,0.058,0.0203,3.5759,0.0238,2.921
1889,000546,金圆股份,0.0579,0.0368,0.7312,0.0713,9.2781
1890,300556,丝路视觉,0.0578,0.0507,2.1458,0.1871,19.7118
1891,300200,高盟新材,0.0578,0.0285,1.1387,0.1794,18.6262
1892,300243,瑞丰高材,0.0577,0.072,2.0641,0.1721,17.828
1893,300321,同大股份,0.0574,0.0347,1.0237,0.1947,22.6091
1894,600285,羚锐制药,0.0573,0.032,0.4711,0.096,10.5002
1895,603966,法兰泰克,0.0572,0.0318,0.5707,0.1129,13.0019
1896,000007,全新好,0.0572,0.0051,2.8514,0.0434,4.3625
1897,002493,荣盛石化,0.0572,0.065,1.9477,0.1111,13.0361
1898,002602,世纪华通,0.057,0.031,0.2535,0.1511,15.3149
1899,300667,必创科技,0.057,0.0215,0.2302,0.0987,9.8742
1900,603081,大丰实业,0.0569,0.0355,0.4241,0.0811,8.3888
1901,300100,双林股份,0.0569,0.0371,1.1168,0.0656,7.7485
1902,000541,佛山照明,0.0568,0.038,0.2894,0.2463,29.2497
1903,300192,科斯伍德,0.0568,0.0157,4.5605,0.0316,5.7048
1904,600080,金花股份,0.0566,0.0302,0.7966,0.1426,14.5227
1905,603958,哈森股份,0.0566,0.0589,5.6135,0.2883,29.2241
1906,300272,开能健康,0.0566,0.0152,3.689,0.0444,4.676
1907,600710,苏美达,0.0563,0.1009,3.7977,0.1216,13.3571
1908,603319,湘油泵,0.0563,0.0411,0.4145,0.1096,11.8618
1909,002705,新宝股份,0.0562,0.0694,1.1276,0.1586,15.8644
1910,600537,亿晶光电,0.056,0.0351,4.7598,0.0772,12.4878
1911,600117,西宁特钢,0.056,0.0171,5.5273,0.0202,2.7305
1912,000039,中集集团,0.056,0.0327,1.3536,0.0489,8.3143
1913,600493,凤竹纺织,0.0559,0.0422,1.8487,0.1171,12.9778
1914,603602,纵横通信,0.0557,0.0321,0.5428,0.0887,8.8698
1915,000009,中国宝安,0.0557,0.0144,1.2093,0.0228,3.5231
1916,002582,好想你,0.0555,0.0438,2.3207,0.1202,15.7969
1917,300277,海联讯,0.0555,0.0244,1.9161,0.0861,8.7584
1918,603683,晶华新材,0.0554,0.0347,0.9293,0.1073,15.3265
1919,002642,荣之联,0.0553,0.0174,,0.057,6.2429
1920,002098,浔兴股份,0.0553,0.0324,0.7353,0.0573,8.554
1921,300576,容大感光,0.0552,0.0397,0.5445,0.2045,21.5809
1922,601100,恒立液压,0.0552,0.025,0.4047,0.0675,9.1147
1923,600183,生益科技,0.0552,0.0462,0.5328,0.0924,14.5114
1924,603535,嘉诚国际,0.0552,0.0334,0.4764,0.1805,18.9021
1925,000932,华菱钢铁,0.0551,0.0562,0.7956,0.0698,8.7937
1926,002612,朗姿股份,0.055,0.0186,0.6704,0.0408,4.3756
1927,603536,惠发股份,0.055,0.0508,0.8593,0.1386,17.4733
1928,002922,伊戈尔,0.055,0.0466,0.8112,0.1329,13.5876
1929,300537,广信材料,0.055,0.0158,0.4028,0.0753,8.2412
1930,603116,红蜻蜓,0.055,0.0385,0.4789,0.154,15.4151
1931,600182,S佳通,0.055,0.0682,1.4637,0.1564,21.2232
1932,002741,光华科技,0.0549,0.0452,0.7788,0.155,16.5675
1933,002134,天津普林,0.0549,0.0373,1.6688,0.1204,13.0175
1934,002300,太阳电缆,0.0547,0.0692,2.0235,0.1215,13.7067
1935,002846,英联股份,0.0546,0.0357,0.5502,0.155,16.0795
1936,300088,长信科技,0.0546,0.0793,1.084,0.192,20.9033
1937,300233,金城医药,0.0545,0.031,0.5231,0.1571,17.9805
1938,603278,大业股份,0.0544,0.0364,0.7809,0.0706,8.089
1939,300276,三丰智能,0.0543,0.0075,0.5412,0.0161,1.6593
1940,603159,上海亚虹,0.0542,0.0565,0.6931,0.2008,21.119
1941,300331,苏大维格,0.0542,0.0278,0.6685,0.1162,12.9269
1942,002598,山东章鼓,0.0541,0.0344,0.549,0.1099,11.7475
1943,600361,华联综超,0.0539,0.066,8.4234,0.0919,10.3291
1944,600448,华纺股份,0.0539,0.0445,22.3731,0.0767,8.2026
1945,603712,七一二,0.0538,0.0221,0.4114,0.0408,4.56
1946,002542,中化岩土,0.0538,0.0219,0.6293,0.0445,4.7363
1947,300551,古鳌科技,0.0537,0.0186,0.8588,0.0789,10.2496
1948,002330,得利斯,0.0537,0.0518,14.8256,0.2563,25.8164
1949,603223,恒通股份,0.0535,0.1732,2.6071,0.427,45.7918
1950,002132,恒星科技,0.0534,0.0253,2.1757,0.0487,5.5788
1951,000795,英洛华,0.0532,0.0376,0.9554,0.1886,21.2849
1952,600785,新华百货,0.0531,0.0866,4.9731,0.1494,16.2588
1953,603806,福斯特,0.053,0.0426,0.4152,0.3602,36.8052
1954,000407,胜利股份,0.0528,0.0401,1.6475,0.0861,10.0262
1955,600146,商赢环球,0.0528,0.0269,0.5377,0.0946,14.7116
1956,002397,梦洁股份,0.0528,0.0309,1.2626,0.0851,9.1532
1957,300472,新元科技,0.0528,0.0101,0.6979,0.0218,2.2327
1958,600819,耀皮玻璃,0.0527,0.0246,2.4329,0.0505,6.6749
1959,603601,再升科技,0.0526,0.0162,0.2868,0.0389,4.5018
1960,002465,海格通信,0.0525,0.0149,0.5158,0.054,6.3774
1961,300359,全通教育,0.0524,0.0189,0.5317,0.0847,10.5191
1962,603186,华正新材,0.0524,0.045,0.8472,0.0692,7.7706
1963,300391,康跃科技,0.0524,0.0198,0.5757,0.0376,3.9652
1964,601611,中国核建,0.0523,0.0304,2.3648,0.0355,4.0959
1965,000564,供销大集,0.0523,0.026,0.9831,0.0591,8.0228
1966,601168,西部矿业,0.0523,0.0443,5.663,0.0736,12.0971
1967,603181,皇马科技,0.0521,0.0574,0.5928,0.356,38.2935
1968,600596,新安股份,0.052,0.0418,0.7213,0.0911,9.9227
1969,000062,深圳华强,0.0519,0.0503,0.9429,0.1053,12.7002
1970,600583,海油工程,0.0518,0.0187,1.0853,0.1009,10.9641
1971,603979,金诚信,0.0517,0.0224,0.6139,0.0707,8.372
1972,002195,二三四五,0.0516,0.018,0.1734,0.1193,15.3092
1973,300435,中泰股份,0.0515,0.0191,0.4156,0.046,5.0335
1974,603787,新日股份,0.0515,0.0726,1.8957,0.1345,13.8514
1975,300610,晨化股份,0.0513,0.0443,0.4576,0.2761,33.3894
1976,002734,利民股份,0.0513,0.0306,0.5154,0.1114,11.7596
1977,600064,南京高科,0.0512,0.0071,0.1779,0.012,1.336
1978,002574,明牌珠宝,0.0511,0.0485,2.1648,0.2528,25.2773
1979,600862,中航高科,0.051,0.0219,1.8548,0.0433,5.0026
1980,600038,中直股份,0.0509,0.0273,1.3474,0.041,4.3068
1981,601208,东材科技,0.0509,0.0293,0.8412,0.1314,17.2776
1982,002875,安奈儿,0.0509,0.0484,0.7628,0.1791,17.9298
1983,600339,中油工程,0.0508,0.0308,4.1742,0.0411,4.2069
1984,000021,深科技,0.0506,0.0434,1.254,0.0674,6.9211
1985,002727,一心堂,0.0505,0.0547,0.9253,0.1133,14.8025
1986,601008,连云港,0.0504,0.0087,13.7866,0.0156,2.6305
1987,300067,安诺其,0.0503,0.0377,0.8017,0.3188,32.2915
1988,300098,高新兴,0.0503,0.015,0.2815,0.0474,5.1435
1989,300147,香雪制药,0.0501,0.0119,0.9769,0.0204,3.3854
1990,002284,亚太股份,0.0501,0.0318,2.2539,0.0593,8.257
1991,002515,金字火腿,0.05,0.0081,0.164,0.0791,8.9061
1992,002015,霞客环保,0.05,0.061,2.3706,0.9072,90.7209
1993,603618,杭电股份,0.0499,0.0431,1.6853,0.0756,7.6034
1994,600195,中牧股份,0.0498,0.0322,0.4758,0.0869,18.7146
1995,300673,佩蒂股份,0.0497,0.0319,0.2938,0.2387,23.8701
1996,601218,吉鑫科技,0.0496,0.0162,33.3613,0.0439,5.216
1997,600307,酒钢宏兴,0.0496,0.051,5.8887,0.0671,7.4357
1998,300376,易事特,0.0495,0.0337,0.5077,0.057,6.2005
1999,002870,香山股份,0.0494,0.0469,0.6424,0.2661,26.6703
2000,601117,中国化学,0.0493,0.033,1.808,0.0507,5.8092
2001,300284,苏交科,0.0493,0.0294,0.6334,0.0463,5.8052
2002,002243,通产丽星,0.0493,0.0316,1.1686,0.1719,19.8927
2003,300656,民德电子,0.0492,0.0135,0.1463,0.2824,29.584
2004,300385,雪浪环境,0.0491,0.0183,0.528,0.0399,4.0892
2005,300737,科顺股份,0.049,0.0393,0.4595,0.0906,9.3271
2006,600096,云天化,0.0489,0.0431,10.5619,0.0468,5.4884
2007,600820,隧道股份,0.0487,0.0226,0.8369,0.0321,4.2071
2008,000151,中成股份,0.0487,0.0503,1.2268,0.093,9.341
2009,002135,东南网架,0.0486,0.0376,3.608,0.0615,6.2778
2010,300022,吉峰农机,0.0486,0.074,,0.0919,9.2301
2011,603168,莎普爱思,0.0485,0.0244,0.3114,0.2148,21.4836
2012,002236,大华股份,0.0485,0.0429,0.3847,0.0851,9.2195
2013,601616,广电电气,0.0483,0.0113,1.3186,0.0923,9.7221
2014,600711,盛屯矿业,0.0482,0.0886,1.6375,0.1517,25.4717
2015,300025,华星创业,0.0482,0.0227,,0.0309,3.4409
2016,601390,中国中铁,0.0481,0.0393,2.3356,0.0492,5.7028
2017,600387,海越能源,0.048,0.056,15.669,0.0773,11.8625
2018,300367,东方网力,0.0479,0.0142,0.234,0.0347,5.0885
2019,300006,莱美药业,0.0479,0.0224,1.3327,0.0603,7.372
2020,002278,神开股份,0.0479,0.0158,1.545,0.0572,6.4631
2021,601086,国芳集团,0.0478,0.0522,1.1468,0.1556,19.217
2022,300041,回天新材,0.0477,0.0322,0.6517,0.1985,20.9907
2023,600237,铜峰电子,0.0477,0.0193,2.6745,0.0522,5.4402
2024,603128,华贸物流,0.0476,0.0757,1.4333,0.245,25.8491
2025,000538,云南白药,0.0475,0.0417,0.3689,0.1209,15.3593
2026,600512,腾达建设,0.0475,0.0155,1.1972,0.0284,4.7267
2027,300549,优德精密,0.0472,0.0285,0.2873,0.0821,8.7592
2028,002434,万里扬,0.0472,0.026,0.3661,0.0805,11.1449
2029,601811,新华文轩,0.047,0.0281,0.3771,0.0798,8.2294
2030,600261,阳光照明,0.047,0.0365,0.5721,0.0788,9.5439
2031,600747,ST大控,0.0469,0.002,0.1528,0.0121,1.233
2032,603396,金辰股份,0.0469,0.0185,0.344,0.0437,4.3825
2033,002588,史丹利,0.0468,0.0334,0.9268,0.0809,8.7389
2034,600841,上柴股份,0.0468,0.0258,1.4145,0.0566,5.9445
2035,600089,特变电工,0.0467,0.0214,0.6767,0.0361,4.9888
2036,600386,北巴传媒,0.0467,0.0507,1.6175,0.1056,22.169
2037,002225,濮耐股份,0.0466,0.0275,4.1959,0.057,6.6365
2038,000913,钱江摩托,0.0466,0.0323,1.6138,0.0909,10.8713
2039,600723,首商股份,0.0465,0.0707,1.0202,0.1792,18.2116
2040,300224,正海磁材,0.0464,0.0144,0.5812,0.066,7.3367
2041,002155,湖南黄金,0.0464,0.0695,1.6323,0.2127,28.855
2042,603600,永艺股份,0.0463,0.077,0.8448,0.1964,19.6808
2043,000779,三毛派神,0.0463,0.0204,0.1633,0.0384,5.6583
2044,000070,特发信息,0.0462,0.0416,0.85,0.0681,7.174
2045,002121,科陆电子,0.0462,0.0131,0.437,0.0193,2.7495
2046,002627,宜昌交运,0.0462,0.0272,0.8283,0.0705,9.7779
2047,603879,永悦科技,0.0462,0.045,0.5882,0.4753,47.6263
2048,300716,国立科技,0.0462,0.0338,0.5685,0.1419,17.5482
2049,300190,维尔利,0.046,0.0106,0.4524,0.0272,4.5972
2050,002880,卫光生物,0.0459,0.0208,0.1849,0.1668,26.8982
2051,000868,安凯客车,0.0458,0.0313,,0.0365,4.041
2052,000929,兰州黄河,0.0458,0.0186,2.16,0.0879,8.9536
2053,603678,火炬电子,0.0457,0.026,0.3773,0.1135,12.1342
2054,601606,长城军工,0.0456,0.0219,0.5903,0.0476,6.4099
2055,000632,三木集团,0.0455,0.043,4.9397,0.0543,6.7861
2056,601127,小康股份,0.0455,0.0421,0.9054,0.0557,6.9427
2057,300687,赛意信息,0.0453,0.0362,0.3177,0.2626,26.2597
2058,600827,百联股份,0.0452,0.0477,2.4869,0.0876,9.5218
2059,300535,达威股份,0.0451,0.0207,0.2901,0.2404,26.3226
2060,002641,永高股份,0.0451,0.0445,1.0696,0.1061,11.3315
2061,601933,永辉超市,0.0451,0.0803,1.5677,0.2119,21.4523
2062,600235,民丰特纸,0.0451,0.0325,3.9381,0.0773,8.9992
2063,603937,丽岛新材,0.0451,0.0387,0.5846,0.2383,23.8265
2064,300510,金冠股份,0.045,0.0111,0.259,0.0491,5.8044
2065,002878,元隆雅图,0.0449,0.0515,0.5061,0.1928,19.6095
2066,603660,苏州科达,0.0448,0.042,0.3025,0.1464,14.9135
2067,600370,三房巷,0.0448,0.0273,0.6778,0.1872,18.7176
2068,300125,易世达,0.0447,0.0036,,0.0084,2.7726
2069,603609,禾丰牧业,0.0446,0.1021,1.2229,0.273,27.7918
2070,300290,荣科科技,0.0446,0.0177,1.1819,0.0542,6.942
2071,002652,扬子新材,0.0445,0.0418,0.8333,0.0647,8.6948
2072,002099,海翔药业,0.0445,0.0138,0.2999,0.0442,4.6997
2073,002888,惠威科技,0.0444,0.0242,0.3482,0.2302,23.0168
2074,002157,正邦科技,0.0442,0.0549,1.6384,0.092,12.7597
2075,603588,高能环境,0.0441,0.017,0.4227,0.0291,3.3572
2076,300129,泰胜风能,0.0441,0.0218,0.4565,0.0731,7.5194
2077,600259,广晟有色,0.0439,0.0555,9.1636,0.1091,13.3044
2078,300353,东土科技,0.0439,0.0118,0.2886,0.0447,5.8204
2079,600595,中孚实业,0.0439,0.0198,,0.025,4.5565
2080,000821,京山轻机,0.0439,0.0223,0.4218,0.0613,7.5722
2081,600379,宝光股份,0.0439,0.05,0.9812,0.1671,18.5609
2082,002341,新纶科技,0.0438,0.0139,0.5481,0.0286,4.4091
2083,600319,亚星化学,0.0438,0.0562,3.2097,0.0574,5.9336
2084,002795,永和智控,0.0437,0.0314,0.4116,0.1658,17.9491
2085,002263,*ST东南,0.0437,0.0138,,0.0417,4.8673
2086,002058,威尔泰,0.0433,0.0218,1.7222,0.137,15.0529
2087,600187,国中水务,0.0433,0.0042,1.3162,0.0204,5.9649
2088,000876,新希望,0.0433,0.0639,0.925,0.1672,20.4206
2089,000068,华控赛格,0.0433,0.0064,0.5473,0.0104,1.1045
2090,600893,航发动力,0.0431,0.0188,1.0398,0.0445,3.8371
2091,000856,冀东装备,0.0431,0.0413,5.3494,0.0515,5.1799
2092,000715,中兴商业,0.043,0.0492,1.249,0.1211,16.9056
2093,002431,棕榈股份,0.043,0.0144,0.711,0.0228,2.5954
2094,600682,南京新百,0.0429,0.0314,0.9098,0.047,6.6396
2095,002489,浙江永强,0.0429,0.0231,2.7844,0.0382,4.7431
2096,300238,冠昊生物,0.0427,0.0112,0.4027,0.038,6.4833
2097,300254,仟源医药,0.0427,0.0264,1.2981,0.0733,8.4207
2098,603045,福达合金,0.0427,0.0495,0.978,0.0923,10.3372
2099,002069,獐子岛,0.0426,0.0346,,0.0385,5.8261
2100,002021,中捷资源,0.0425,0.0242,,0.0525,5.2452
2101,300477,合纵科技,0.0423,0.0226,0.6791,0.044,4.5935
2102,002536,西泵股份,0.0423,0.0355,0.4634,0.101,10.762
2103,603777,来伊份,0.0422,0.0511,1.5121,0.14,15.0326
2104,600388,龙净环保,0.0422,0.0234,0.4699,0.0341,3.5686
2105,000768,中航飞机,0.0421,0.0321,2.7607,0.0567,5.8315
2106,000555,神州信息,0.042,0.0321,1.0802,0.0596,6.0812
2107,002849,威星智能,0.042,0.0237,0.3961,0.0634,6.4079
2108,300514,友讯达,0.0418,0.0324,0.3497,0.0869,8.8589
