,code,name,mbrg,nprg,nav,targ,epsg,seg
1824,002823,凯中精密,8.7344,2.85,12.6293,27.724,-48.0,12.6293
1825,601019,山东出版,20.1339,2.8459,,,-9.0909,
1826,603305,旭升股份,26.5219,2.8228,,,-6.6667,
1827,603798,康普顿,0.0498,2.815,8.6121,12.4261,-48.9362,8.6121
1828,600684,珠江实业,-41.0037,2.7717,2.3059,6.3314,12.5,13.3091
1829,603665,康隆达,15.6649,2.719,5.7286,3.0515,-22.7273,5.7464
1830,002623,亚玛顿,-20.2847,2.6298,-1.35,16.8636,25.0,-1.475
1831,002531,天顺风能,14.2927,2.5618,5.6213,26.288,-8.0,5.5798
1832,603500,祥和实业,33.8272,2.4786,,,-25.0,
1833,601766,中国中车,-1.9928,2.3372,4.2375,8.1969,0.0,3.9219
1834,000166,申万宏源,,2.3215,26.5225,16.9115,0.0,27.4031
1835,600086,东方金钰,-22.2546,2.3203,6.4665,7.1165,2.3327,6.5143
1836,603667,五洲新春,10.2101,2.3107,5.5286,6.1419,0.0,5.8465
1837,300580,贝斯特,22.1675,2.2911,9.6454,5.4673,-6.2537,9.6454
1838,002519,银河电子,-9.0317,2.2899,-1.0183,8.0117,-42.1667,-1.1694
1839,300504,天邑股份,12.8064,2.2579,153.4672,71.249,0.3462,153.4672
1840,002601,龙蟒佰利,8.406,2.2296,7.2335,12.4516,0.0,7.908
1841,300079,数码科技,2.7392,2.2286,-1.9652,4.696,7.3446,-0.3888
1842,603968,醋化股份,21.6002,2.2264,5.1752,6.3587,0.0,5.1752
1843,600798,宁波海运,28.7918,2.1898,5.4545,-1.7033,5.7269,4.3132
1844,300421,力星股份,7.2539,2.1785,1.3434,-4.5118,-0.1479,1.3434
1845,300336,新文化,-34.7677,2.1608,6.4367,0.8826,1.9512,6.3467
1846,000729,燕京啤酒,3.353,2.1052,-0.024,-0.9508,0.0,0.4697
1847,300642,透景生命,21.9728,2.0421,211.0231,176.6853,-25.0,211.0231
1848,603861,白云电器,34.8834,2.0342,25.534,63.3435,2.9654,15.5716
1849,603587,地素时尚,6.272,1.9628,,,2.381,
1850,002509,天广中茂,6.491,1.9613,13.4469,16.64,-33.3333,12.3928
1851,603693,江苏新能,6.7181,1.9465,,,5.0,
1852,000559,万向钱潮,-1.4791,1.8537,13.5241,-1.83,-11.7647,15.5757
1853,002769,普路通,48.2221,1.8406,4.1349,22.8833,0.0,4.1349
1854,603331,百达精工,17.2255,1.8278,85.2364,38.1524,-25.0,86.0055
1855,603806,福斯特,5.7912,1.757,3.7455,8.8304,-10.7143,3.7374
1856,601238,广汽集团,13.6918,1.7465,51.9773,39.8654,-10.1695,53.1079
1857,603066,音飞储存,12.5809,1.7164,9.1793,15.536,-66.3793,9.2673
1858,603900,莱绅通灵,-4.3705,1.6698,12.5213,14.083,-26.8,12.3622
1859,002014,永新股份,19.2263,1.6257,12.8492,8.9601,8.3333,12.8903
1860,300310,宜通世纪,40.7769,1.6207,49.2182,46.6908,-45.4545,49.6432
1861,603701,德宏股份,1.4727,1.547,8.3654,8.9776,-36.0,8.3899
1862,603656,泰禾光电,17.887,1.5202,9.3897,6.6082,-45.4545,9.3897
1863,002286,保龄宝,3.0737,1.5123,0.9167,17.7254,0.0,0.9501
1864,000733,振华科技,-29.8969,1.5098,6.2098,-0.7777,0.0,4.2016
1865,603607,京华激光,14.0683,1.5016,,,-22.8571,
1866,002537,海联金汇,46.1983,1.4978,5.9929,3.369,-50.0,4.9724
1867,000630,铜陵有色,-2.5363,1.4852,6.4119,8.6623,100.0,4.7358
1868,603722,阿科力,66.6304,1.466,,,-23.0769,
1869,600551,时代出版,-19.0663,1.4606,-6.2846,-16.0757,1.3956,-6.4237
1870,600827,百联股份,1.3952,1.4482,-0.8146,-1.188,-15.0,-0.5956
1871,000913,钱江摩托,42.9712,1.3536,-1.9552,8.6606,-20.0,-3.0536
1872,002863,今飞凯达,14.231,1.3513,52.4629,24.127,-33.3333,52.9006
1873,603885,吉祥航空,15.8951,1.35,12.8831,10.2119,-27.2727,12.8242
1874,603286,日盈电子,7.3035,1.3208,68.7744,41.8273,,68.7744
1875,000030,富奥股份,0.998,1.2301,11.3375,14.1508,5.8824,10.8435
1876,600336,澳柯玛,24.2986,1.2246,5.1395,15.7131,-4.4118,1.7463
1877,600597,光明乳业,-4.976,1.2213,9.4538,1.7882,-28.5527,7.6237
1878,600522,中天科技,22.7608,1.1964,7.9366,16.6933,-4.4503,8.0141
1879,603657,春光科技,15.6654,1.1418,,,0.0,
1880,002011,盾安环境,31.9863,1.0378,-2.1766,7.9613,0.0,-1.6363
1881,000997,新大陆,-0.6894,0.9645,89.3458,77.6489,-3.8,90.8441
1882,600015,华夏银行,,0.8801,11.1292,6.0451,-14.7059,10.7747
1883,300498,温氏股份,2.745,0.8617,7.3104,16.772,-20.319,7.8173
1884,002104,恒宝股份,48.4477,0.8507,12.7053,4.0171,0.0,9.5382
1885,600835,上海机电,4.931,0.8361,7.6817,2.9386,0.0,9.4757
1886,603677,奇精机械,3.2974,0.8326,5.8543,18.9694,-60.0,5.8543
1887,603477,振静股份,3.0224,0.8208,,,-16.6667,
1888,002776,柏堡龙,0.0905,0.8004,5.3336,24.1975,0.0,5.3336
1889,601567,三星医疗,24.4601,0.7596,9.9493,21.5055,0.0,9.9635
1890,002345,潮宏基,0.788,0.7235,27.2967,12.5456,-9.0909,27.7982
1891,600885,宏发股份,18.5764,0.7103,14.8735,17.3593,0.0,15.1972
1892,002300,太阳电缆,34.3622,0.6826,-0.3663,12.9786,14.5,-0.7909
1893,603976,正川股份,17.4892,0.6203,,,-26.9231,
1894,601985,中国核电,3.6241,0.5429,8.3984,8.9528,0.0,6.1459
1895,002393,力生制药,38.1931,0.5398,2.1538,7.7544,0.0,2.1538
1896,002501,利源精制,-8.5413,0.5155,6.1732,14.1171,0.0,6.1732
1897,300292,吴通控股,45.741,0.5126,6.43,9.3662,0.0,6.2714
1898,603776,永安行,-6.8832,0.4833,,,-24.3243,
1899,300563,神宇股份,9.6471,0.339,5.4349,-0.6205,0.3436,5.4354
1900,002030,达安基因,10.9645,0.3261,6.8027,17.6213,0.0,6.4461
1901,000413,东旭光电,115.0484,0.2748,37.626,44.3774,-12.5,38.6464
1902,300453,三鑫医疗,44.5368,0.2487,5.2234,11.4591,0.0,4.7593
1903,600196,复星医药,47.3849,0.2265,18.9104,34.5997,-12.5,13.6453
1904,000423,东阿阿胶,1.1654,0.2093,16.7396,14.2985,0.8005,16.8283
1905,300446,乐凯新材,1.2431,0.153,12.8043,11.95,0.1208,12.8043
1906,002410,广联达,7.0572,0.122,4.6091,8.556,4.0816,3.7153
1907,300570,太辰光,25.4325,0.1018,5.4808,8.7426,-43.7838,4.7452
1908,600190,锦州港,62.1881,0.0813,2.5148,-15.0746,6.4758,2.0919
1909,300042,朗科科技,1.1962,0.0736,3.2802,0.0178,0.0898,3.2802
1910,600498,烽火通信,20.6318,0.0579,28.2073,11.6131,0.0,30.2577
1911,300424,航新科技,-4.5192,0.0408,3.2462,27.8791,0.0,3.1368
1912,603533,掌阅科技,23.2529,0.0004,33.529,39.3935,-10.0,33.5482
1913,300509,新美星,9.9241,-0.1584,4.1913,13.999,0.0,3.9426
1914,002492,恒基达鑫,6.8678,-0.19,3.779,-1.171,-36.2353,4.0661
1915,002698,博实股份,36.4391,-0.394,5.2628,18.0819,52.0,6.0302
1916,603360,百傲化学,31.3972,-0.4033,-4.4728,-3.7633,-4.7619,-4.4377
1917,000501,鄂武商A,3.5125,-0.4082,17.4107,11.1652,-24.0,17.4107
1918,600345,长江通信,-54.5219,-0.4311,10.1671,3.0648,-3.0303,19.0351
1919,600602,云赛智联,20.1506,-0.4665,2.8827,6.6351,-2.2222,9.2918
1920,000726,鲁泰A,19.4034,-0.5039,4.5425,8.5172,0.0,3.9012
1921,600966,博汇纸业,-15.8803,-0.5386,10.5707,16.027,4.0,19.8354
1922,601088,中国神华,3.1394,-0.5687,-1.7401,-3.0185,-4.878,-3.6746
1923,002004,华邦健康,33.2309,-0.6821,22.9705,16.5726,-28.5714,-2.4563
1924,002516,旷达科技,-21.6055,-0.7288,10.6608,-29.5189,-1.2605,11.2823
1925,002589,瑞康医药,43.1955,-0.7833,26.5487,59.5801,-58.296,12.1158
1926,300605,恒锋信息,24.4854,-0.846,9.773,20.7252,8.6735,9.6378
1927,002031,巨轮智能,49.9129,-0.8705,3.3353,30.4027,-29.6296,1.4084
1928,000909,数源科技,28.4221,-0.9859,1.7767,-22.9483,12.5,-0.3854
1929,600230,沧州大化,9.2034,-1.0103,66.03,9.3237,-6.3781,62.5022
1930,600824,益民集团,-21.8031,-1.0293,4.1315,1.4645,0.0,4.5252
1931,600769,祥龙电业,-59.4002,-1.0505,8.7209,32.0925,7.1429,8.8049
1932,300415,伊之密,14.5638,-1.0936,24.7738,32.7155,-50.0,25.1661
1933,600838,上海九百,-17.5246,-1.1085,-0.2165,-3.0619,-1.0889,-0.2165
1934,601330,绿色动力,29.4981,-1.1691,,,-16.6667,
1935,600000,浦发银行,,-1.2835,12.859,4.1315,-26.9841,12.6714
1936,002553,南方轴承,8.8181,-1.3487,1.1416,4.5584,-1.3699,1.1416
1937,600075,新疆天业,17.223,-1.3598,10.6761,5.6332,-30.4348,11.7082
1938,002910,庄园牧场,10.6665,-1.431,,,-27.2727,
1939,002765,蓝黛传动,-1.4732,-1.4944,14.3889,8.3346,-53.8462,14.398
1940,300194,福安药业,69.4783,-1.5152,5.1051,7.3123,-69.5652,5.0986
1941,000035,中国天楹,22.23,-1.5209,47.251,28.4931,-14.5,45.9294
1942,600668,尖峰集团,18.1134,-1.5285,12.1147,8.1569,-6.9939,12.4501
1943,600292,远达环保,11.6338,-1.597,1.4494,5.078,0.0,0.4493
1944,002033,丽江旅游,-4.758,-1.599,5.8567,-5.0976,-24.3463,7.3058
1945,300024,机器人,20.4648,-1.6206,6.6516,20.3175,5.1213,6.6152
1946,600483,福能股份,53.2769,-1.6642,8.632,29.2211,7.6923,5.3401
1947,300519,新光药业,-1.5644,-1.6694,9.6044,10.5009,-50.0,9.6044
1948,600008,首创股份,19.6606,-1.7939,23.8615,24.0258,-17.8899,26.5481
1949,000766,通化金马,82.7277,-1.8642,6.064,9.8627,-1.9449,6.1374
1950,002182,云海金属,1.5081,-1.8685,8.0447,7.7882,-52.8072,8.0142
1951,600979,广安爱众,10.8351,-2.0195,6.603,-3.0606,-2.0367,7.0579
1952,600637,东方明珠,-24.4853,-2.0537,3.4862,0.82,8.9242,4.0004
1953,002006,精功科技,-2.8351,-2.0937,9.1476,3.3063,0.0,9.8507
1954,300147,香雪制药,21.6296,-2.1047,7.8165,4.8119,17.3021,0.7455
1955,600080,金花股份,-7.6002,-2.236,62.3305,43.7107,7.2165,62.43
1956,600552,凯盛科技,-20.7556,-2.3215,2.7782,6.4801,-42.492,1.2733
1957,600088,中视传媒,0.2465,-2.3245,5.8568,4.4631,-5.1948,6.9744
1958,601066,中信建投,,-2.372,,,0.0,
1959,600328,兰太实业,25.5611,-2.4532,16.7907,5.2467,34.1085,10.0478
1960,000716,黑芝麻,17.9144,-2.4746,48.7935,55.357,-51.3514,47.8535
1961,002400,省广集团,18.4665,-2.5381,-2.9773,-2.4967,-16.6667,-3.5465
1962,600180,瑞茂通,115.3396,-2.5632,11.7106,29.2653,-3.1404,11.6834
1963,600576,祥源文化,-3.08,-2.5694,2.243,5.0633,-9.7561,2.5754
1964,002116,中国海诚,-3.1793,-2.6241,13.3164,4.7951,0.0,13.3164
1965,600892,大晟文化,64.2205,-2.6603,18.1051,3.25,-80.0,17.8497
1966,000510,金路集团,10.5445,-2.8114,3.2357,10.0646,-13.986,5.5179
1967,600731,湖南海利,-7.753,-2.863,30.8833,12.449,3.0457,32.3466
1968,603718,海利生物,-15.5193,-2.8748,6.7438,-2.0522,-25.0,8.3112
1969,002073,软控股份,2.7136,-2.882,0.4558,3.6064,0.0,0.6141
1970,300077,国民技术,2.5819,-3.278,-9.5468,43.9729,-25.0,-14.7078
1971,600037,歌华有线,-3.8789,-3.3023,0.4891,2.0509,-3.3725,0.4891
1972,002219,恒康医疗,92.7306,-3.4432,4.0298,58.1608,-28.7565,1.9638
1973,600035,楚天高速,25.478,-3.5138,6.8217,-0.8883,-9.0909,6.907
1974,603728,鸣志电器,0.3371,-3.6784,127.042,81.6241,-27.6074,126.9082
1975,600909,华安证券,,-3.8173,3.7785,27.2667,-20.0,3.2436
1976,300585,奥联电子,5.7554,-3.8406,6.3204,14.3469,-54.9524,6.067
1977,300303,聚飞光电,54.7214,-3.8548,-0.6682,12.4009,-40.0,0.0818
1978,600235,民丰特纸,-2.8521,-3.8964,1.3722,-5.69,-5.0,1.4305
1979,600735,新华锦,8.3313,-3.9704,5.9366,4.5828,-6.0797,5.4613
1980,600109,国金证券,,-4.0044,6.867,4.372,-4.2553,6.9099
1981,603958,哈森股份,-3.7976,-4.1497,-3.5402,0.912,-4.023,-3.3244
1982,600980,北矿科技,11.5084,-4.26,8.3962,-2.7702,-4.5283,8.3962
1983,600717,天津港,-15.7789,-4.5624,1.2146,8.714,-17.6471,0.9638
1984,603069,海汽集团,-3.4127,-4.6845,2.8338,6.4343,0.0,2.7911
1985,601116,三江购物,6.3247,-4.6928,2.0535,12.4028,-4.6891,2.0535
1986,600038,中直股份,2.5441,-4.717,6.5491,6.0905,-0.4979,5.5767
1987,603933,睿能科技,2.3217,-4.745,134.7172,61.7453,-28.4934,135.1476
1988,002888,惠威科技,17.9922,-4.8232,74.2525,60.545,-30.0,74.2525
1989,002913,奥士康,26.8001,-4.8893,,,-29.5455,
1990,002292,奥飞娱乐,-16.3278,-4.9151,13.5665,13.5315,0.0,12.9331
1991,002588,史丹利,-7.1867,-4.9508,2.0457,-0.2242,-14.2857,2.9928
1992,300736,百华悦邦,-28.7548,-4.9764,,,-29.6296,
1993,600318,新力金融,-13.968,-5.0673,-12.8662,-3.8388,-50.0,-34.3642
1994,002700,新疆浩源,6.895,-5.0822,6.3771,4.655,0.0,6.5309
1995,600614,鹏起科技,-2.4298,-5.322,2.7867,6.1986,-10.8696,6.4138
1996,603825,华扬联众,37.8987,-5.3609,,,0.0,
1997,603889,新澳股份,13.858,-5.3622,82.7929,29.4721,-18.1818,84.5146
1998,600839,四川长虹,13.3299,-5.373,4.6374,5.1194,85.9155,2.2474
1999,000669,金鸿控股,45.3099,-5.3808,6.4007,3.5256,1.7182,4.6781
2000,603298,杭叉集团,15.8419,-5.5115,8.461,18.52,0.0,8.7336
2001,002887,绿茵生态,-15.2686,-5.5452,120.7833,79.4147,-28.3333,121.2361
2002,600373,中文传媒,-2.4041,-5.5515,10.3124,16.0622,-2.9412,10.5725
2003,000039,中集集团,31.1914,-5.6016,9.9023,5.5993,-13.2389,10.2176
2004,000421,南京公用,2.2377,-5.6045,1.1014,43.9802,24.9389,3.1816
2005,600482,中国动力,5.1805,-5.7016,5.8726,10.3549,-7.6923,2.4137
2006,603648,畅联股份,-5.358,-5.7643,,,-28.8867,
2007,300405,科隆股份,35.0792,-5.7684,2.3844,3.3076,-30.9963,2.4291
2008,300629,新劲刚,3.5928,-5.9045,7.469,-4.427,-33.3333,7.469
2009,601200,上海环境,10.3954,-5.9539,10.874,1.9914,-4.9091,9.8801
2010,300206,理邦仪器,17.0521,-5.9666,-0.3691,-2.1741,0.2294,0.129
2011,002820,桂发祥,2.6574,-6.0609,5.7765,4.2987,-4.1667,5.7765
2012,000066,中国长城,-20.2202,-6.0709,0.8766,-0.0521,0.0,-0.3008
2013,300514,友讯达,24.7694,-6.1665,105.2969,56.9145,-29.6328,105.2969
2014,601811,新华文轩,2.4625,-6.2171,2.5123,8.1431,-6.6667,2.8841
2015,002577,雷柏科技,-15.0693,-6.2412,0.8197,0.4034,-25.5583,1.2211
2016,002931,锋龙股份,12.4616,-6.3293,,,-6.3125,
2017,000998,隆平高科,-0.6871,-6.3484,8.3678,64.4314,-2.823,3.6317
2018,000996,中国中期,-23.5478,-6.3525,-14.1411,-13.5178,-37.7273,-14.1262
2019,300695,兆丰股份,7.4384,-6.3721,233.9826,151.2226,-29.5082,233.9826
2020,603444,吉比特,0.9329,-6.4675,20.5257,23.5448,-6.087,18.0713
2021,601010,文峰股份,-2.7885,-6.5144,5.1787,-1.9904,0.0,5.1679
2022,002767,先锋电子,4.0456,-6.5161,4.2338,4.9443,-7.6,4.2338
2023,603726,朗迪集团,38.3423,-6.5272,9.1917,10.0669,-5.7143,9.1917
2024,601108,财通证券,,-6.556,0.6721,0.4255,-18.1818,
2025,002017,东信和平,-14.099,-6.5748,2.2155,-0.6623,-9.0909,2.7472
2026,002346,柘中股份,183.8391,-6.8741,26.7345,25.0258,-5.1282,26.7799
2027,300358,楚天科技,37.7188,-6.8799,38.0941,32.7093,-16.6667,38.0941
2028,600222,太龙药业,32.5302,-7.0137,0.4701,5.2141,28.5714,0.3723
2029,603858,步长制药,0.091,-7.1744,3.8895,8.7658,-7.2655,4.0689
2030,000869,张裕A,-4.8787,-7.3152,8.4085,10.7628,-6.6667,7.4851
2031,002025,航天电器,-21.2928,-7.3176,8.8629,13.3481,-6.25,9.5066
2032,002355,兴民智通,12.6665,-7.3207,4.1181,6.8726,0.0,2.6939
2033,600636,三爱富,-69.1224,-7.5268,-14.9454,-26.5131,77.8169,2.8057
2034,000587,金洲慈航,54.172,-7.5932,6.8072,0.264,-50.0,11.3222
2035,603577,汇金通,17.697,-7.6063,5.8785,9.6817,-36.25,3.3167
2036,002385,大北农,16.208,-7.6273,20.2075,23.5953,-5.9701,12.1674
2037,300252,金信诺,28.493,-7.6328,6.3055,33.1078,-21.3889,1.492
2038,002354,天神娱乐,15.9838,-7.776,59.8804,7.139,-76.5432,60.5537
2039,300576,容大感光,23.7341,-7.8766,7.2409,10.2345,-41.6667,7.2409
2040,600594,益佰制药,3.5339,-8.0046,8.0696,9.3138,0.7874,8.4182
2041,600688,上海石化,14.1223,-8.0297,12.5376,18.5661,-8.3799,12.645
2042,300721,怡达股份,16.6273,-8.0745,,,-31.4086,
2043,000544,中原环保,17.3478,-8.0907,7.028,14.8249,-11.1111,5.4498
2044,002650,加加食品,1.598,-8.2316,5.1326,-1.1249,-7.8431,5.1326
2045,600719,大连热电,2.0837,-8.2391,-0.7414,-1.8969,-8.4507,-0.7414
2046,603329,上海雅仕,-0.0308,-8.2522,,,-28.6935,
2047,002555,三七互娱,2.6206,-8.2614,21.5795,28.3676,-8.1731,24.2022
2048,002361,神剑股份,3.7855,-8.3326,5.5605,24.5422,-23.6842,4.0667
2049,002136,安纳达,20.1104,-8.4063,30.2288,3.6714,-9.8923,29.9566
2050,002273,水晶光电,-18.7216,-8.4846,20.2654,48.5248,-10.0,19.3449
2051,300148,天舟文化,-1.1772,-8.4872,-3.8878,-3.7028,-22.2222,-3.9627
2052,000928,中钢国际,-11.4553,-8.5584,7.0958,-5.1198,-49.7253,6.9806
2053,002053,云南能投,-1.3484,-8.636,4.89,11.8485,-12.5984,4.4446
2054,601881,中国银河,,-8.7453,3.7398,15.3952,-9.0909,3.742
2055,603080,新疆火炬,7.6895,-8.774,,,-31.8182,
2056,600066,宇通客车,20.4395,-8.9632,13.5464,21.0726,-7.1429,13.6302
2057,002496,ST辉丰,-73.5685,-8.9977,8.3235,3.6007,-15.3061,8.5515
2058,300183,东软载波,20.9738,-9.0245,7.245,8.6615,-9.4196,7.352
2059,002925,盈趣科技,11.0253,-9.0391,,,-9.7561,
2060,603766,隆鑫通用,6.5877,-9.0754,8.5163,5.9749,-63.5066,8.2376
2061,603006,联明股份,2.3269,-9.1946,30.2904,46.3076,-6.6667,10.7323
2062,002239,奥特佳,-24.0682,-9.2137,5.6152,4.4222,-67.0732,5.7104
2063,600874,创业环保,0.9978,-9.2164,20.6023,23.6782,-8.3333,14.1544
2064,300617,安靠智电,-9.0487,-9.2389,8.2367,3.8988,-29.3148,8.0089
2065,002821,凯莱英,25.3566,-9.2476,16.3581,10.0106,-34.8837,17.2018
2066,601595,上海电影,18.5017,-9.2493,7.7833,6.7378,-15.3846,8.2957
2067,002862,实丰文化,-5.3369,-9.3276,81.8852,75.5685,-33.3333,81.8852
2068,600122,宏图高科,-7.1267,-9.5598,5.3287,-0.7092,-8.8136,6.3969
2069,600531,豫光金铅,10.7513,-9.6682,5.1755,-0.0575,-9.8214,7.6633
2070,002049,紫光国微,28.2821,-9.6746,6.538,14.2024,-11.3507,7.9895
2071,000012,南玻A,15.0844,-9.7687,8.1489,12.6381,-12.5,8.5546
2072,601198,东兴证券,,-9.8456,3.8783,23.9356,-9.0909,3.949
2073,601101,昊华能源,-8.8632,-9.8637,7.2814,1.8139,-15.3846,10.7322
2074,002421,达实智能,-15.9317,-9.8684,8.8785,21.8691,-13.1455,9.4871
2075,603813,原尚股份,31.338,-9.9465,,,-35.2941,
2076,002590,万安科技,-0.5044,-9.9841,6.4755,6.9583,0.0,6.4286
2077,603311,金海环境,9.4779,-10.0004,2.5688,4.9091,-9.0909,7.8234
2078,601933,永辉超市,22.9717,-10.0025,-2.477,9.1008,0.0,-3.2194
2079,300689,澄天伟业,4.0617,-10.0502,,,-33.3333,
2080,600061,国投资本,28.9366,-10.0513,35.1614,12.6917,-20.0,38.6999
2081,300733,西菱动力,-0.0382,-10.1588,,,-26.3158,
2082,000009,中国宝安,59.543,-10.18,20.7955,21.3554,5.1282,10.664
2083,002673,西部证券,,-10.1959,40.028,2.2603,-28.5714,40.2165
2084,603301,振德医疗,-4.3444,-10.2333,,,-10.3448,
2085,600756,浪潮软件,-28.9107,-10.2379,4.9104,-2.5601,-14.2857,4.8705
2086,300729,乐歌股份,47.1073,-10.2963,,,-33.3333,
2087,600183,生益科技,18.8653,-10.2996,19.3087,27.7562,-15.0,17.4356
2088,600480,凌云股份,11.3286,-10.3658,9.9425,18.6379,-28.5714,6.7144
2089,600850,华东电脑,8.8775,-10.5352,9.897,2.4812,-4.495,11.7913
2090,300301,长方集团,-17.0285,-10.7344,4.1497,-0.3697,51.8519,1.7118
2091,000751,锌业股份,14.751,-11.0541,11.0509,5.5619,-11.1111,10.1336
2092,300355,蒙草生态,58.8875,-11.1386,27.2755,79.3389,0.0,27.8992
2093,000882,华联股份,36.301,-11.1624,-0.9213,-4.6713,-46.3415,-1.1689
2094,600012,皖通高速,1.6425,-11.3081,5.9178,7.438,-8.7006,7.5204
2095,600090,同济堂,10.8508,-11.3864,1.4646,7.7021,0.0,6.178
2096,300236,上海新阳,1.8393,-11.4356,3.6299,2.6173,-11.6004,4.7827
2097,000521,长虹美菱,15.7885,-11.4809,-0.4219,13.66,-8.1772,-1.0354
2098,002530,金财互联,35.2352,-11.5117,7.0119,17.629,-16.6667,5.9869
2099,600647,同达创业,6.0736,-11.5332,-9.277,-9.4914,-66.4798,-11.2821
2100,603985,恒润股份,22.9768,-11.5474,124.826,36.4051,-33.6686,124.826
2101,601211,国泰君安,,-11.6517,24.0296,16.2593,-18.75,26.1795
2102,600530,交大昂立,4.4642,-11.6518,-4.0615,-17.1413,-6.9767,-3.9474
2103,603161,科华控股,44.2799,-11.7453,,,-27.5862,
2104,000639,西王食品,-8.7681,-11.8268,54.7401,27.4854,0.0,98.4655
2105,601966,玲珑轮胎,4.0801,-12.0805,10.0934,11.6225,-9.5238,10.1031
2106,300731,科创新源,17.6261,-12.084,,,-32.9583,
2107,601928,凤凰传媒,-16.362,-12.1001,5.5279,5.5064,-8.7979,5.7867
2108,600985,雷鸣科化,-9.0239,-12.2412,36.5335,17.585,-20.0,39.8247
2109,600422,昆药集团,35.1583,-12.431,4.0844,23.7793,-11.9465,2.6775
2110,002628,成都路桥,49.7755,-12.4976,-0.1714,-2.3572,-12.1212,-0.2213
2111,603680,今创集团,21.0058,-12.5065,115.1116,41.6118,-17.2963,118.5705
2112,000600,建投能源,40.5306,-12.7263,-2.3328,7.9041,-11.1111,-5.067
2113,600053,九鼎投资,13.0326,-12.7642,2.1108,14.2039,-15.7561,2.0031
2114,603612,索通发展,47.4289,-12.8716,,,-34.4262,
2115,600033,福建高速,4.4296,-12.8945,2.9086,-1.9396,-14.5594,2.4593
2116,603316,诚邦股份,8.0675,-12.9262,84.6881,58.2755,,84.6881
2117,600967,内蒙一机,0.3461,-12.9736,7.3876,28.1189,-12.1951,7.4319
2118,300669,沪宁股份,-1.3866,-12.977,114.0314,102.0664,-37.8,114.0314
2119,600089,特变电工,-1.97,-12.9834,22.8398,11.7263,-28.8127,25.3387
2120,603868,飞科电器,-5.9301,-12.9876,16.9033,11.6437,-13.0435,16.9033
2121,300394,天孚通信,13.586,-13.0416,5.8658,10.7223,-13.6417,6.0207
2122,300526,中潜股份,16.7733,-13.0559,5.8749,21.7773,-56.7273,5.8749
2123,603218,日月股份,35.5334,-13.1101,5.9888,8.6695,-14.2857,5.9888
2124,002179,中航光电,3.8577,-13.1127,16.5522,18.8592,-29.9114,17.952
2125,300575,中旗股份,28.514,-13.3157,10.4245,31.9583,-13.2075,10.4245
2126,002831,裕同科技,16.1833,-13.3502,17.231,29.5021,-14.1272,15.3657
2127,300366,创意信息,39.0942,-13.4727,5.2475,4.5577,-59.869,4.9218
2128,300055,万邦达,-28.5589,-13.4883,5.6026,6.1447,-12.9142,5.1519
2129,600834,申通地铁,-2.7636,-13.6256,1.9017,9.457,-13.6246,1.9017
2130,002079,苏州固锝,39.5702,-13.7568,8.2912,6.7893,-50.0,4.5845
2131,002805,丰元股份,1.7757,-13.767,5.7419,28.58,-12.5,5.7419
2132,600200,江苏吴中,-43.4585,-13.9507,-1.8135,-9.1902,-17.1429,-1.2867
2133,603738,泰晶科技,52.9915,-13.9543,14.8954,65.4893,-52.1739,13.9061
2134,000671,阳光城,77.5626,-14.0589,54.3008,44.4574,10.8,45.3549
2135,300158,振东制药,7.6006,-14.0987,5.2215,6.5256,-11.3122,5.4363
2136,002107,沃华医药,17.3591,-14.1835,13.3631,20.1467,0.0,11.3748
2137,002270,华明装备,-20.0016,-14.2058,15.6147,27.9758,0.0,15.6952
2138,600280,中央商场,9.1034,-14.2722,4.0435,6.8987,-12.5,3.9133
2139,600766,园城黄金,4.2005,-14.3542,-0.8869,-4.7194,-50.0,-0.8869
2140,300143,星普医科,268.3397,-14.3769,6.3591,9.445,-32.7354,3.7187
2141,002570,*ST因美,-35.8043,-14.4112,-35.0321,-18.9297,-23.0,-35.2679
2142,600459,贵研铂业,0.0124,-14.4216,7.2953,35.3462,-27.2727,4.276
2143,603916,苏博特,35.3043,-14.75,65.8411,22.189,-33.3333,66.1845
2144,600051,宁波联合,43.6361,-14.763,23.7775,-19.345,-67.0213,22.1687
2145,002196,方正电机,29.4766,-14.7844,5.0151,13.2679,-50.237,5.0466
2146,002362,汉王科技,8.973,-14.7889,4.4,6.5972,5.0602,4.0717
2147,300315,掌趣科技,5.7499,-14.8036,0.4163,-6.5449,-16.6667,0.3303
2148,002919,名臣健康,-12.0541,-14.8253,,,-35.2941,
2149,000719,中原传媒,2.0167,-14.8986,7.6527,9.4552,-11.1111,7.601
2150,300530,达志科技,0.0431,-15.0451,3.8023,4.9973,-17.6471,1.7996
2151,603922,金鸿顺,3.867,-15.0583,,,-35.4839,
2152,300149,量子生物,53.2283,-15.1632,7.0547,31.7006,-10.7266,5.3238
2153,603580,艾艾精工,14.9682,-15.1707,,,-43.6069,
2154,603617,君禾股份,3.2186,-15.2269,98.7935,68.1951,-37.5,98.7935
2155,603615,茶花股份,7.056,-15.2509,3.1555,3.143,-30.7692,3.1555
2156,603906,龙蟠科技,3.5136,-15.2572,10.5155,12.8978,-36.3636,10.5155
2157,600611,大众交通,58.559,-15.2906,-2.8307,-0.7766,-15.3885,-3.0388
2158,002567,唐人神,7.3079,-15.3225,14.7582,12.9806,-51.3736,16.0441
