,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
631,300043,星辉娱乐,5.3,8.6,47.1997,141.0944,0.1134,1638.8213,1.3171
632,000933,神火股份,5.3,3.58,14.7046,328.8579,0.173,9172.2751,4.8262
633,002831,裕同科技,5.29,8.1,24.5862,266.2029,0.6654,3286.342,8.2156
634,002087,新野纺织,5.29,5.59,15.6318,179.7244,0.22,3211.224,3.9314
635,300172,中电环保,5.29,16.21,34.02,65.8256,0.126,405.9873,0.7774
636,002442,龙星化工,5.28,4.31,18.4082,63.2319,0.1317,1464.0056,3.05
637,600020,中原高速,5.27,24.17,54.7995,626.5127,0.191,2591.2368,1.153
638,002866,传艺科技,5.26,12.12,24.5626,49.5486,0.3449,408.7269,2.8457
639,300435,中泰股份,5.25,15.53,28.0073,39.8913,0.16,256.77,1.0304
640,603328,依顿电子,5.25,17.16,29.0308,258.9103,0.2594,1508.5252,1.5117
641,601000,唐山港,5.24,17.55,22.6418,783.0172,0.1321,4459.1842,0.7524
642,300274,阳光电源,5.24,9.83,29.3417,382.9734,0.2637,3895.3622,2.6822
643,603889,新澳股份,5.24,8.55,18.2974,117.8452,0.2993,1377.3576,3.4989
644,002661,克明面业,5.23,8.91,23.8137,114.934,0.3445,1288.5495,3.863
645,300661,圣邦股份,5.23,14.4,45.2812,40.9721,0.6731,284.3849,4.6723
646,002320,海峡股份,5.22,30.17,49.904,190.1647,0.2879,630.1842,0.9542
647,002617,露笑科技,5.22,7.33,17.7947,140.4738,0.1274,1913.9288,1.7364
648,603567,珍宝岛,5.21,19.65,75.6088,248.1685,0.2922,1262.7468,1.487
649,603329,上海雅仕,5.21,5.25,11.3878,37.8049,0.2864,719.4455,5.4503
650,002119,康强电子,5.21,5.32,20.1523,39.5512,0.137,743.3482,2.5749
651,300026,红日药业,5.2,17.59,70.4696,345.519,0.1147,1963.6895,0.6521
652,002853,皮阿诺,5.19,10.95,34.8886,48.5318,0.3124,443.001,2.8517
653,002864,盘龙药业,5.19,14.39,70.8857,29.999,0.3461,208.3396,2.4038
654,600148,长春一东,5.19,4.45,28.0696,21.7284,0.1535,487.7432,3.4465
655,600674,川投能源,5.18,344.01,54.1386,1162.9372,0.2641,338.0449,0.0767
656,300546,雄帝科技,5.18,14.78,44.2169,34.3458,0.254,232.3342,1.7183
657,603737,三棵树,5.18,4.45,41.06,59.0566,0.4445,1325.5364,9.9787
658,002437,誉衡药业,5.16,8.9,73.3315,225.936,0.1027,2537.0944,1.1542
659,601058,赛轮金宇,5.16,4.84,18.4697,318.1863,0.1177,6564.7475,2.43
660,600035,楚天高速,5.16,22.19,40.3647,314.9356,0.1819,1419.1798,0.8199
661,002186,全聚德,5.16,8.88,61.0971,77.7924,0.2521,875.9222,2.8396
662,002534,杭锅股份,5.15,9.36,22.3168,155.6383,0.2104,1661.5117,2.2471
663,000928,中钢国际,5.15,8.4,14.0121,236.2703,0.188,2809.9861,2.236
664,002237,恒邦股份,5.15,2.17,7.1939,226.4515,0.2487,10403.2749,11.4271
665,600976,健民集团,5.14,5.35,39.5098,57.4925,0.3747,1074.6069,7.0053
666,000718,苏宁环球,5.13,28.28,56.7923,421.1653,0.1387,1489.1626,0.4907
667,002514,宝馨科技,5.13,11.82,31.9772,46.6074,0.0841,393.9807,0.7111
668,600903,贵州燃气,5.12,7.25,20.6037,119.6027,0.1471,1648.5276,2.0277
669,002757,南兴装备,5.12,14.16,29.1418,79.427,0.6052,560.7249,4.2729
670,600348,阳泉煤业,5.11,5.26,17.035,885.6858,0.3682,16817.2903,6.9926
671,002917,金奥博,5.11,17.05,38.8525,31.6174,0.2796,185.3868,1.6397
672,000915,山大华特,5.1,10.23,69.3646,81.519,0.3478,796.3096,3.3982
673,601311,骆驼股份,5.1,6.79,20.8202,287.5959,0.3389,4230.3246,4.9862
674,002913,奥士康,5.1,10.16,22.5638,103.2631,0.7168,1015.9495,7.0526
675,002448,中原内配,5.09,15.72,39.9123,129.4823,0.2133,823.1731,1.3565
676,300058,蓝色光标,5.09,2.92,12.257,314.9232,0.1443,10778.9322,4.9397
677,002444,巨星科技,5.09,14.57,28.2083,320.2502,0.2978,2197.5345,2.0437
678,601368,绿城水务,5.09,25.61,47.2764,159.0047,0.216,620.6428,0.8434
679,002843,泰嘉股份,5.08,17.33,41.9293,31.8997,0.2251,184.069,1.299
680,601628,中国人寿,5.08,4.03,5.3083,16423.0,0.581,407172.0,14.4056
681,002299,圣农发展,5.08,6.6,13.8687,335.006,0.2702,5069.9383,4.0903
682,600725,ST云维,5.08,2.69,4.9366,14.7656,0.0119,547.9428,0.4445
683,300563,神宇股份,5.07,13.02,26.6774,23.5247,0.294,180.5597,2.2569
684,600497,驰宏锌锗,5.06,7.07,17.799,731.6776,0.1437,10341.1576,2.0311
685,300655,晶瑞股份,5.04,6.52,27.7751,23.9144,0.1583,366.5548,2.4271
686,603838,四通股份,5.04,18.62,33.3261,35.9146,0.1346,192.8752,0.7232
687,601933,永辉超市,5.04,2.71,22.4148,933.4883,0.0975,34397.3986,3.5941
688,002033,丽江旅游,5.03,34.7,72.091,118.8914,0.2163,342.5512,0.6233
689,002783,凯龙股份,5.03,8.79,32.1113,71.9918,0.2156,818.5769,2.4517
690,002879,长缆科技,5.03,23.41,52.4554,72.9561,0.3778,311.5486,1.6133
691,002410,广联达,5.03,13.94,96.0113,147.1121,0.1314,1055.0908,0.9425
692,600529,山东药玻,5.03,12.89,34.2693,167.5926,0.552,1300.1065,4.2829
693,600116,三峡水利,5.02,27.48,31.7187,139.2294,0.1402,506.5158,0.51
694,601168,西部矿业,5.02,4.0,12.5717,575.2223,0.2413,14369.4294,6.0299
695,002873,新天药业,5.02,10.26,78.6281,32.8825,0.4773,320.2226,4.6489
696,002398,建研集团,5.02,10.13,25.7387,116.9504,0.1689,1154.426,1.6677
697,000639,西王食品,5.01,7.41,37.7386,204.5442,0.3714,2758.3843,5.0086
698,000401,冀东水泥,5.0,6.59,35.1278,515.8098,0.3827,7823.5005,5.8058
699,002903,宇环数控,4.99,25.96,37.9916,30.7333,0.2048,118.3763,0.7891
700,603499,翔港科技,4.98,14.36,23.7559,25.5697,0.2523,177.9584,1.7563
701,002652,扬子新材,4.97,2.67,14.4582,37.0692,0.0723,1385.0697,2.7048
702,300014,亿纬锂能,4.97,8.42,25.6113,158.7735,0.1855,1883.6288,2.2018
703,300231,银信科技,4.96,11.32,27.9411,66.4323,0.1502,586.699,1.327
704,603186,华正新材,4.96,4.06,18.2989,31.2321,0.239,768.9477,5.8846
705,300065,海兰信,4.96,18.68,40.5624,59.5313,0.1642,318.5319,0.879
706,601016,节能风电,4.96,27.84,56.7826,337.8557,0.0813,1213.1966,0.2919
707,600710,苏美达,4.96,0.51,5.1596,205.4296,0.1572,39570.0946,30.2813
708,002225,濮耐股份,4.95,6.47,28.8793,123.0869,0.1385,1901.3483,2.1407
709,603105,芯能科技,4.95,22.09,44.9416,53.0844,0.1288,240.2403,0.5831
710,600865,百大集团,4.95,22.55,31.5098,86.8663,0.2308,385.2143,1.0238
711,600335,国机汽车,4.94,1.96,7.3954,381.3293,0.3703,19401.2163,18.8409
712,300249,依米康,4.93,7.04,27.835,38.16,0.0853,541.7333,1.2111
713,000732,泰禾集团,4.91,7.74,33.142,983.2882,0.7901,12687.9932,10.1956
714,002090,金智科技,4.91,7.65,26.7508,58.8581,0.2475,768.668,3.2323
715,002887,绿茵生态,4.9,27.32,38.2915,81.8855,0.5117,299.7239,1.8732
716,601588,北辰实业,4.88,11.65,39.3335,637.7735,0.1894,5470.2436,1.6246
717,300184,力源信息,4.88,4.18,7.6696,215.577,0.3269,5148.2858,7.8087
718,600845,宝信软件,4.88,12.24,28.9117,295.5003,0.3414,2412.7636,2.7883
719,600422,昆药集团,4.88,5.33,49.0162,180.5978,0.2297,3384.7699,4.3052
720,002549,凯美特气,4.87,18.11,45.8152,43.3674,0.0695,239.3403,0.3837
721,000756,新华制药,4.86,4.58,27.8576,123.3638,0.2578,2687.6801,5.6186
722,002825,纳尔股份,4.86,7.64,18.6482,28.5593,0.2035,373.5704,2.6629
723,600461,洪城水业,4.85,7.28,22.6957,163.7352,0.2073,2246.7945,2.8455
724,300690,双一科技,4.85,18.78,37.6262,44.056,0.3971,234.5318,2.1139
725,300068,南都电源,4.85,7.29,14.5506,301.1305,0.3431,4129.9645,4.7064
726,600498,烽火通信,4.85,4.17,23.2815,467.1237,0.4193,11193.6206,10.0486
727,300205,天喻信息,4.84,5.18,24.0543,61.0427,0.1419,1177.2772,2.7374
728,600784,鲁银投资,4.84,9.75,12.7567,72.9892,0.1284,748.4384,1.3172
729,002598,山东章鼓,4.83,8.87,33.0427,38.4242,0.1231,432.9303,1.3875
730,002742,三圣股份,4.82,5.62,22.6123,70.7173,0.1636,1256.8655,2.9094
731,300697,电工合金,4.82,5.21,11.8109,34.8401,0.1675,668.1118,3.212
732,603289,泰瑞机器,4.82,10.82,29.0713,43.6183,0.1644,402.8696,1.5191
733,300495,美尚生态,4.82,13.79,28.9248,145.3772,0.2419,1054.1965,1.7546
734,603566,普莱柯,4.82,26.79,67.9902,76.4347,0.236,285.2902,0.8812
735,300284,苏交科,4.81,6.13,27.7549,182.8724,0.2259,2979.0659,3.6801
736,002631,德尔未来,4.81,10.38,32.6249,81.7083,0.1223,786.6889,1.1779
737,601086,国芳集团,4.8,5.6,17.2087,83.0787,0.1247,1481.2328,2.224
738,000546,金圆股份,4.8,4.74,12.6775,170.0561,0.2379,3580.3275,5.0099
739,600580,卧龙电气,4.8,5.14,24.068,277.1927,0.2143,5385.2356,4.1635
740,601137,博威合金,4.8,5.81,15.1258,163.1121,0.26,2804.0693,4.4706
741,600251,冠农股份,4.79,7.49,7.6207,97.3974,0.124,1300.216,1.6566
742,002531,天顺风能,4.78,14.92,27.8971,241.318,0.1356,1616.3739,0.9085
743,600814,杭州解百,4.78,3.86,22.9346,113.4372,0.1586,2937.2861,4.1079
744,002851,麦格米特,4.78,6.32,29.1618,65.156,0.2404,1030.6922,3.8033
745,002254,泰和新材,4.77,10.05,20.0994,100.2156,0.164,996.7239,1.6317
746,600106,重庆路桥,4.77,139.2,88.69,168.154,0.153,120.7941,0.1099
747,300391,康跃科技,4.76,15.06,32.8005,66.5144,0.2847,441.5932,1.8907
748,603079,圣达生物,4.76,17.42,39.5351,37.3564,0.3335,214.3953,1.9142
749,603356,华菱精工,4.76,7.85,19.7875,31.3295,0.2349,398.9431,2.9919
750,300639,凯普生物,4.75,18.54,83.4801,46.2932,0.2543,249.6076,1.3712
751,600886,国投电力,4.75,8.82,38.2358,1570.5069,0.2314,17786.4764,2.621
752,000070,特发信息,4.74,3.81,15.2296,97.5395,0.1555,2556.6207,4.0775
753,300037,新宙邦,4.74,12.23,33.5733,120.6892,0.318,986.3157,2.5994
754,000906,浙商中拓,4.74,0.42,2.204,126.9463,0.1879,29791.9496,44.1012
755,603630,拉芳家化,4.73,18.9,59.768,83.4464,0.368,441.5011,1.9473
756,300689,澄天伟业,4.71,16.35,30.3602,25.5472,0.3756,156.2404,2.2976
757,600696,ST岩石,4.71,20.64,35.8181,13.6881,0.0401,66.3082,0.1947
758,002662,京威股份,4.7,8.43,18.0178,245.8507,0.1639,2913.2603,1.9421
759,603128,华贸物流,4.7,4.21,12.4414,181.554,0.1793,4307.3706,4.2561
760,603667,五洲新春,4.7,8.91,22.1142,57.1755,0.2172,641.5189,2.4381
761,002839,张家港行,4.69,28.68,29.5638,411.5596,0.2276,1434.5921,0.7936
762,000719,中原传媒,4.69,8.39,28.9273,343.9517,0.3361,4097.9489,4.005
763,002111,威海广泰,4.68,12.59,34.2181,125.6864,0.3291,998.2787,2.6144
764,002383,合众思壮,4.68,7.48,22.0557,180.2366,0.2426,2407.6162,3.2411
