,code,name,mbrg,nprg,nav,targ,epsg,seg
690,600703,三安光电,2.6209,22.3209,13.4314,11.4177,21.6216,13.4348
691,002425,凯撒文化,5.4646,22.3208,6.6195,9.4641,16.6667,7.656
692,603955,大千生态,25.5069,22.3051,17.444,67.8184,-17.5101,5.8922
693,002921,联诚精密,10.4911,22.2304,55.8948,28.0518,-12.8205,56.2482
694,000584,哈工智能,110.9595,22.192,6.0794,21.9683,64.0432,5.948
695,603757,大元泵业,16.7493,22.1357,161.3413,76.7421,-34.2105,161.3413
696,002062,宏润建设,9.131,22.1163,6.4229,2.2937,27.2727,9.8008
697,300088,长信科技,-34.4734,22.0784,9.76,25.6746,-39.0769,9.5964
698,600276,恒瑞医药,22.3207,22.0009,24.7028,27.5192,-7.5282,24.9831
699,002598,山东章鼓,37.8717,21.6513,3.0127,6.6151,22.2222,1.7641
700,002837,英维克,42.9455,21.6175,64.3024,93.337,10.0,63.7197
701,002484,江海股份,22.2591,21.5187,4.9558,9.6189,24.2368,4.9687
702,603887,城地股份,71.6812,21.4558,11.8906,42.9448,-17.0732,11.8906
703,002191,劲嘉股份,13.1443,21.4286,36.2825,29.0529,8.6957,37.1983
704,002927,泰永长征,7.573,21.3981,114.824,85.5972,-26.6667,114.824
705,000960,锡业股份,7.3763,21.2824,36.1744,24.7132,11.2479,39.116
706,002822,中装建设,36.6993,21.2638,7.4104,23.4236,27.2727,7.4907
707,600857,宁波中百,4.7696,21.2487,-70.2397,2.2189,21.2766,-70.2397
708,002060,粤水电,10.3326,21.2451,8.4729,8.9665,21.9626,5.1616
709,300233,金城医药,24.654,21.002,6.3391,6.4995,8.3333,6.6704
710,002020,京新药业,41.0848,20.9757,44.0144,36.2568,9.0226,45.0204
711,002860,星帅尔,22.2602,20.9585,17.125,19.4245,-32.8125,12.2594
712,300185,通裕重工,24.4513,20.9082,1.9259,8.4957,0.0,1.871
713,000983,西山煤电,11.9053,20.9043,9.9838,3.3341,21.6077,9.0603
714,603365,水星家纺,16.5304,20.8569,117.5658,51.6848,-10.0,117.5658
715,600449,宁夏建材,-16.8835,20.8087,5.7747,-10.7163,25.0,5.774
716,002043,兔宝宝,4.4071,20.8071,-0.1334,22.5958,21.0526,0.9363
717,000635,英力特,-0.3375,20.7955,3.4028,3.6015,21.7391,3.4028
718,601966,玲珑轮胎,7.5769,20.7675,12.748,11.4411,22.2222,12.76
719,300321,同大股份,1.712,20.7414,3.66,7.9104,20.7373,3.66
720,002450,康得新,19.6641,20.6808,17.3726,17.738,21.0245,17.4076
721,603456,九洲药业,15.1909,20.5979,3.5473,3.3107,-35.2941,3.6055
722,002363,隆基机械,4.3687,20.5049,19.4004,22.6103,9.0909,20.2939
723,000418,小天鹅A,14.0885,20.4986,17.964,4.7935,23.2759,17.8202
724,000411,英特集团,9.8774,20.4971,11.8376,10.3802,20.0,11.5799
725,300012,华测检测,28.1681,20.4596,3.3018,14.5501,28.8703,4.4196
726,603300,华铁科技,17.6718,20.4592,15.8483,29.8044,28.5714,36.0527
727,600409,三友化工,-0.0156,20.4534,17.1832,7.752,9.8077,17.0254
728,002810,山东赫达,35.5412,20.4435,8.4009,19.8584,-3.7586,8.0926
729,002690,美亚光电,9.503,20.3674,2.8266,4.3214,19.7519,2.8628
730,603305,旭升股份,40.5152,20.2353,104.4254,83.3141,6.4516,104.4254
731,300287,飞利信,51.8767,20.1893,6.2879,19.0038,18.1818,6.4495
732,600063,皖维高新,30.1427,20.1726,-6.5744,-4.5219,9.5238,-6.5744
733,002811,亚泰国际,27.6885,19.9534,7.0582,5.4083,19.4458,7.0616
734,002142,宁波银行,,19.8143,21.071,14.6921,19.1489,20.677
735,002456,欧菲科技,20.7358,19.7348,14.9261,33.3947,21.1909,13.7637
736,603015,弘讯科技,5.2922,19.7253,-0.3821,2.2859,9.0909,-0.1677
737,600378,天科股份,13.8994,19.6784,5.8896,8.777,12.5,5.8896
738,002303,美盈森,14.5641,19.6431,4.7551,19.4694,20.8333,4.7027
739,300024,机器人,19.8781,19.6412,5.9295,22.1534,27.2727,5.8153
740,002037,久联发展,11.3661,19.3371,2.2528,6.9469,16.6667,2.3318
741,600976,健民集团,-27.1266,19.2398,5.659,4.3228,22.5806,6.6314
742,002469,三维工程,-36.3381,19.1936,4.0941,-5.1747,21.2121,3.0803
743,002533,金杯电工,37.8874,19.1767,3.3608,13.4944,11.9658,3.5679
744,000812,陕西金叶,20.7836,19.114,21.9597,26.3016,41.5929,50.8275
745,002557,洽洽食品,17.1413,19.055,5.7823,11.6041,15.6997,5.6733
746,300284,苏交科,22.0628,19.0051,21.2234,15.335,-16.7342,22.5443
747,002865,钧达股份,-5.6522,18.867,6.3219,0.2472,0.0,6.3219
748,002883,中设股份,29.0748,18.8669,14.1593,7.3115,-4.0,15.4307
749,603129,春风动力,44.2404,18.8649,102.6728,68.491,-13.1148,102.6728
750,002497,雅化集团,32.7348,18.8061,12.8482,16.5358,21.1684,8.0465
751,300639,凯普生物,18.6855,18.7321,19.6589,19.2343,-49.3014,8.3273
752,600113,浙江东日,25.1948,18.7162,12.7546,8.4122,15.3846,12.1677
753,600699,均胜电子,72.9009,18.6752,20.025,50.4026,33.8462,10.5661
754,002376,新北洋,45.716,18.5568,20.0641,18.5981,28.5714,23.438
755,600980,北矿科技,18.9621,18.5418,5.9685,-4.142,18.5039,5.9685
756,000738,航发控制,4.8759,18.4558,4.2633,5.1726,16.6267,3.9746
757,600415,小商品城,-76.1825,18.4489,8.262,-1.2029,15.7895,11.3222
758,600713,南京医药,9.4474,18.424,33.1736,22.4265,9.6,40.7293
759,002223,鱼跃医疗,19.44,18.3737,-1.426,3.5699,17.5,3.2199
760,603458,勘设股份,26.9275,18.347,119.0522,38.0813,-11.465,119.0522
761,603128,华贸物流,7.4605,18.2663,7.6015,7.8979,20.0,7.3484
762,002150,通润装备,0.9563,18.1806,9.2769,4.394,12.5,5.2502
763,603339,四方科技,19.7632,18.1683,13.7569,14.7715,18.1818,13.7569
764,002119,康强电子,26.4695,18.1405,7.9239,0.6719,-12.5,6.9919
765,603882,金域医学,17.5536,18.1401,48.3388,30.1119,-4.5455,48.6811
766,002117,东港股份,16.2219,18.0003,-4.3535,0.3763,32.459,-0.6875
767,300016,北陆药业,10.2069,17.6914,19.0279,15.8005,17.807,19.0279
768,603037,凯众股份,25.4829,17.6546,9.0768,21.7696,16.9231,9.1015
769,002465,海格通信,9.6238,17.6437,2.2136,-5.3353,33.3333,2.6822
770,600293,三峡新材,23.8262,17.413,11.2464,17.5969,-14.9123,10.5023
771,300068,南都电源,11.0432,17.4028,-2.4277,37.2251,70.0,5.2566
772,000756,新华制药,11.8341,17.3665,20.5357,13.4856,13.0435,19.3865
773,002664,长鹰信质,21.1848,17.3401,18.1118,30.7686,5.5072,13.1541
774,603669,灵康药业,144.9216,17.2927,5.6132,19.7802,-17.3913,5.6132
775,300580,贝斯特,19.6393,17.2877,10.3399,7.3757,12.3691,10.3399
776,600327,大东方,6.655,17.25,-3.6503,-4.4162,-9.4801,-4.1127
777,000582,北部湾港,30.5967,17.2414,12.3992,27.2126,0.8403,12.554
778,000802,北京文化,82.034,17.2189,9.5424,4.7855,14.8496,9.3175
779,002809,红墙股份,71.8449,17.1795,13.2023,54.7058,9.0909,8.9776
780,002839,张家港行,,17.0817,9.6102,3.0513,15.0,9.8817
781,600230,沧州大化,20.5259,17.0187,60.4021,5.7243,-16.3804,58.2211
782,002283,天润曲轴,34.6002,17.0181,7.5567,20.537,16.6667,9.1874
783,601009,南京银行,,16.9971,12.4225,5.3654,16.6667,11.9806
784,000049,德赛电池,35.2237,16.9795,17.8315,42.1349,16.4934,21.6387
785,300086,康芝药业,18.0915,16.9154,2.798,8.4366,13.7006,2.9789
786,002539,云图控股,-0.4716,16.804,1.107,6.5724,28.5714,1.4869
787,000711,京蓝科技,135.1907,16.738,45.7085,100.987,-13.3333,43.3881
788,002468,申通快递,19.4334,16.6381,22.2884,23.3975,16.3265,21.2404
789,300373,扬杰科技,27.7516,16.6038,14.8614,18.649,13.7931,12.5061
790,600886,国投电力,27.382,16.5726,9.2769,4.2499,21.7254,10.1977
791,002327,富安娜,19.2077,16.5625,12.1234,19.6179,12.9032,12.1234
792,603528,多伦科技,5.3991,16.5063,7.1844,12.4797,16.29,6.2947
793,000089,深圳机场,12.1826,16.4887,3.2124,3.2962,16.4083,3.1169
794,600076,康欣新材,70.2296,16.46,13.4988,15.647,18.1818,12.3925
795,603055,台华新材,13.3018,16.4466,53.0536,19.3676,2.381,53.0536
796,603881,数据港,35.7624,16.4336,11.0988,12.4099,10.7143,10.5317
797,600298,安琪酵母,14.3285,16.3884,15.5363,12.8104,19.3933,16.4886
798,603040,新坐标,22.2399,16.2364,18.8217,25.3211,-25.2874,16.9335
799,002766,索菱股份,38.5186,16.038,6.8708,29.3311,-47.227,5.9919
800,002818,富森美,17.1837,15.9522,11.2858,12.3982,15.5844,11.2858
801,600667,太极实业,44.8294,15.8955,-4.9744,6.142,25.0,1.6959
802,300124,汇川技术,27.6559,15.8735,15.6061,9.3713,11.1111,16.928
803,600223,鲁商置业,0.1684,15.8253,3.1303,9.2675,0.0,4.9237
804,000715,中兴商业,4.1066,15.7156,6.7353,2.9773,16.1789,6.7353
805,600438,通威股份,12.2423,15.688,13.5729,30.3378,16.1354,12.164
806,300338,开元股份,91.1206,15.57,5.5184,8.7195,3.2743,5.4776
807,002288,超华科技,13.5026,15.4814,2.0872,3.1639,15.5689,2.0872
808,002331,皖通科技,0.9503,15.4704,38.1391,28.802,1.9587,35.2006
809,600720,祁连山,-9.7899,15.4692,6.1492,-4.6332,18.632,9.2998
810,600375,华菱星马,18.8977,15.4106,2.5854,17.7313,40.0,2.4943
811,002139,拓邦股份,28.2177,15.3652,10.5893,29.2739,-21.4286,11.7798
812,002475,立讯精密,45.1181,15.2923,15.3352,32.5767,-18.75,15.1968
813,603331,百达精工,15.9349,15.1982,5.0711,1.091,-15.7895,5.5824
814,002198,嘉应制药,14.2298,15.1576,-23.4738,-21.1118,15.3846,-23.4738
815,002608,江苏国信,20.7663,15.043,36.9954,15.5352,19.2308,38.0876
816,300623,捷捷微电,25.3749,14.9926,9.5791,13.009,-39.8377,9.5791
817,002838,道恩股份,19.0096,14.9913,8.3748,19.406,-40.5405,11.3175
818,300376,易事特,-13.3991,14.9889,20.3665,7.7357,14.2857,20.5502
819,000028,国药一致,1.2393,14.9642,12.0679,8.1678,15.4734,11.7977
820,600987,航民股份,19.8712,14.9143,13.3358,16.6448,14.0992,13.1234
821,603133,碳元科技,14.6512,14.8904,8.3514,11.2098,0.0,4.6645
822,002530,金财互联,34.4879,14.8409,6.1544,16.3289,-31.25,5.6079
823,603444,吉比特,7.9524,14.74,24.9112,24.5764,12.2302,27.733
824,601222,林洋能源,3.3679,14.6577,14.2964,29.9393,15.7895,15.9919
825,300303,聚飞光电,38.1267,14.6169,-0.2271,14.5374,16.6667,0.5752
826,600123,兰花科创,2.5842,14.4125,5.8737,-0.3599,23.1544,9.4673
827,600329,中新药业,4.1778,14.3684,6.6056,2.7379,13.5734,7.5962
828,002493,荣盛石化,4.2346,14.3527,124.6766,90.6016,-34.4828,55.6396
829,603657,春光科技,6.5697,14.3166,,,12.7273,
830,002911,佛燃股份,17.4449,14.3113,50.1613,18.8707,10.2564,61.7725
831,002691,冀凯股份,31.5449,14.3067,1.1757,-1.4393,-33.3333,1.1757
832,600229,城市传媒,12.4915,14.2852,8.0093,13.6063,15.5601,9.8731
833,600138,中青旅,16.9252,14.2771,9.4519,17.953,16.7362,10.3623
834,002085,万丰奥威,5.0565,14.1642,5.1771,31.4337,13.6364,4.3216
835,002033,丽江旅游,7.4216,14.1549,5.4877,-5.6828,18.9665,6.3503
836,000682,东方电子,18.4274,13.7036,3.6533,7.1476,63.4328,70.2022
837,300705,九典制药,67.6586,13.5393,93.6958,97.6692,-57.1429,93.6958
838,000025,特力A,22.9656,13.5268,9.891,21.3946,9.5526,7.5121
839,300009,安科生物,40.2061,13.4644,20.5075,18.7683,-19.8032,21.2758
840,000639,西王食品,-4.2538,13.4623,56.8482,34.5911,19.3548,102.0166
841,002706,良信电器,12.127,13.3125,8.323,4.1355,-23.8095,8.323
842,603809,豪能股份,19.0638,13.3106,68.4753,58.0911,-43.3726,70.0445
843,300677,英科医疗,1.5794,13.2878,104.0457,45.5668,-58.3333,104.0457
844,002282,博深工具,115.1414,13.2453,153.1523,153.8169,-7.6923,153.1523
845,601015,陕西黑猫,-10.8817,13.2258,59.6423,44.45,-20.0,93.9277
846,002514,宝馨科技,43.6713,13.2241,-5.9069,11.3047,14.2857,-5.9069
847,600419,天润乳业,20.4893,13.1791,10.6078,13.473,-41.3793,9.9284
848,600101,明星电力,10.3697,13.1269,5.3342,6.1558,26.3158,5.5916
849,601139,深圳燃气,20.2472,13.0355,8.3446,13.6976,-15.3846,8.098
850,002187,广百股份,9.3673,13.0174,2.5393,3.3292,6.8966,3.0877
851,603717,天域生态,49.6087,12.9814,7.7115,35.9103,-29.4249,7.5975
852,600973,宝胜股份,93.3337,12.9764,14.26,38.3961,15.5172,1.8677
853,300146,汤臣倍健,45.9539,12.9612,9.0672,10.9263,20.0,9.7225
854,300454,深信服,30.4011,12.903,,,9.6774,
855,601689,拓普集团,31.6097,12.8259,12.749,30.5116,3.4483,12.8249
856,002216,三全食品,8.3469,12.7807,4.0377,2.9611,11.1111,4.3076
857,002923,润都股份,27.9237,12.7613,83.7345,59.2493,-27.4194,83.7345
858,000999,华润三九,29.495,12.7413,11.2653,13.4023,10.5263,10.14
859,600576,祥源文化,9.5297,12.7349,3.5576,1.5149,1.6393,2.8144
860,002538,司尔特,20.3543,12.6583,1.4339,8.7147,7.6923,1.3888
861,002111,威海广泰,27.8573,12.644,-4.7283,5.0964,17.8571,-2.7291
862,300378,鼎捷软件,6.6662,12.5932,5.4778,8.1458,0.0,4.8174
863,600452,涪陵电力,11.0962,12.5844,23.3028,12.1883,-20.2899,23.3028
864,601789,宁波建工,16.3089,12.5536,12.2953,17.0938,11.9961,6.1493
865,600030,中信证券,,12.3481,4.3603,8.5512,12.1951,4.4163
866,300697,电工合金,9.0102,12.1939,75.2843,17.3277,-35.3282,75.2843
867,002287,奇正藏药,18.3334,12.1912,8.8188,12.4128,12.0603,8.8706
868,002128,露天煤业,7.0532,12.1312,14.1251,3.5936,12.5,14.0966
869,002550,千红制药,30.5079,12.1044,3.7201,8.7491,13.7411,4.1858
870,300566,激智科技,22.8004,12.0895,-14.3786,29.0341,-30.0,-16.7128
871,002237,恒邦股份,1.5022,12.0649,8.367,-2.4105,13.6364,8.6207
872,601952,苏垦农发,12.0355,11.8639,7.9393,7.7198,-31.25,7.6526
873,601086,国芳集团,1.8095,11.8605,34.654,9.8916,-20.0,34.654
874,300172,中电环保,22.7137,11.7234,9.5711,14.8577,18.1818,9.0508
875,000766,通化金马,54.2985,11.6983,6.3378,9.5071,11.5504,6.4095
876,600511,国药股份,6.6292,11.675,10.6115,11.2042,5.6171,11.2998
877,600563,法拉电子,4.3208,11.6361,9.125,9.4397,13.5312,8.7832
878,002916,深南电路,18.701,11.5906,80.6954,39.5597,-16.6667,80.6127
879,002424,贵州百灵,7.1208,11.3953,13.348,13.5483,11.7647,13.3822
880,601137,博威合金,3.7256,11.3729,6.2825,18.2281,13.0435,6.2825
881,600062,华润双鹤,32.8942,11.3461,-0.2778,7.9003,-6.6934,4.4667
882,002245,澳洋顺昌,32.1555,11.2737,21.3325,30.8506,9.8285,22.0585
883,600919,江苏银行,,11.1904,35.0207,6.9881,9.2593,35.4794
884,300560,中富通,19.7684,11.1742,7.1989,9.234,-50.0,7.129
885,603919,金徽酒,10.315,11.1484,10.5702,20.2362,10.2564,10.5702
886,002681,奋达科技,56.7638,11.1225,114.6971,106.034,-5.4808,114.8677
887,002236,大华股份,31.4733,11.1183,21.3438,30.7629,8.8235,21.0126
888,300396,迪瑞医疗,10.7266,11.0777,2.736,2.7913,-37.661,12.425
889,603289,泰瑞机器,23.7507,11.0318,85.2245,56.7291,-38.4615,85.2245
890,002380,科远股份,6.8996,11.0253,3.9685,6.778,9.5238,3.9342
891,002873,新天药业,-1.4962,10.9516,11.5732,9.3009,-11.5926,11.5732
892,002008,大族激光,-7.7464,10.8616,33.3265,30.2701,10.4651,34.7072
893,600551,时代出版,-16.5765,10.8146,-7.3659,-10.3521,11.5918,-7.3572
894,002783,凯龙股份,28.7436,10.8079,9.1881,37.5551,-35.2941,5.7563
895,002564,天沃科技,-42.9661,10.5608,48.3338,38.4038,10.1626,48.9975
896,600059,古越龙山,8.1917,10.5229,2.3745,3.1994,8.3333,2.3917
897,002828,贝肯能源,18.1703,10.496,12.362,49.1664,13.3333,9.4264
898,300435,中泰股份,25.2601,10.4903,5.8968,22.384,14.2857,5.6135
899,002508,老板电器,9.3473,10.4707,19.0826,16.3873,11.1111,19.0685
900,002738,中矿资源,27.4707,10.4459,1.119,34.3615,11.3937,0.9026
901,300281,金明精机,6.2299,10.4413,64.97,26.8841,-33.3333,64.97
902,002010,传化智联,91.6665,10.3679,5.2736,42.5638,33.3333,4.1782
903,300222,科大智能,35.2279,10.3663,10.4786,30.6542,6.6667,9.5833
904,002317,众生药业,24.281,10.3308,8.213,15.2508,9.6774,8.4888
905,603668,天马科技,45.0581,10.3294,21.991,41.8162,6.25,21.9952
906,603977,国泰集团,31.5408,10.2819,10.7861,22.3315,-26.6667,5.2792
907,000088,盐田港,18.0194,10.2162,6.6912,11.1599,11.6456,4.9937
908,300590,移为通信,32.1973,10.1759,9.6893,13.4641,5.5845,9.6893
909,600901,江苏租赁,,10.1473,79.9158,19.0869,,79.9158
910,000723,美锦能源,11.0408,10.0557,13.4551,14.8722,6.383,15.1267
911,300414,中光防雷,5.6977,10.0455,3.2842,3.5138,11.9621,3.4784
912,300718,长盛轴承,27.2822,9.9075,95.6111,83.0584,-58.3333,95.5945
913,002014,永新股份,16.8331,9.9031,3.9416,5.6096,-28.0,3.7996
914,603997,继峰股份,22.416,9.8954,10.1092,20.6338,4.5455,8.3077
915,000848,承德露露,13.6135,9.8653,-2.6299,-0.7323,13.0435,-2.779
916,603577,汇金通,14.0578,9.8253,8.5337,6.6801,-26.3444,5.9384
917,002063,远光软件,11.1686,9.8106,12.5491,6.0804,1.5385,13.4723
918,601225,陕西煤业,2.5669,9.7774,20.567,15.1582,7.2727,18.2842
919,002908,德生科技,7.8083,9.6757,66.1164,43.5442,-17.7669,66.1372
920,600420,现代制药,27.8098,9.6246,10.5794,7.9118,14.9518,10.3732
921,603298,杭叉集团,23.821,9.6208,9.5767,15.8145,13.3333,9.7339
922,603138,海量数据,6.035,9.5837,18.5119,17.8258,1.3825,18.4937
923,002206,海利得,17.5669,9.5194,12.904,1.0852,7.1429,12.7826
924,601600,中国铝业,-10.1351,9.4807,30.8767,9.0232,-4.8,36.5682
925,603637,镇海股份,160.0572,9.4085,3.7945,11.2223,-23.0769,3.7945
926,002918,蒙娜丽莎,13.7078,9.4079,153.9441,67.755,-45.6311,153.9441
927,002243,通产丽星,10.0606,9.4058,2.3614,0.9415,14.6933,1.8743
928,601882,海天精工,12.4386,9.3834,6.984,14.6611,8.2885,6.8704
929,603897,长城科技,18.7898,9.3789,,,0.0,
930,600382,广东明珠,17.8117,9.3626,7.4251,-11.4729,8.3333,6.7007
931,300136,信维通信,27.4847,9.1934,37.8806,45.9602,7.1549,38.6548
932,600513,联环药业,56.7092,9.184,6.2248,11.1929,16.6667,6.2123
933,300655,晶瑞股份,50.3159,9.1528,9.9375,59.4869,-1.789,11.4678
934,000967,盈峰环境,24.1185,9.1363,20.1637,27.2229,5.625,20.3564
935,002574,明牌珠宝,27.0636,9.0836,2.3239,3.019,0.0,2.0838
936,603136,天目湖,2.2974,9.0622,102.5435,10.6539,-17.5676,116.3149
937,002294,信立泰,11.4231,8.9468,12.124,9.0697,7.1429,12.1233
938,600220,江苏阳光,6.4025,8.8742,5.2171,2.5162,17.1717,5.5961
939,002537,海联金汇,48.3725,8.8698,4.5903,0.8394,14.2857,3.6189
940,603978,深圳新星,5.8464,8.7168,88.1747,56.8942,-59.0361,88.1747
941,603966,法兰泰克,22.228,8.6529,9.3426,26.2458,-20.125,9.3426
942,600697,欧亚集团,13.9063,8.6318,13.453,14.7415,-3.5714,7.8087
943,002688,金河生物,9.8183,8.5668,9.127,9.2058,8.3333,8.1827
944,000899,赣能股份,12.3615,8.3994,0.285,-0.234,8.4132,0.285
945,603232,格尔软件,19.8072,8.3812,9.1,12.6445,-38.8889,9.077
946,603876,鼎胜新材,18.1321,8.346,47.3743,15.0502,3.8462,47.892
947,002930,宏川智慧,8.6406,8.2683,50.0396,27.5995,-8.3333,50.0396
948,002320,海峡股份,14.3365,8.1462,2.8892,3.9376,-5.7143,3.2599
949,300501,海顺新材,33.9831,8.0038,5.8135,10.6176,-27.451,6.0509
950,300723,一品红,14.4589,7.8985,188.7756,127.0136,-20.339,190.7363
951,002877,智能自控,29.8475,7.8629,7.2338,12.3228,-51.7544,7.2338
952,300065,海兰信,-0.1012,7.8253,-20.196,-8.1682,23.6842,-11.8604
953,002879,长缆科技,6.4062,7.6549,7.8506,6.3234,-42.4242,7.8506
954,600257,大湖股份,2.1936,7.6107,0.1657,7.8838,6.7901,-0.0648
955,002561,徐家汇,0.2498,7.3918,4.8396,4.5507,7.1429,4.729
956,002029,七匹狼,13.8302,7.3024,5.3063,4.642,12.5,5.1583
957,002597,金禾实业,-0.0528,7.2302,33.835,38.6351,12.9412,33.835
958,600468,百利电气,19.3937,6.9481,2.4368,6.3805,9.5023,3.0464
959,002275,桂林三金,3.6462,6.9189,10.0652,6.0336,6.9191,10.0652
960,002678,珠江钢琴,14.5566,6.9177,56.7341,38.9209,-10.0,56.9495
961,603856,东宏股份,24.4394,6.829,64.7159,49.6886,-39.2157,64.7159
962,600206,有研新材,21.3725,6.8285,1.7384,3.3381,10.2564,1.7785
963,000525,红太阳,10.9838,6.7887,9.1222,9.4507,8.8591,9.4761
964,000551,创元科技,15.5394,6.6284,-0.2393,1.4099,8.3333,-2.7941
965,002003,伟星股份,7.6635,6.6214,2.7463,6.5162,-14.2857,1.6647
966,000001,平安银行,,6.5159,7.8916,8.9018,7.3529,7.8916
967,000421,南京公用,-1.2131,6.466,1.9875,40.4169,30.1628,4.2752
968,300231,银信科技,44.5456,6.4419,112.3771,53.5132,-17.5082,112.3771
969,002407,多氟多,10.7822,6.4273,11.688,24.5561,-16.6667,6.7905
970,603183,建研院,6.3396,6.3103,90.1569,68.4847,-43.5897,89.9145
971,600502,安徽水利,17.3968,6.1281,53.5094,27.614,-29.1667,57.5116
972,603648,畅联股份,-0.6442,6.1049,86.3316,66.9319,-18.931,85.7861
973,603329,上海雅仕,1.2884,5.8965,78.3854,62.6577,-19.4444,91.062
974,603080,新疆火炬,8.3557,5.8787,102.7417,82.3387,-20.0,102.7417
975,002795,永和智控,25.0789,5.848,1.6452,11.9417,-38.4615,1.6452
976,000822,山东海化,15.1128,5.8111,25.5174,12.3851,5.2632,26.5807
977,300505,川金诺,14.9585,5.7577,7.7588,21.5051,5.758,7.7588
978,601339,百隆东方,-3.9187,5.6711,1.8603,10.4703,4.7619,1.8603
979,002059,云南旅游,49.1911,5.6352,2.3926,2.1635,-81.5385,0.577
980,000719,中原传媒,7.6375,5.6221,7.8565,10.4496,6.25,7.8343
981,000688,国城矿业,7.8163,5.6073,14.0793,17.2133,6.0763,15.3231
982,000851,高鸿股份,33.5564,5.521,19.3517,11.6483,-37.1951,7.0703
983,002871,伟隆股份,7.7614,5.3566,8.0641,13.6436,-51.8519,8.0641
984,002437,誉衡药业,100.5343,5.2585,7.221,6.5204,3.1093,7.4943
985,300335,迪森股份,10.9316,5.2221,14.158,13.328,2.499,15.0516
986,300479,神思电子,29.3286,5.204,41.1958,45.7287,-46.789,35.431
987,600557,康缘药业,10.8985,5.1806,10.7363,7.5004,6.4516,10.6889
988,002080,中材科技,5.9683,5.0938,22.0448,9.1138,-35.6803,22.225
989,603416,信捷电气,27.0303,5.0716,12.2892,21.1134,4.3478,12.2898
990,601777,力帆股份,-5.0625,5.0425,10.348,-2.4284,0.0,10.5022
991,603868,飞科电器,5.4061,5.0005,10.4358,9.9381,4.5977,10.2942
992,300681,英搏尔,38.9823,4.7747,108.7282,75.375,-21.3824,108.7282
993,002300,太阳电缆,31.6603,4.7264,-0.754,12.9807,8.7143,-1.2865
994,300274,阳光电源,9.9974,4.7201,14.5598,17.2401,0.0,13.4877
995,002518,科士达,7.8566,4.696,12.5622,25.2229,0.0,13.6943
996,000538,云南白药,8.4719,4.6308,13.7425,13.6311,4.6667,13.7638
997,002523,天桥起重,16.7654,4.5997,11.4697,14.7036,-25.0,11.9809
998,600664,哈药股份,-8.6573,4.5949,-10.8801,-11.4619,7.1429,-11.3227
999,603776,永安行,-10.7738,4.5286,172.0695,53.6146,-43.5294,172.3791
1000,600823,世茂股份,20.3538,4.398,32.3711,13.9448,2.7027,11.3988
1001,002006,精功科技,24.5348,4.3691,9.9034,15.2092,16.6667,10.1724
1002,603059,倍加洁,9.6384,4.3243,176.163,104.1116,-13.8889,176.163
1003,600353,旭光股份,-6.4464,4.2521,-5.0693,-1.4183,45.9184,-6.5432
1004,601985,中国核电,10.4149,4.2013,9.4571,7.4572,1.2195,6.6026
1005,002863,今飞凯达,16.7739,4.0944,4.8912,13.7668,-50.0,4.7225
1006,603011,合锻智能,0.8394,4.0687,1.3573,14.2748,0.0,1.3573
1007,603889,新澳股份,15.5337,4.0291,79.6328,38.1266,-14.2857,81.4105
1008,603318,派思股份,18.5032,3.9149,108.5358,48.976,0.0,111.7507
1009,600248,延长化建,19.2871,3.8471,5.5018,-1.2656,3.869,5.5018
1010,603013,亚普股份,15.211,3.7795,,,2.5,
1011,600933,爱柯迪,21.6005,3.6331,85.7962,71.0969,-12.5,88.0966
1012,603667,五洲新春,12.3812,3.538,4.0736,9.7877,-18.5185,4.4177
1013,600835,上海机电,7.2318,3.2584,7.8247,5.4245,3.2258,9.0356
1014,300058,蓝色光标,62.8894,3.0554,-17.0111,-10.3063,0.0,-15.0429
1015,601138,工业富联,16.2915,3.0228,,,,
1016,300576,容大感光,18.1815,3.0163,6.5256,8.6417,0.0,6.5256
1017,002426,胜利精密,17.1854,2.8318,4.513,14.6003,0.4255,5.0985
1018,300591,万里马,30.4248,2.734,14.5015,24.9323,-7.346,8.572
1019,603499,翔港科技,14.3112,2.6432,81.2987,58.2388,-23.0051,81.2987
1020,603328,依顿电子,-3.6477,2.5249,8.9093,5.6438,4.0,8.9093
1021,002669,康达新材,37.8671,2.5203,14.8513,28.3853,2.4242,14.8218
1022,002244,滨江集团,92.3284,2.4675,9.8341,47.1836,-36.6667,7.6335
1023,300712,永福股份,13.0733,2.4427,95.9004,51.0355,-24.1389,95.9004
1024,000603,盛达矿业,76.708,2.3943,15.7799,24.8825,30.7692,13.4489
1025,300428,四通新材,6.0911,2.3555,3.8416,6.8477,-13.3333,3.7951
1026,300215,电科院,11.1575,2.3487,2.6963,-0.2252,0.0,2.684
1027,600498,烽火通信,15.1443,2.1861,28.0665,7.6188,-2.3256,30.3435
1028,600015,华夏银行,,2.0592,11.3142,5.9478,2.8571,10.9604
1029,600368,五洲交通,5.4201,2.0265,4.486,-3.6508,-22.7651,7.3101
1030,300305,裕兴股份,23.5106,1.9521,3.3549,5.9279,1.964,3.3549
1031,603356,华菱精工,44.8135,1.8982,112.8276,74.3878,-25.0,115.7281
1032,002630,华西能源,8.1343,1.8271,6.783,14.0717,-36.0352,5.5013
1033,300455,康拓红外,1.4343,1.8076,6.2496,2.0167,-21.6846,6.2496
