,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
1539,300566,激智科技,0.9497,0.6927,12.4662,603.2324,34.0245,65.9755
1540,600766,园城黄金,1.007,0.0393,0.6151,277.2782,34.0196,65.9804
1541,600966,博汇纸业,0.7677,0.5452,22.1481,330.6648,33.9566,66.0434
1542,603322,超讯通信,1.4762,1.384,21.5841,254.6514,33.9422,66.0578
1543,300059,东方财富,1.6298,1.6239,62.5399,910.7851,33.8807,66.1193
1544,002203,海亮股份,1.1144,0.8267,13.7624,382.6233,33.7383,66.2617
1545,600136,当代明诚,1.5029,1.0166,28.5908,208.3151,33.7121,66.2879
1546,600393,粤泰股份,1.6421,0.468,6.2253,545.1449,33.6914,66.3086
1547,002290,中科新材,1.393,1.2234,17.7045,715.5744,33.5147,66.4853
1548,002547,春兴精工,0.75,0.6068,22.4605,195.1724,33.4597,66.5403
1549,000589,黔轮胎A,0.8376,0.7144,26.9158,153.5331,33.3998,66.6002
1550,601600,中国铝业,0.8552,0.5768,34.2047,186.1416,33.2847,66.7153
1551,600888,新疆众和,1.6395,1.2407,64.802,175.4004,33.2629,66.7371
1552,300588,熙菱信息,1.2596,0.8518,13.587,1313.6104,33.2391,66.7609
1553,002713,东易日盛,0.82,0.7404,32.0057,2866.8828,33.167,66.833
1554,002221,东华能源,1.4111,1.2203,67.1853,431.5492,33.1338,66.8662
1555,603690,至纯科技,1.1965,0.6748,9.3757,327.9883,33.1009,66.8991
1556,002234,民和股份,0.4542,0.2147,14.3244,155.7653,32.973,67.027
1557,601138,工业富联,1.3998,1.0487,46.5434,5148.7743,32.9348,67.0652
1558,002090,金智科技,1.2481,0.9653,16.1264,238.2743,32.9141,67.0859
1559,002092,中泰化学,0.7781,0.657,17.0432,395.237,32.8954,67.1046
1560,002589,瑞康医药,1.3407,1.1255,11.1873,756.5633,32.8915,67.1085
1561,600810,神马股份,0.8384,0.7081,35.6732,695.1688,32.8704,67.1296
1562,600802,福建水泥,0.2802,0.212,14.1363,838.9592,32.8228,67.1772
1563,600459,贵研铂业,1.6124,0.9349,35.2225,251.8926,32.7618,67.2382
1564,002237,恒邦股份,1.0078,0.4861,23.504,341.9718,32.6792,67.3208
1565,601666,平煤股份,0.8168,0.711,39.9275,198.8668,32.6661,67.3339
1566,002652,扬子新材,1.463,0.9492,18.7802,281.3124,32.638,67.362
1567,300461,田中精机,1.097,0.6533,14.4815,1105.0384,32.6323,67.3677
1568,601003,柳钢股份,0.9426,0.6337,11.5869,1570.6182,32.5567,67.4433
1569,002462,嘉事堂,1.4726,1.2242,21.5968,607.4802,32.5524,67.4476
1570,002751,易尚展示,0.8999,0.8071,34.3902,186.8055,32.4486,67.5514
1571,600765,中航重机,1.1768,0.8687,17.0561,192.561,32.4235,67.5765
1572,600281,太化股份,0.8618,0.4652,5.3847,-236.0562,32.4031,67.5969
1573,002116,中国海诚,1.3639,1.1742,37.2191,-1822.9245,32.2758,67.7242
1574,002386,天原集团,0.6612,0.5944,34.5785,177.5888,32.208,67.792
1575,002721,金一文化,1.2948,0.8495,8.5437,161.4833,32.1268,67.8732
1576,002539,云图控股,0.7357,0.4991,29.823,175.3703,32.0064,67.9936
1577,002384,东山精密,0.9144,0.6812,20.2575,193.7145,31.9743,68.0257
1578,600368,五洲交通,1.3297,0.4863,22.3255,301.554,31.9083,68.0917
1579,600203,福日电子,1.1478,0.7647,12.2616,405.6205,31.7982,68.2018
1580,600839,四川长虹,1.1507,0.7881,28.4792,269.9745,31.7126,68.2874
1581,000758,中色股份,1.329,1.0087,44.1613,321.9505,31.5661,68.4339
1582,603186,华正新材,0.9715,0.8157,20.9213,368.0224,31.4197,68.5803
1583,600864,哈投股份,1.5367,1.5323,23.2952,-1731.2082,31.3728,68.6272
1584,000791,甘肃电投,1.1141,1.1125,37.6398,151.7533,31.3681,68.6319
1585,600869,智慧能源,1.3156,0.9709,21.3964,327.2059,31.1885,68.8115
1586,000421,南京公用,0.7842,0.4581,25.5846,923.6688,31.1002,68.8998
1587,002490,山东墨龙,0.7427,0.4744,15.666,121.3219,30.9094,69.0906
1588,600812,华北制药,0.7068,0.5207,8.8634,137.9783,30.8966,69.1034
1589,000027,深圳能源,0.838,0.7513,20.4172,191.5236,30.847,69.153
1590,002786,银宝山新,1.0754,0.5887,13.7457,117.9164,30.7412,69.2588
1591,600470,六国化工,0.6342,0.3394,18.8965,71.2272,30.6744,69.3256
1592,002037,久联发展,1.3612,1.2907,15.9596,202.6974,30.5312,69.4688
1593,000862,银星能源,1.2119,1.1501,7.0807,139.7621,30.4972,69.5028
1594,600335,国机汽车,1.2895,0.5699,23.7267,356.0807,30.4806,69.5194
1595,300131,英唐智控,1.3519,1.1035,23.608,308.8229,30.4768,69.5232
1596,002055,得润电子,1.1445,0.8082,16.3865,159.1279,30.4071,69.5929
1597,002121,科陆电子,1.1014,0.894,22.8584,135.3976,30.3538,69.6462
1598,002316,亚联发展,0.7601,0.6881,17.7631,757.8096,30.3039,69.6961
1599,300268,佳沃股份,1.3764,0.6517,21.3275,119.2165,30.2852,69.7148
1600,600268,国电南自,1.1066,0.936,6.0408,133.2364,30.2834,69.7166
1601,600455,博通股份,0.248,0.2328,19.6947,117.0627,30.2328,69.7672
1602,002717,岭南股份,1.1439,0.5812,19.7549,684.72,30.0832,69.9168
1603,600346,恒力股份,1.1793,0.9997,71.1196,376.3115,30.0302,69.9698
1604,000720,*ST新能,1.8953,0.7014,34.3196,2455.8044,29.8533,70.1467
1605,002310,东方园林,1.0246,0.4691,8.1069,357.8532,29.7852,70.2148
1606,600260,凯乐科技,1.3196,1.0936,9.8088,363.1527,29.7362,70.2638
1607,000728,国元证券,--,--,--,--,29.7218,70.2782
1608,000807,云铝股份,0.5174,0.2995,22.2046,112.0426,29.6718,70.3282
1609,000521,长虹美菱,1.2175,0.9292,33.1318,-369.2376,29.5104,70.4896
1610,300197,铁汉生态,0.979,0.4121,27.936,277.0242,29.4606,70.5394
1611,000049,德赛电池,1.1717,0.8405,7.7897,917.1319,29.4411,70.5589
1612,000615,京汉股份,1.9375,0.578,43.7259,194.4579,29.0983,70.9017
1613,600886,国投电力,0.5153,0.4749,25.0638,251.0752,28.9566,71.0434
1614,600836,界龙实业,1.0416,0.2893,12.3896,184.0638,28.9047,71.0953
1615,002172,澳洋科技,0.889,0.7588,44.1186,160.0479,28.8058,71.1942
1616,002745,木林森,1.0743,0.8077,37.472,438.0026,28.7675,71.2325
1617,603996,中新科技,1.2713,0.8432,10.0382,145.308,28.659,71.341
1618,601619,嘉泽新能,1.4153,1.4151,11.2641,216.5396,28.2624,71.7376
1619,603169,兰石重装,1.0784,0.5936,16.1074,59.5604,28.2138,71.7862
1620,600452,涪陵电力,0.4123,0.4118,22.7925,667.2519,27.9588,72.0412
1621,000695,滨海能源,0.7635,0.6452,19.2142,34.4361,27.7997,72.2003
1622,002471,中超控股,1.1511,0.8907,20.0276,169.5891,27.7656,72.2344
1623,600526,菲达环保,1.097,0.6201,11.0267,134.361,27.7615,72.2385
1624,002788,鹭燕医药,1.2157,0.9122,12.8594,291.8585,27.7566,72.2434
1625,600132,重庆啤酒,0.894,0.5936,28.0803,2438.8132,27.7445,72.2555
1626,600773,西藏城投,3.6822,1.162,74.1649,225.8775,27.7128,72.2872
1627,300422,博世科,0.9815,0.9323,22.9871,398.5263,27.3847,72.6153
1628,000401,冀东水泥,0.5552,0.4832,17.0722,218.1027,27.3291,72.6709
1629,000017,深中华A,1.2442,1.1508,30.7189,-177.8228,27.3216,72.6784
1630,603030,全筑股份,1.2923,1.1023,9.8623,425.4081,27.3156,72.6844
1631,002845,同兴达,1.1658,0.7741,25.7714,938.3517,27.2623,72.7377
1632,000959,首钢股份,0.383,0.2958,10.7508,275.0967,27.0167,72.9833
1633,000069,华侨城A,1.9106,0.7486,40.7895,427.2427,26.7167,73.2833
1634,002039,黔源电力,0.3025,0.3022,6.0242,201.9045,26.6476,73.3524
1635,000958,东方能源,0.5535,0.5272,16.9236,275.4978,26.5788,73.4212
1636,600663,陆家嘴,1.0619,0.4338,21.5439,587.145,26.5675,73.4325
1637,600973,宝胜股份,1.0485,0.8416,18.0477,146.8416,26.5523,73.4477
1638,300001,特锐德,1.0281,0.8846,15.8884,197.9348,26.5375,73.4625
1639,002477,雏鹰农牧,0.9347,0.8222,15.9685,15.5114,26.4937,73.5063
1640,600858,银座股份,0.4609,0.2784,23.2212,204.4387,26.371,73.629
1641,600129,太极集团,1.0296,0.6227,27.8298,184.0563,26.3091,73.6909
1642,600307,酒钢宏兴,0.4356,0.2315,14.4019,247.9914,26.283,73.717
1643,600970,中材国际,1.2068,0.969,53.3852,765.6322,26.2115,73.7885
1644,300388,国祯环保,0.9526,0.767,34.4314,311.1012,26.1757,73.8243
1645,000686,东北证券,--,--,--,--,25.973,74.027
1646,000628,高新发展,1.327,1.1219,55.2848,28.495,25.5646,74.4354
1647,000701,厦门信达,1.1418,0.8392,16.8249,142.4506,25.2675,74.7325
1648,002456,欧菲科技,1.0535,0.6113,10.9282,264.9238,25.2158,74.7842
1649,601985,中国核电,0.9392,0.5419,25.4985,340.215,25.1591,74.8409
1650,000090,天健集团,1.7192,0.3649,18.9845,389.4854,24.9987,75.0013
1651,603598,引力传媒,1.1352,1.1352,20.9268,2614.2436,24.9986,75.0014
1652,601777,力帆股份,0.7499,0.6096,28.8971,160.318,24.9778,75.0222
1653,600011,华能国际,0.3977,0.3343,11.627,172.0349,24.5885,75.4115
1654,000783,长江证券,--,--,--,--,24.4965,75.5035
1655,300226,上海钢联,1.2759,0.8381,5.018,779.1797,24.4816,75.5184
1656,600697,欧亚集团,0.4049,0.1796,9.5779,279.8137,24.3516,75.6484
1657,600408,*ST安泰,0.6444,0.4693,11.1123,579.4125,24.2952,75.7048
1658,002418,康盛股份,0.7702,0.7138,24.283,108.4267,24.2922,75.7078
1659,000043,中航善达,1.1689,0.6644,25.5004,237.7452,24.0537,75.9463
1660,600684,珠江实业,3.1999,1.6714,65.4347,620.2873,23.9893,76.0107
1661,600020,中原高速,0.3443,0.2401,20.7021,197.8945,23.9811,76.0189
1662,600857,宁波中百,3.6646,3.2419,114.0399,4185.6104,23.7906,76.2094
1663,000852,石化机械,1.0574,0.5528,3.1817,-141.3638,23.689,76.311
1664,601878,浙商证券,--,--,--,--,23.644,76.356
1665,600713,南京医药,1.2036,0.9968,15.3188,239.5401,23.3573,76.6427
1666,600030,中信证券,--,--,--,--,23.3313,76.6687
1667,600301,ST南化,0.7723,0.6594,50.9671,-90.5317,23.2163,76.7837
1668,002863,今飞凯达,0.7288,0.4445,11.8871,168.1243,23.07,76.93
1669,002500,山西证券,--,--,--,--,23.0648,76.9352
1670,600266,北京城建,2.4533,0.6832,30.874,466.2628,23.0629,76.9371
1671,600375,华菱星马,0.8003,0.5988,24.5226,171.2311,23.0391,76.9609
1672,600569,安阳钢铁,0.676,0.4114,26.8511,329.6121,22.9581,77.0419
1673,002062,宏润建设,1.2055,0.4542,33.7106,387.5968,22.9209,77.0791
1674,001979,招商蛇口,1.6562,0.6945,29.067,1233.4665,22.8813,77.1187
1675,002244,滨江集团,1.6866,0.6001,22.0267,676.3277,22.8018,77.1982
1676,000906,浙商中拓,1.2022,0.9261,25.9316,185.5394,22.668,77.332
1677,600675,中华企业,1.4472,0.5571,41.9936,564.8665,22.5935,77.4065
1678,002630,华西能源,1.1602,0.6518,7.611,171.1341,22.4756,77.5244
1679,300657,弘信电子,0.9166,0.782,11.5356,369.3524,22.43,77.57
1680,000042,中洲控股,1.3934,0.5019,19.5546,498.261,17.0654,82.9346
1681,000767,漳泽电力,0.6834,0.6403,15.6311,122.9152,16.9823,83.0177
1682,002060,粤水电,0.8205,0.5557,9.5492,147.5661,16.6731,83.3269
1683,600310,桂东电力,0.5569,0.4352,21.7812,125.3768,16.6008,83.3992
1684,600710,苏美达,1.0087,0.8544,26.0396,326.2393,16.5007,83.4993
1685,002564,天沃科技,1.0392,0.59,8.1294,178.0258,16.3698,83.6302
1686,600565,迪马股份,1.3336,0.4905,27.0254,554.2807,16.3682,83.6318
1687,601588,北辰实业,1.6432,0.3391,23.4254,567.6512,16.2373,83.7627
1688,002208,合肥城建,1.3238,0.2917,23.4248,349.3956,15.9371,84.0629
1689,600396,金山股份,0.1961,0.1773,8.1932,39.0366,15.7034,84.2966
1690,600778,*ST友好,0.3979,0.244,11.7389,251.7297,15.5981,84.4019
1691,600325,华发股份,1.7772,0.3453,18.8186,6427.4173,15.3257,84.6743
1692,000002,万科A,1.1805,0.522,16.4527,943.2534,15.2982,84.7018
1693,000933,神火股份,0.4293,0.2768,20.2831,151.1374,15.2338,84.7662
1694,000656,金科股份,1.6493,0.5108,29.1959,421.6823,15.207,84.793
1695,002146,荣盛发展,1.3994,0.4253,14.3718,1383.0528,15.0479,84.9521
1696,000537,广宇发展,1.3869,0.2197,16.0088,4020.803,14.9383,85.0617
1697,000633,合金投资,2.0162,1.8288,152.3455,-623.2393,14.9141,85.0859
1698,000732,泰禾集团,1.8456,0.3497,20.2244,673.2423,14.3347,85.6653
1699,600502,安徽水利,1.2309,0.7205,26.4987,229.3575,13.9624,86.0376
1700,600691,阳煤化工,0.5419,0.4637,32.2956,142.4118,13.6418,86.3582
1701,600665,天地源,1.8979,0.6459,41.4006,1279.4283,13.5229,86.4771
1702,600683,京投发展,1.9689,0.1697,8.807,749.4107,13.4004,86.5996
1703,600807,*ST天业,0.9756,0.7559,3.6547,7.589,12.3455,87.6545
1704,000911,南宁糖业,0.877,0.4908,15.4652,-243.8888,11.8618,88.1382
1705,600225,天津松江,1.0135,0.3683,11.5036,34.1754,11.7349,88.2651
1706,002069,獐子岛,0.8246,0.3736,15.8023,129.6891,11.2988,88.7012
1707,600815,厦工股份,0.8826,0.6309,6.5763,105.119,11.0223,88.9777
1708,600397,*ST安煤,0.7101,0.6677,28.8232,157.2216,10.8014,89.1986
1709,601628,中国人寿,--,--,--,--,10.7624,89.2376
1710,000961,中南建设,1.3811,0.4292,15.0334,13377.5473,10.1442,89.8558
1711,600793,宜宾纸业,0.5323,0.413,3.4417,472.936,10.0472,89.9528
1712,600678,四川金顶,2.8696,2.8058,32.7443,4334.9652,9.9533,90.0467
1713,600462,九有股份,1.0469,1.0282,27.8967,94.2639,9.4776,90.5224
1714,601318,中国平安,--,--,--,1320.2954,9.2695,90.7305
1715,600096,云天化,0.6574,0.483,21.323,122.2897,9.1327,90.8673
1716,002839,张家港行,--,--,--,--,8.7873,91.2127
1717,601128,常熟银行,--,--,--,--,7.5524,92.4476
1718,002072,凯瑞德,0.753,0.7518,0.4382,-55.0188,7.4768,92.5232
1719,601328,交通银行,--,--,--,--,7.1874,92.8126
1720,600015,华夏银行,--,--,--,--,6.9208,93.0792
1721,600961,株冶集团,0.6257,0.239,9.5573,-1145.9983,6.8898,93.1102
1722,000001,平安银行,--,--,--,--,6.775,93.225
1723,600919,江苏银行,--,--,--,--,6.3821,93.6179
1724,601009,南京银行,--,--,--,--,6.0946,93.9054
1725,002306,*ST云网,0.7582,0.7512,2.9073,-228977.5094,6.0559,93.9441
1726,601838,成都银行,--,--,--,--,6.0397,93.9603
1727,002142,宁波银行,--,--,--,--,6.0041,93.9959
1728,600223,鲁商置业,1.2018,0.3333,11.3157,466.4296,5.6547,94.3453
1729,600306,商业城,0.2683,0.2262,20.5891,-37.967,5.0703,94.9297
1730,600423,*ST柳化,0.3201,0.2186,9.3224,-17.9666,0.531,99.469
1731,600198,*ST大唐,0.6081,0.4999,11.1011,-159.9899,-4.4389,104.4389
1732,000953,ST河化,0.1193,0.0712,0.8334,-464.5507,-8.1492,108.1492
1733,600186,莲花健康,0.3059,0.2628,1.4648,-326.4756,-9.6697,109.6697
1734,002604,*ST龙力,0.4456,0.3764,7.0975,-23.8661,-11.0085,111.0085
